Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau,key,ResponsiveUnit
19-11-04_YC036,258,192,14456,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19]",3,"[9, 10, 11]",14019,1,14.42,15.66,6,0.02,0.0,0.0,3,"[39, 50, 42]","[1.6914062, -0.55078125, -11.0625]",1,26.528,0.057,0,0.011,6.05,0.8370000000000001,0.8109999999999999,1.09,1.01,0.722,18.914,-0.339,0.075,2.532,0.08203521,0.88,1.93,-1.0,-10.67,2.03,0.1,0.030000000000000027,0.13000000000000012,0.03515212,1.9,-0.2948031,2.67,0.0,1.936918694163936,0.008203521370887756,1.936918694163936,0.07383169233798981,1.886918694163936,0.04101760685443878,1.9,1.93,-0.1,2.18,-0.9,2.03,-0.5,1.97,2.1,0.08199999999999999,-14.163253234850378,6.655551390401242,-0.23257323980202405,0.05000000000000005,0.006918694163936312,0.1499999999999999,-0.1499999999999999,6.377673649213516,19-11-04_YC036-258,-1
19-11-04_YC036,259,194,32112,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",32112,8,29.68,12.04,50,0.03,0.0,0.0,3,"[48, 24, 41]","[3.5742188, -4.4335938, -24.154297]",1,43.12,0.03,0,0.009000000000000001,6.731,0.618,0.545,0.596,0.6920000000000001,0.425,24.006,-0.171,0.039,1.539,0.15065609,3.51,2.23,-1.0,-23.32,2.0,0.23,0.06375397762770563,0.09999999999999988,-0.026670517,1.8,-0.009584075,3.0,-0.008000589834785937,2.139734345251469,0.01506560891866684,2.145388268933442,0.13559048026800155,2.197788791007152,0.0753280445933342,2.17,2.2337539776277056,-0.1,2.1171120962951697,-0.9,2.010866119456474,-0.5,1.97,2.07,0.151,-13.700926867691233,7.5005151931837775,-0.7455748265749542,0.052400522073710036,0.08461173106655817,0.10624597683869563,0.11711209629516972,-1.902357280107203,19-11-04_YC036-259,-1
19-11-04_YC036,273,199,18438,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",18438,0,18.92,26.94,711,,0.04,0.0,3,"[38, 48, 41]","[15.578125, 6.576172, -44.466797]",1,111.187,0.023,0,0.002,5.824,1.05,1.083,1.362,1.459,1.084,75.535,-0.368,0.142,2.357,0.5243646,11.18,1.9,-1.0,-21.32,2.0,0.1,0.059999999999999824,0.13000000000000012,0.01618335,1.83,-0.06011405,2.73,0.0,1.9479949730264248,0.05243645906448365,1.9479949730264248,0.4719281315803528,1.8979949730264247,0.2621822953224182,1.87,1.93,-0.1,2.15,-0.9,2.0,-0.5,1.97,2.1,0.524,-12.881368318119552,5.9180643641468365,-0.72780105306946,0.05000000000000005,0.047994973026425525,0.1499999999999999,-0.1499999999999999,0.08583498780850687,19-11-04_YC036-273,-1
19-11-04_YC036,280,202,73232,18,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19]",3,"[0, 1, 2]",72583,3,79.39,16.37,2,0.0,0.0,0.0,2,"[37, 41]","[5.0371094, -7.0585938]",1,89.366,0.012,0,0.006999999999999999,7.1179999999999986,0.368,0.32299999999999995,0.36,0.381,0.153,19.448,-0.079,0.012,0.936,0.9048684,5.24,1.87,-1.0,-5.79,2.0,0.13,0.09999999999999988,0.13000000000000012,-0.07313099,1.77,-0.1417918,2.73,-0.004181419219950938,1.9387581236180813,0.09048684239387512,1.9387581236180813,0.8143815815448762,1.8737581236180816,0.4524342119693756,1.83,1.93,-0.1,2.195,-0.9,2.0,-0.5,1.97,2.1,0.905,-16.47444287119393,5.839405937509219,-1.24489262499573,0.06499999999999995,0.06875812361808165,0.19499999999999984,-0.19499999999999984,0.08482908658383634,19-11-04_YC036-280,-1
19-11-04_YC036,287,210,8638,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 0, 2]",8638,5,8.93,14.45,0,0.0,0.0,0.0,3,"[38, 50, 41]","[5.0859375, 5.7929688, -22.123047]",1,17.958,0.065,0,0.023,5.4860000000000015,0.619,0.5379999999999999,1.297,0.7020000000000001,0.434,8.632,-0.311,0.041,3.3110000000000004,0.3012831,6.64,2.3,-1.0,-22.05,2.0,0.3,0.27991283390358035,0.17999999999999994,-0.0037809,1.67,0.015558971,3.23,-0.003195929620572941,2.1628586637114244,0.030128309130668638,2.1705455685817,0.2711547821760178,2.2268585106718404,0.1506415456533432,2.2,2.4799128339035805,-0.1,2.143439999497825,-0.9,2.0333240053738293,-0.5,1.97,2.15,0.301,-9.263080669628406,5.385307362809789,-0.8890936634950826,0.05631294209014071,0.12945443141830015,0.11011599412399553,0.14343999949782482,0.2153922468071265,19-11-04_YC036-287,-1
19-11-04_YC036,289,211,5224,1,[3],1,[3],400,26,7.14,10.45,0,0.0,0.0,0.03,3,"[38, 48, 40]","[8.935547, 17.507812, -51.972656]",1,11.095999999999998,0.104,0,0.045,6.303,0.672,0.618,0.79,0.769,0.507,5.96,-0.304,0.048,1.852,0.3464531,17.87,2.23,-1.0,-51.58,1.97,0.26,0.14565150766045942,0.17000000000000015,-0.016186744,1.53,0.0071562445,2.43,0.0017089823661376425,2.136930367315827,0.03464531004428864,2.143176764906764,0.3118077903985977,2.216346336812582,0.17322655022144318,2.17,2.31565150766046,-0.1,2.1154011365958256,-0.9,1.9850744873329635,-0.5,1.93,2.1,0.34600000000000003,-16.633587149349403,6.089067739504639,-1.387056349449128,0.0731695719058183,0.0868232350932363,0.1303266492628623,0.14540113659582565,-0.6542754002116534,19-11-04_YC036-289,-1
19-11-04_YC036,29,32,111350,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",111350,1,95.26,23.44,11,0.0,0.0,0.0,3,"[34, 48, 41]","[27.857422, 167.77344, -345.70508]",1,108.604,0.01,0,0.005,7.175,0.3670000000000001,0.317,0.373,0.38,0.154,23.361,-0.079,0.012,0.9,0.49629933,59.01,2.23,-1.0,-118.9,2.0,0.23,0.24017581360464524,0.1399999999999999,-0.007742226,1.5,0.02573226,2.6,0.016646029774694704,2.1113080931205133,0.04962993264198304,2.118271439442792,0.4466693937778473,2.173620738784129,0.2481496632099152,2.13,2.370175813604645,-0.1,2.099765209942225,-0.9,2.015555588934228,-0.5,1.93,2.07,0.496,-9.268182716008292,8.029894172390799,-1.5939757508282697,0.05534929934133759,0.11172856055720803,0.08420962100799745,0.09976520994222547,0.14318033972921762,19-11-04_YC036-29,-1
19-11-04_YC036,293,215,11809,18,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",10892,6,16.68,18.7,93,,0.01,0.0,3,"[38, 48, 42]","[10.701172, 17.851562, -37.58203]",1,37.058,0.054000000000000006,0,0.006,6.222,0.463,0.37,0.677,0.503,0.265,14.654000000000002,-0.273,0.023,2.236,0.47237146,18.06,2.23,-1.0,-38.24,2.03,0.2,0.09990789351790276,0.13000000000000012,-0.037573654,1.8,0.004428365300000001,2.4,-0.02018466920009243,2.159141000407033,0.04723714590072632,2.164516941697415,0.4251343131065369,2.2172069717247878,0.2361857295036316,2.2,2.2999078935179043,-0.1,2.149415180824924,-0.9,2.056002832423225,-0.5,1.97,2.1,0.472,-11.24869083965218,8.229985733494695,-1.991218276566002,0.05269003002737272,0.06548305830258494,0.09341234840169932,0.11941518082492444,-0.954107775684558,19-11-04_YC036-293,-1
19-11-04_YC036,295,218,1020,10,"[0, 10, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",1017,5,4.15,14.62,33,,0.03,0.0,3,"[38, 46, 41]","[7.1651044, 15.985997, -40.794933]",1,81.122,0.034,0,0.003,3.879,1.156,1.236,2.236,1.76,1.28,53.11600000000001,-0.5720000000000001,0.193,3.515,0.3807557,15.54,2.17,-1.0,-40.82,2.0,0.17,0.11526075430202455,0.09999999999999988,-0.014429511,1.77,0.013098229,2.6,-0.0062780697706335,2.0887332210578817,0.038075569272041324,2.0930820368520857,0.3426801234483719,2.134496482273975,0.1903778463602066,2.1,2.2152607543020246,-0.1,2.0807834417967066,-0.9,2.008956359064747,-0.5,1.93,2.03,0.381,-9.754556095425473,10.365314847165408,-1.4857840440338417,0.04141444542188921,0.07691796314791421,0.07182708273195981,0.0807834417967066,-0.8477434658712675,19-11-04_YC036-295,-1
19-11-04_YC036,301,230,10224,2,"[0, 1]",2,"[1, 0]",3939,26,36.75,10.81,3,0.01,0.0,0.02,2,"[38, 42]","[3.5126953, -9.008789]",1,41.37,0.028,0,0.01,4.9460000000000015,0.6920000000000001,0.613,1.628,0.807,0.527,19.852,-0.303,0.053,3.582,0.41723242,3.4,1.9,-1.0,-8.15,2.03,0.13,0.029999999999999805,0.15999999999999992,0.013110156,1.83,-0.14122565,3.0,-0.001600611624819559,1.9241069976155345,0.04172324240207674,1.9241069976155345,0.3755091816186905,1.8591069976155343,0.2086162120103836,1.87,1.9,-0.1,1.929773184603644,-0.9,1.9880268108193964,-0.5,1.97,2.13,0.417,-14.013690552834792,3.732362727176587,-1.340436736322893,0.06499999999999995,0.024106997615534587,0.0582536262157527,0.10022681539635614,41.19130556755168,19-11-04_YC036-301,-1
19-11-04_YC036,305,236,14348,3,"[13, 15, 16]",2,"[15, 16]",5774,11,38.71,11.32,3,0.01,0.0,0.03,4,"[37, 50, 21, 41]","[1.1015625, 1.8427734, -2.4667969, -9.234375]",1,41.819,0.027000000000000003,0,0.01,5.22,0.606,0.505,1.541,0.698,0.431,16.395,-0.29100000000000004,0.043,3.289,0.4176251,5.89,1.9,-1.0,-14.09,2.0,0.1,0.1299999999999999,0.13000000000000012,0.009395297,1.7,0.08180039,2.83,0.0,1.9359890959041977,0.04176250994205475,1.9359890959041977,0.3758625894784928,1.8859890959041976,0.2088125497102737,1.8,1.93,-0.1,2.15,-0.9,2.0,-0.5,1.97,2.1,0.418,-13.230298681033613,5.860674277548388,-0.9343093952762932,0.05000000000000005,0.035989095904197965,0.1499999999999999,-0.1499999999999999,0.08485327284841583,19-11-04_YC036-305,-1
19-11-04_YC036,32,39,9607,9,"[4, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",9070,6,23.34,13.26,11,0.04,0.0,0.02,3,"[38, 48, 41]","[26.121094, 25.521484, -115.43164]",1,41.475,0.031,0,0.009000000000000001,5.516,0.67,0.609,1.171,0.7659999999999999,0.493,22.432,-0.249,0.047,3.569,0.23233956,21.34,2.2,-1.0,-91.85,2.0,0.2,0.2379016870632901,0.09999999999999988,-0.011718699,1.6,0.010446488,3.47,-0.0012724700930243568,2.1093012174234405,0.023233956098556517,2.114916376579292,0.20910560488700866,2.1538487085316667,0.1161697804927826,2.13,2.36790168706329,-0.1,2.096051328068808,-0.9,2.0098864010553528,-0.5,1.97,2.07,0.232,-9.624708322432898,7.465438892360913,-0.6837620020912579,0.03893233195237533,0.08508362342070885,0.08616492701345503,0.09605132806880776,0.16705621052430852,19-11-04_YC036-32,-1
19-11-04_YC036,327,248,1507,2,"[4, 5]",2,"[4, 5]",35,1,0.36,11.47,0,0.0,0.0,0.0,2,"[47, 41]","[9.382659, -22.744331]",1,28.525,0.145,0,0.006,4.684,1.026,1.014,1.921,1.497,1.054,17.137999999999998,-0.9,0.154,3.828,0.4718564,7.64,2.23,-1.0,-16.2,2.0,0.23,0.2692573325998331,0.1399999999999999,-0.024954345,1.87,0.021335902,3.17,-0.0007187541459550557,2.1099555946811632,0.047185638546943666,2.116203155639849,0.42467074692249296,2.182772270491149,0.2359281927347183,2.13,2.399257332599833,-0.1,2.0994281830441044,-0.9,2.0097816845363297,-0.5,1.93,2.07,0.472,-8.166961115358518,7.501307077988787,-1.2541787566619371,0.0665691148512999,0.11379684436015093,0.08964649850777473,0.0994281830441044,0.26007619433938683,19-11-04_YC036-327,-1
19-11-04_YC036,339,262,8565,19,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",8561,1,14.53,15.89,40,,0.0,0.01,3,"[38, 46, 41]","[10.174032, 15.14835, -54.237812]",1,52.258,0.037000000000000005,0,0.005,5.17,0.8909999999999999,0.871,1.514,1.124,0.8140000000000001,38.205,-0.342,0.092,3.952,0.28739342,15.48,2.17,-1.0,-53.86,2.0,0.17,0.1429687643780455,0.09999999999999988,-0.0032858525,1.83,0.01643147,2.37,-0.00261197963119858,2.091170428011041,0.028739342093467717,2.093828494718045,0.25865407884120944,2.1314107203843937,0.14369671046733856,2.1,2.2429687643780456,-0.1,2.08118791261607,-0.9,2.007900329454769,-0.5,1.93,2.03,0.287,-10.020057158374096,9.780960620104608,-1.085857211115683,0.03758222566634961,0.07617150528195538,0.07328758316130067,0.08118791261607017,-0.8369904153335083,19-11-04_YC036-339,-1
19-11-04_YC036,345,265,4102,13,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 15, 16]",2,"[7, 8]",3504,4,6.59,15.07,10,,0.0,0.0,3,"[41, 45, 74]","[5.6326556, -14.072781, -4.216008]",1,34.774,0.058,0,0.006999999999999999,4.97,0.969,0.968,1.73,1.277,0.939,24.94,-0.476,0.114,3.646,0.42105308,5.87,2.0,-1.0,-13.95,2.13,0.13,0.09999999999999988,0.16000000000000014,0.055816468,1.9,-0.07166691,3.83,-0.010543963154368036,2.043361777222156,0.04210530817508698,2.043361777222156,0.3789477735757828,1.978361777222156,0.21052654087543488,1.93,2.03,-0.1,2.325,-0.9,2.13,-0.5,2.07,2.23,0.421,-11.422503045920664,5.858985411709748,-0.7888641528930375,0.06499999999999995,0.04336177722215595,0.19499999999999984,-0.19499999999999984,0.10428060486035844,19-11-04_YC036-345,-1
19-11-04_YC036,348,261,11227,13,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 19]",3,"[3, 4, 5]",9739,8,24.53,17.19,417,,0.04,0.0,3,"[40, 49, 44]","[25.390625, 18.824219, -48.708984]",1,122.543,0.018000000000000002,0,0.002,5.5520000000000005,1.074,1.125,1.405,1.492,1.118,83.978,-0.332,0.146,2.7030000000000003,0.5747249,26.51,1.97,-1.0,-46.13,2.1,0.13,0.10000000000000007,0.10000000000000007,0.037724900000000006,1.83,0.028594777,2.57,-0.011649113037247888,2.0097031769257634,0.05747249126434326,2.0097031769257634,0.5172524213790893,1.944703176925764,0.2873624563217163,1.9,2.0,-0.1,2.0136514612183194,-0.9,2.0495721487575245,-0.5,2.03,2.13,0.575,-16.320735862538175,11.104083915442338,-1.3993198761773349,0.06499999999999995,0.03970317692576342,0.03592068753920552,0.08634853878168114,0.21827912827059,19-11-04_YC036-348,-1
19-11-04_YC036,349,262,7209,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",7209,0,13.02,16.45,16,0.24,0.0,0.0,3,"[37, 46, 40]","[9.708585, 18.765528, -67.448654]",1,45.903,0.04,0,0.006,4.496,0.8859999999999999,0.85,1.7619999999999998,1.126,0.8140000000000001,32.953,-0.344,0.093,5.4620000000000015,0.2809268,18.86,2.17,-1.0,-67.13,1.97,0.2,0.13577977902394078,0.1399999999999999,-0.009050193,1.77,0.018943377,2.33,-0.022749032416192083,2.0787521331736074,0.028092679381370545,2.084974880695478,0.2528341144323349,2.118796273179656,0.14046339690685272,2.1,2.235779779023941,-0.1,2.0692490056676287,-0.9,1.9928953494349133,-0.5,1.93,2.07,0.281,-8.076882455497993,8.56852533035381,-1.0889838788421595,0.03382139248417726,0.08502511930452128,0.0763536562327154,0.09924900566762873,-0.8439147638532496,19-11-04_YC036-349,-1
19-11-04_YC036,351,263,10132,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[3, 4, 5]",10132,4,12.29,14.73,68,,0.01,0.0,2,"[41, 45]","[16.02539, -20.529297]",1,47.68899999999999,0.041,0,0.006,5.515,0.957,0.947,1.456,1.248,0.918,34.333,-0.369,0.109,3.247,1.1213415,19.49,2.0,-1.0,-17.38,2.17,0.17,0.09999999999999988,0.1299999999999999,0.033847753,1.83,-0.103698425,3.0,0.036911162108120524,2.073772233243304,0.11213414669036867,2.073772233243304,1.0092073202133178,1.9887722332433035,0.5606707334518433,1.93,2.03,-0.1,2.0777818435746243,-0.9,2.118291555988613,-0.5,2.1,2.23,1.121,-17.54150341500293,3.277355999035648,-0.3287827838310569,0.08499999999999996,0.07377223324330329,0.04050971241398926,0.09221815642537567,0.08168655668004575,19-11-04_YC036-351,-1
19-11-04_YC036,352,263,23076,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",23076,1,21.64,15.67,468,,0.02,0.0,3,"[39, 50, 43]","[14.083984, 12.4609375, -32.429688]",1,67.67399999999999,0.033,0,0.003,6.534,0.942,0.917,0.966,1.231,0.903,49.345,-0.303,0.108,1.905,0.41213518,14.07,2.27,-1.0,-34.13,2.03,0.24,0.17658718480843796,0.1499999999999999,-0.018246295,1.73,0.012732883,3.9,-0.017492279254642668,2.1611437186377622,0.04121351838111878,2.1698551745466887,0.370921665430069,2.2196063335641973,0.20606759190559387,2.2,2.376587184808438,-0.1,2.1491618759668163,-0.9,2.0748490677551943,-0.5,2.0,2.15,0.412,-11.146989984662984,7.6699967512436,-1.785329594459728,0.0497511590175086,0.10014482545331127,0.074312808211622,0.11916187596681647,-1.1564810305727504,19-11-04_YC036-352,-1
19-11-04_YC036,355,264,13311,15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 17, 18]",3,"[1, 0, 2]",11784,8,16.09,14.79,211,,0.02,0.0,4,"[38, 47, 41, 77]","[2.203125, 8.621094, -31.201172, -4.609375]",1,67.042,0.035,0,0.003,5.9060000000000015,0.97,0.965,1.283,1.285,0.943,46.895,-0.369,0.115,2.537,0.3650602000000001,12.12,2.23,-1.0,-33.21,2.0,0.23,0.11504524778588633,0.14500000000000024,-0.056454387,1.8,-0.00017211703999999998,2.4,0.0314698748733136,2.1287596085962623,0.03650602102279663,2.13607333936745,0.3285541892051697,2.1773172297923407,0.18253010511398315,2.17,2.2850452477858862,-0.1,2.116319217851562,-0.9,2.0371717665080293,-0.5,1.97,2.115,0.365,-8.540945470797062,7.620209277477818,-1.850356904100413,0.04124389042489174,0.09392666063255016,0.07914745134353263,0.11631921785156195,-1.2637110969030576,19-11-04_YC036-355,-1
19-11-04_YC036,358,266,37509,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",37509,6,36.89,13.29,121,0.05,0.0,0.01,4,"[37, 48, 41, 60]","[5.8164062, 11.607422, -29.589844, -3.0175781]",1,66.096,0.021,0,0.005,6.477,0.6829999999999999,0.617,0.821,0.7809999999999999,0.507,38.181,-0.198,0.048,1.993,0.4188478,12.24,2.23,-1.0,-29.21,2.0,0.23,0.14846926369674662,0.17000000000000015,-0.022340124,1.77,-0.041185718,3.3,0.007124010663048356,2.134597722394183,0.041884779930114746,2.141595516962501,0.3769630193710327,2.191179623852727,0.20942389965057373,2.17,2.3184692636967466,-0.1,2.1224423233722027,-0.9,2.038639859463033,-0.5,1.93,2.1,0.419,-9.833673712123048,1.3291815916697272,-1.731530152800835,0.049584106890225854,0.08840448303749904,0.08380246390916922,0.12244232337220272,-0.6985910927989971,19-11-04_YC036-358,-1
19-11-04_YC036,371,274,21027,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",20670,11,22.62,16.46,338,,0.02,0.03,4,"[29, 46, 34, 40]","[3.3867188, 8.8125, -1.1308594, -11.640625]",1,68.825,0.032,0,0.004,6.517,0.835,0.7809999999999999,0.957,1.041,0.745,49.762,-0.305,0.083,1.767,0.76789385,7.27,1.9,-1.0,-9.47,2.0,0.1,0.1299999999999999,0.09999999999999988,0.109746896,1.47,0.17002097,2.67,0.0,1.9422177833978087,0.07678938508033753,1.9422177833978087,0.6911044657230377,1.8922177833978089,0.3839469254016876,1.8,1.93,-0.1,2.05,-0.9,2.0,-0.5,1.97,2.07,0.768,-19.540155376936927,12.105017919570965,-1.0011848616933885,0.05000000000000005,0.0422177833978088,0.049999999999999815,-0.049999999999999815,-2.2837347303845195,19-11-04_YC036-371,-1
19-11-04_YC036,377,275,9870,5,"[0, 1, 2, 3, 11]",3,"[0, 1, 2]",4084,27,16.17,12.24,97,,0.02,0.01,4,"[37, 52, 42, 62]","[5.2402344, 0.55859375, -9.019531, -2.1152344]",1,38.538,0.07400000000000001,0,0.006,5.852,0.997,1.003,1.297,1.358,1.003,28.062,-0.503,0.128,2.423,0.53871393,7.07,1.87,-1.0,-13.13,2.0,0.13,0.1299999999999999,0.17000000000000015,0.08497376,1.67,-0.058727033,3.73,-0.016863634016809737,1.9175377415834984,0.05387139320373535,1.9175377415834984,0.4848425388336182,1.852537741583498,0.2693569660186768,1.77,1.9,-0.1,2.195,-0.9,2.0,-0.5,1.93,2.1,0.539,-14.255324700107332,5.735040180412402,-0.8612698562889102,0.06499999999999995,0.04753774158349788,0.19499999999999984,-0.19499999999999984,0.09126940734133124,19-11-04_YC036-377,-1
19-11-04_YC036,38,43,7091,16,"[0, 1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[3, 4, 5]",6577,13,9.18,11.82,1,0.01,0.0,0.01,3,"[38, 49, 41]","[14.564761, 10.1891165, -69.15853]",1,22.155,0.067,0,0.015,5.739,0.7909999999999999,0.742,1.295,0.95,0.6609999999999999,13.483,-0.393,0.069,2.904,0.23079023,9.94,2.23,-1.0,-43.06,2.0,0.23,0.2158196671837884,0.09999999999999988,-0.014100617,1.77,0.011255488,3.4,0.0071761131864783315,2.119276761883634,0.02307902276515961,2.1250656949341398,0.20771120488643646,2.177536468800436,0.11539511382579805,2.13,2.3458196671837883,-0.1,2.1006353218346665,-0.9,2.0103320110653384,-0.5,1.97,2.07,0.231,-9.897726127407065,6.2358768727583165,-0.7758809598043566,0.05247077386629684,0.1049343050658611,0.09030331076932807,0.1006353218346665,0.12333238782066253,19-11-04_YC036-38,-1
19-11-04_YC036,4,11,26583,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19]",3,"[8, 9, 10]",25694,8,23.78,10.79,18,0.02,0.0,0.01,3,"[33, 48, 41]","[9.830078, 29.472656, -73.64453]",1,30.707,0.035,0,0.017,6.936,0.534,0.469,0.5660000000000001,0.5770000000000001,0.32,12.050999999999998,-0.158,0.027000000000000003,1.3769999999999998,0.48251963,26.7,2.23,-1.0,-55.34,1.97,0.26,0.2809280082188637,0.1399999999999999,0.018420385,1.57,0.02241388,3.83,0.0029062877566644885,2.1137364925887474,0.04825196266174317,2.1205401017325167,0.4342676639556885,2.175854893205286,0.24125981330871585,2.13,2.4109280082188635,-0.1,2.103533092023885,-0.9,2.011106054947769,-0.5,1.93,2.07,0.483,-7.6872761553988465,7.27176375303651,-1.3057987363910195,0.05531479147276919,0.10945989826748326,0.0924270370761162,0.13353309202388508,0.2361035697220389,19-11-04_YC036-4,-1
19-11-04_YC036,417,70,1238,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[2, 3, 4]",1238,4,1.27,28.65,9,,0.01,0.0,3,"[38, 47, 41]","[68.754, 57.69441, -264.72485]",1,26.741,0.197,0,0.006999999999999999,5.239,1.188,1.273,1.629,1.892,1.334,16.199,-1.15,0.217,2.316,0.46430075,49.74,1.9,-1.0,-107.12,2.0,0.1,0.029999999999999805,0.1399999999999999,0.014332333,1.6,0.07058610000000001,2.67,0.0,1.9217723030523952,0.04643007516860962,1.9217723030523952,0.4178706765174866,1.8717723030523952,0.2321503758430481,1.87,1.9,-0.1,2.05,-0.9,2.0,-0.5,1.93,2.07,0.464,-19.881676278404264,3.8344946887457003,-0.5151321619387174,0.05000000000000005,0.021772303052395303,0.049999999999999815,-0.049999999999999815,-1.7113661762407095,19-11-04_YC036-417,-1
19-11-04_YC036,433,154,3136,17,"[0, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",2800,9,4.25,12.13,0,0.0,0.0,0.0,3,"[40, 47, 42]","[7.048107, 17.861937, -120.003075]",1,31.507,0.07,0,0.008,4.204,0.826,0.742,2.34,1.0590000000000002,0.737,16.477,-0.5660000000000001,0.08800000000000001,4.5139999999999985,0.15147328,15.2,2.17,-1.0,-100.33,2.03,0.14,0.1884461818032297,0.06999999999999984,-0.011959351000000002,1.57,0.0075614103,3.5,-0.028534445707019962,2.119172285822568,0.01514732837677002,2.122360884656996,0.13632595539093018,2.140934577583637,0.0757366418838501,2.13,2.3184461818032296,-0.1,2.110584952957401,-0.9,2.039552520535918,-0.5,2.0,2.07,0.151,-8.153673070704654,10.849143870889304,-0.6133646780795372,0.01857369292664135,0.0476391153430038,0.07103243242148283,0.08058495295740098,0.13071247933677038,19-11-04_YC036-433,-1
