"ACG_0","ACG_1","ACG_2","ACG_3","ACG_4","ACG_5","ACG_6","ACG_7","ACG_8","ACG_9","ACG_10","ACG_11","ACG_12","ACG_13","ACG_14","ACG_15","ACG_16","ACG_17","ACG_18","ACG_19","ACG_20","ACG_21","ACG_22","ACG_23","ACG_24","ACG_25","ACG_26","ACG_27","ACG_28","ACG_29","ACG_30","ACG_31","ACG_32","ACG_33","ACG_34","ACG_35","ACG_36","ACG_37","ACG_38","ACG_39","ACG_40","ACG_41","ACG_42","ACG_43","ACG_44","ACG_45","ACG_46","ACG_47","ACG_48","ACG_49","ACG_50","ACG_51","ACG_52","ACG_53","ACG_54","ACG_55","ACG_56","ACG_57","ACG_58","ACG_59","ACG_60","ACG_61","ACG_62","ACG_63","ACG_64","ACG_65","ACG_66","ACG_67","ACG_68","ACG_69","ACG_70","ACG_71","ACG_72","ACG_73","ACG_74","ACG_75","ACG_76","ACG_77","ACG_78","ACG_79","ACG_81","ACG_82","ACG_83","ACG_84","ACG_85","ACG_86","ACG_87","ACG_88","ACG_89","ACG_90","ACG_91","ACG_92","ACG_93","ACG_94","ACG_95","ACG_96","ACG_97","ACG_98","ACG_99","ACG_100","ACG_101","ACG_102","ACG_103","ACG_104","ACG_105","ACG_106","ACG_107","ACG_108","ACG_109","ACG_110","ACG_111","ACG_112","ACG_113","ACG_114","ACG_115","ACG_116","ACG_117","ACG_118","ACG_119","ACG_120","ACG_121","ACG_122","ACG_123","ACG_124","ACG_125","ACG_126","ACG_127","ACG_128","ACG_129","ACG_130","ACG_131","ACG_132","ACG_133","ACG_134","ACG_135","ACG_136","ACG_137","ACG_138","ACG_139","ACG_140","ACG_141","ACG_142","ACG_143","ACG_144","ACG_145","ACG_146","ACG_147","ACG_148","ACG_149","ACG_150","ACG_151","ACG_152","ACG_153","ACG_154","ACG_155","ACG_156","ACG_157","ACG_158","ACG_159","ACG_160","RefPeriod","Sample","Unit","ClusterACG"
0.829113924050633,0.784810126582278,0.873417721518987,0.791139240506329,0.886075949367089,0.955696202531645,0.848101265822785,0.816455696202532,0.753164556962025,0.841772151898734,0.848101265822785,0.791139240506329,0.791139240506329,0.841772151898734,0.936708860759494,0.911392405063291,0.810126582278481,0.79746835443038,0.80379746835443,0.80379746835443,0.924050632911392,0.734177215189873,0.974683544303798,0.867088607594937,0.753164556962025,0.873417721518987,1,0.949367088607595,0.892405063291139,0.886075949367089,0.867088607594937,0.949367088607595,0.784810126582278,0.867088607594937,0.80379746835443,0.759493670886076,0.816455696202532,0.765822784810127,0.841772151898734,0.753164556962025,0.753164556962025,0.759493670886076,0.936708860759494,0.879746835443038,0.930379746835443,0.936708860759494,0.892405063291139,0.867088607594937,0.879746835443038,0.860759493670886,0.936708860759494,0.841772151898734,0.854430379746835,0.873417721518987,0.886075949367089,0.89873417721519,0.89873417721519,0.835443037974684,0.886075949367089,0.816455696202532,0.848101265822785,0.810126582278481,0.69620253164557,0.886075949367089,0.670886075949367,0.677215189873418,0.854430379746835,0.759493670886076,0.835443037974684,0.753164556962025,0.778481012658228,0.740506329113924,0.607594936708861,0.79746835443038,0.544303797468354,0.620253164556962,0.550632911392405,0.607594936708861,0.272151898734177,0,0,0.272151898734177,0.607594936708861,0.550632911392405,0.620253164556962,0.544303797468354,0.79746835443038,0.607594936708861,0.740506329113924,0.778481012658228,0.753164556962025,0.835443037974684,0.759493670886076,0.854430379746835,0.677215189873418,0.670886075949367,0.886075949367089,0.69620253164557,0.810126582278481,0.848101265822785,0.816455696202532,0.886075949367089,0.835443037974684,0.89873417721519,0.89873417721519,0.886075949367089,0.873417721518987,0.854430379746835,0.841772151898734,0.936708860759494,0.860759493670886,0.879746835443038,0.867088607594937,0.892405063291139,0.936708860759494,0.930379746835443,0.879746835443038,0.936708860759494,0.759493670886076,0.753164556962025,0.753164556962025,0.841772151898734,0.765822784810127,0.816455696202532,0.759493670886076,0.80379746835443,0.867088607594937,0.784810126582278,0.949367088607595,0.867088607594937,0.886075949367089,0.892405063291139,0.949367088607595,1,0.873417721518987,0.753164556962025,0.867088607594937,0.974683544303798,0.734177215189873,0.924050632911392,0.80379746835443,0.80379746835443,0.79746835443038,0.810126582278481,0.911392405063291,0.936708860759494,0.841772151898734,0.791139240506329,0.791139240506329,0.848101265822785,0.841772151898734,0.753164556962025,0.816455696202532,0.848101265822785,0.955696202531645,0.886075949367089,0.791139240506329,0.873417721518987,0.784810126582278,0.829113924050633,0,"19-11-08_YC038_probe2","382",5
0.144144144144144,0.153153153153153,0.173423423423423,0.166666666666667,0.155405405405405,0.137387387387387,0.0923423423423423,0.148648648648649,0.15990990990991,0.148648648648649,0.141891891891892,0.157657657657658,0.150900900900901,0.13963963963964,0.157657657657658,0.130630630630631,0.162162162162162,0.166666666666667,0.153153153153153,0.15990990990991,0.162162162162162,0.182432432432432,0.177927927927928,0.184684684684685,0.193693693693694,0.119369369369369,0.198198198198198,0.18018018018018,0.155405405405405,0.189189189189189,0.186936936936937,0.18018018018018,0.150900900900901,0.204954954954955,0.164414414414414,0.193693693693694,0.193693693693694,0.191441441441441,0.225225225225225,0.243243243243243,0.231981981981982,0.177927927927928,0.204954954954955,0.193693693693694,0.265765765765766,0.207207207207207,0.252252252252252,0.238738738738739,0.254504504504505,0.281531531531531,0.279279279279279,0.281531531531531,0.245495495495496,0.292792792792793,0.274774774774775,0.335585585585586,0.304054054054054,0.292792792792793,0.31981981981982,0.353603603603604,0.324324324324324,0.36036036036036,0.380630630630631,0.362612612612613,0.407657657657658,0.373873873873874,0.441441441441441,0.391891891891892,0.398648648648649,0.450450450450451,0.47972972972973,0.529279279279279,0.59009009009009,0.477477477477477,0.614864864864865,0.594594594594595,0.531531531531532,0.792792792792793,1,0,0,1,0.792792792792793,0.531531531531532,0.594594594594595,0.614864864864865,0.477477477477477,0.59009009009009,0.529279279279279,0.47972972972973,0.450450450450451,0.398648648648649,0.391891891891892,0.441441441441441,0.373873873873874,0.407657657657658,0.362612612612613,0.380630630630631,0.36036036036036,0.324324324324324,0.353603603603604,0.31981981981982,0.292792792792793,0.304054054054054,0.335585585585586,0.274774774774775,0.292792792792793,0.245495495495496,0.281531531531531,0.279279279279279,0.281531531531531,0.254504504504505,0.238738738738739,0.252252252252252,0.207207207207207,0.265765765765766,0.193693693693694,0.204954954954955,0.177927927927928,0.231981981981982,0.243243243243243,0.225225225225225,0.191441441441441,0.193693693693694,0.193693693693694,0.164414414414414,0.204954954954955,0.150900900900901,0.18018018018018,0.186936936936937,0.189189189189189,0.155405405405405,0.18018018018018,0.198198198198198,0.119369369369369,0.193693693693694,0.184684684684685,0.177927927927928,0.182432432432432,0.162162162162162,0.15990990990991,0.153153153153153,0.166666666666667,0.162162162162162,0.130630630630631,0.157657657657658,0.13963963963964,0.150900900900901,0.157657657657658,0.141891891891892,0.148648648648649,0.15990990990991,0.148648648648649,0.0923423423423423,0.137387387387387,0.155405405405405,0.166666666666667,0.173423423423423,0.153153153153153,0.144144144144144,0,"19-11-08_YC038_probe2","389",2
0.597785977859779,0.47970479704797,0.546125461254613,0.546125461254613,0.575645756457565,0.59409594095941,0.579335793357934,0.568265682656827,0.653136531365314,0.516605166051661,0.531365313653137,0.583025830258303,0.590405904059041,0.560885608856089,0.601476014760148,0.553505535055351,0.627306273062731,0.601476014760148,0.564575645756458,0.597785977859779,0.571955719557196,0.6309963099631,0.616236162361624,0.538745387453875,0.597785977859779,0.568265682656827,0.564575645756458,0.579335793357934,0.642066420664207,0.59409594095941,0.627306273062731,0.74169741697417,0.619926199261993,0.664206642066421,0.608856088560886,0.690036900369004,0.649446494464945,0.583025830258303,0.701107011070111,0.656826568265683,0.546125461254613,0.682656826568266,0.66789667896679,0.693726937269373,0.712177121771218,0.70479704797048,0.800738007380074,0.701107011070111,0.6309963099631,0.811808118081181,0.682656826568266,0.730627306273063,0.749077490774908,0.808118081180812,0.797047970479705,0.859778597785978,0.797047970479705,0.822878228782288,0.841328413284133,0.756457564575646,0.793357933579336,0.726937269372694,0.756457564575646,0.785977859778598,0.756457564575646,0.745387453874539,0.734317343173432,0.760147601476015,0.697416974169742,0.664206642066421,0.74169741697417,0.756457564575646,0.738007380073801,0.70479704797048,0.697416974169742,0.712177121771218,0.712177121771218,1,0.734317343173432,0,0,0.734317343173432,1,0.712177121771218,0.712177121771218,0.697416974169742,0.70479704797048,0.738007380073801,0.756457564575646,0.74169741697417,0.664206642066421,0.697416974169742,0.760147601476015,0.734317343173432,0.745387453874539,0.756457564575646,0.785977859778598,0.756457564575646,0.726937269372694,0.793357933579336,0.756457564575646,0.841328413284133,0.822878228782288,0.797047970479705,0.859778597785978,0.797047970479705,0.808118081180812,0.749077490774908,0.730627306273063,0.682656826568266,0.811808118081181,0.6309963099631,0.701107011070111,0.800738007380074,0.70479704797048,0.712177121771218,0.693726937269373,0.66789667896679,0.682656826568266,0.546125461254613,0.656826568265683,0.701107011070111,0.583025830258303,0.649446494464945,0.690036900369004,0.608856088560886,0.664206642066421,0.619926199261993,0.74169741697417,0.627306273062731,0.59409594095941,0.642066420664207,0.579335793357934,0.564575645756458,0.568265682656827,0.597785977859779,0.538745387453875,0.616236162361624,0.6309963099631,0.571955719557196,0.597785977859779,0.564575645756458,0.601476014760148,0.627306273062731,0.553505535055351,0.601476014760148,0.560885608856089,0.590405904059041,0.583025830258303,0.531365313653137,0.516605166051661,0.653136531365314,0.568265682656827,0.579335793357934,0.59409594095941,0.575645756457565,0.546125461254613,0.546125461254613,0.47970479704797,0.597785977859779,0,"19-11-08_YC038_probe2","394",4
0.382978723404255,0.457446808510638,0.361702127659574,0.51063829787234,0.340425531914894,0.372340425531915,0.436170212765958,0.5,0.446808510638298,0.531914893617021,0.425531914893617,0.414893617021277,0.648936170212766,0.436170212765958,0.404255319148936,0.436170212765958,0.542553191489362,0.393617021276596,0.48936170212766,0.478723404255319,0.585106382978723,0.446808510638298,0.446808510638298,0.648936170212766,0.51063829787234,0.51063829787234,0.563829787234043,0.574468085106383,0.478723404255319,0.595744680851064,0.691489361702128,0.595744680851064,0.606382978723404,0.648936170212766,0.48936170212766,0.542553191489362,0.659574468085106,0.840425531914894,0.563829787234043,0.553191489361702,0.468085106382979,0.436170212765958,0.51063829787234,0.563829787234043,0.648936170212766,0.627659574468085,0.75531914893617,0.606382978723404,0.787234042553192,0.574468085106383,0.829787234042553,0.691489361702128,0.606382978723404,0.904255319148936,0.702127659574468,0.542553191489362,0.829787234042553,0.787234042553192,0.574468085106383,0.712765957446809,0.734042553191489,0.638297872340426,0.702127659574468,0.765957446808511,0.680851063829787,0.595744680851064,0.648936170212766,0.978723404255319,0.691489361702128,0.75531914893617,0.776595744680851,0.765957446808511,0.712765957446809,0.819148936170213,0.595744680851064,0.680851063829787,0.563829787234043,1,0.382978723404255,0.0212765957446809,0.0212765957446809,0.382978723404255,1,0.563829787234043,0.680851063829787,0.595744680851064,0.819148936170213,0.712765957446809,0.765957446808511,0.776595744680851,0.75531914893617,0.691489361702128,0.978723404255319,0.648936170212766,0.595744680851064,0.680851063829787,0.765957446808511,0.702127659574468,0.638297872340426,0.734042553191489,0.712765957446809,0.574468085106383,0.787234042553192,0.829787234042553,0.542553191489362,0.702127659574468,0.904255319148936,0.606382978723404,0.691489361702128,0.829787234042553,0.574468085106383,0.787234042553192,0.606382978723404,0.75531914893617,0.627659574468085,0.648936170212766,0.563829787234043,0.51063829787234,0.436170212765958,0.468085106382979,0.553191489361702,0.563829787234043,0.840425531914894,0.659574468085106,0.542553191489362,0.48936170212766,0.648936170212766,0.606382978723404,0.595744680851064,0.691489361702128,0.595744680851064,0.478723404255319,0.574468085106383,0.563829787234043,0.51063829787234,0.51063829787234,0.648936170212766,0.446808510638298,0.446808510638298,0.585106382978723,0.478723404255319,0.48936170212766,0.393617021276596,0.542553191489362,0.436170212765958,0.404255319148936,0.436170212765958,0.648936170212766,0.414893617021277,0.425531914893617,0.531914893617021,0.446808510638298,0.5,0.436170212765958,0.372340425531915,0.340425531914894,0.51063829787234,0.361702127659574,0.457446808510638,0.382978723404255,0,"19-11-08_YC038_probe2","406",4
0.28643216080402,0.336683417085427,0.376884422110553,0.381909547738694,0.321608040201005,0.487437185929648,0.417085427135678,0.291457286432161,0.422110552763819,0.407035175879397,0.467336683417085,0.442211055276382,0.42713567839196,0.402010050251256,0.412060301507538,0.35678391959799,0.422110552763819,0.547738693467337,0.386934673366834,0.366834170854271,0.391959798994975,0.391959798994975,0.4321608040201,0.437185929648241,0.517587939698492,0.42713567839196,0.386934673366834,0.462311557788945,0.437185929648241,0.492462311557789,0.452261306532663,0.492462311557789,0.482412060301508,0.547738693467337,0.42713567839196,0.50251256281407,0.547738693467337,0.437185929648241,0.57286432160804,0.477386934673367,0.487437185929648,0.527638190954774,0.547738693467337,0.57286432160804,0.467336683417085,0.492462311557789,0.582914572864322,0.527638190954774,0.547738693467337,0.527638190954774,0.638190954773869,0.608040201005025,0.653266331658291,0.628140703517588,0.587939698492462,0.608040201005025,0.64321608040201,0.688442211055276,0.57286432160804,0.628140703517588,0.688442211055276,0.678391959798995,0.613065326633166,0.582914572864322,0.623115577889447,0.658291457286432,0.678391959798995,0.603015075376884,0.793969849246231,0.753768844221106,0.723618090452261,0.658291457286432,0.708542713567839,0.778894472361809,0.778894472361809,0.633165829145729,0.653266331658291,1,0.778894472361809,0,0,0.778894472361809,1,0.653266331658291,0.633165829145729,0.778894472361809,0.778894472361809,0.708542713567839,0.658291457286432,0.723618090452261,0.753768844221106,0.793969849246231,0.603015075376884,0.678391959798995,0.658291457286432,0.623115577889447,0.582914572864322,0.613065326633166,0.678391959798995,0.688442211055276,0.628140703517588,0.57286432160804,0.688442211055276,0.64321608040201,0.608040201005025,0.587939698492462,0.628140703517588,0.653266331658291,0.608040201005025,0.638190954773869,0.527638190954774,0.547738693467337,0.527638190954774,0.582914572864322,0.492462311557789,0.467336683417085,0.57286432160804,0.547738693467337,0.527638190954774,0.487437185929648,0.477386934673367,0.57286432160804,0.437185929648241,0.547738693467337,0.50251256281407,0.42713567839196,0.547738693467337,0.482412060301508,0.492462311557789,0.452261306532663,0.492462311557789,0.437185929648241,0.462311557788945,0.386934673366834,0.42713567839196,0.517587939698492,0.437185929648241,0.4321608040201,0.391959798994975,0.391959798994975,0.366834170854271,0.386934673366834,0.547738693467337,0.422110552763819,0.35678391959799,0.412060301507538,0.402010050251256,0.42713567839196,0.442211055276382,0.467336683417085,0.407035175879397,0.422110552763819,0.291457286432161,0.417085427135678,0.487437185929648,0.321608040201005,0.381909547738694,0.376884422110553,0.336683417085427,0.28643216080402,0,"19-11-08_YC038_probe2","411",4
1,0.796992481203008,0.842105263157895,0.804511278195489,0.706766917293233,0.932330827067669,0.827067669172932,0.789473684210526,0.917293233082707,0.864661654135338,0.864661654135338,0.879699248120301,0.909774436090226,0.796992481203008,0.962406015037594,0.909774436090226,0.947368421052632,0.879699248120301,0.894736842105263,0.932330827067669,0.849624060150376,0.924812030075188,0.879699248120301,0.962406015037594,0.834586466165414,0.819548872180451,0.902255639097744,0.736842105263158,0.699248120300752,0.887218045112782,0.714285714285714,0.706766917293233,0.744360902255639,0.789473684210526,0.75187969924812,0.774436090225564,0.917293233082707,0.902255639097744,0.774436090225564,0.789473684210526,0.759398496240602,0.804511278195489,0.616541353383459,0.661654135338346,0.533834586466165,0.593984962406015,0.654135338345865,0.503759398496241,0.699248120300752,0.601503759398496,0.586466165413534,0.62406015037594,0.406015037593985,0.56390977443609,0.458646616541353,0.511278195488722,0.601503759398496,0.533834586466165,0.496240601503759,0.390977443609023,0.481203007518797,0.390977443609023,0.203007518796992,0.210526315789474,0.225563909774436,0.12781954887218,0.172932330827068,0.105263157894737,0.0902255639097744,0.0827067669172932,0.0676691729323308,0.037593984962406,0.037593984962406,0.037593984962406,0.0451127819548872,0.0150375939849624,0.037593984962406,0.0451127819548872,0.0150375939849624,0.0075187969924812,0.0075187969924812,0.0150375939849624,0.0451127819548872,0.037593984962406,0.0150375939849624,0.0451127819548872,0.037593984962406,0.037593984962406,0.037593984962406,0.0676691729323308,0.0827067669172932,0.0902255639097744,0.105263157894737,0.172932330827068,0.12781954887218,0.225563909774436,0.210526315789474,0.203007518796992,0.390977443609023,0.481203007518797,0.390977443609023,0.496240601503759,0.533834586466165,0.601503759398496,0.511278195488722,0.458646616541353,0.56390977443609,0.406015037593985,0.62406015037594,0.586466165413534,0.601503759398496,0.699248120300752,0.503759398496241,0.654135338345865,0.593984962406015,0.533834586466165,0.661654135338346,0.616541353383459,0.804511278195489,0.759398496240602,0.789473684210526,0.774436090225564,0.902255639097744,0.917293233082707,0.774436090225564,0.75187969924812,0.789473684210526,0.744360902255639,0.706766917293233,0.714285714285714,0.887218045112782,0.699248120300752,0.736842105263158,0.902255639097744,0.819548872180451,0.834586466165414,0.962406015037594,0.879699248120301,0.924812030075188,0.849624060150376,0.932330827067669,0.894736842105263,0.879699248120301,0.947368421052632,0.909774436090226,0.962406015037594,0.796992481203008,0.909774436090226,0.879699248120301,0.864661654135338,0.864661654135338,0.917293233082707,0.789473684210526,0.827067669172932,0.932330827067669,0.706766917293233,0.804511278195489,0.842105263157895,0.796992481203008,1,0,"19-11-08_YC038_probe2","414",3
0.841269841269841,0.777777777777778,0.650793650793651,0.53968253968254,0.746031746031746,0.571428571428571,0.682539682539682,0.634920634920635,0.857142857142857,0.761904761904762,0.46031746031746,0.968253968253968,0.761904761904762,0.650793650793651,1,0.603174603174603,0.873015873015873,0.777777777777778,0.650793650793651,0.841269841269841,0.777777777777778,0.492063492063492,0.904761904761905,0.682539682539682,0.619047619047619,0.761904761904762,0.650793650793651,0.53968253968254,0.365079365079365,0.523809523809524,0.809523809523809,0.619047619047619,0.571428571428571,0.619047619047619,0.619047619047619,0.73015873015873,0.555555555555556,0.698412698412698,0.650793650793651,0.571428571428571,0.650793650793651,0.587301587301587,0.714285714285714,0.571428571428571,0.571428571428571,0.507936507936508,0.380952380952381,0.492063492063492,0.365079365079365,0.349206349206349,0.444444444444444,0.285714285714286,0.587301587301587,0.476190476190476,0.507936507936508,0.301587301587302,0.412698412698413,0.396825396825397,0.46031746031746,0.428571428571429,0.317460317460317,0.349206349206349,0.206349206349206,0.285714285714286,0.19047619047619,0.253968253968254,0.142857142857143,0.0952380952380952,0.0793650793650794,0.0476190476190476,0.0476190476190476,0.0634920634920635,0.0317460317460317,0.0793650793650794,0.0476190476190476,0.0634920634920635,0.0158730158730159,0.0476190476190476,0.0317460317460317,0,0,0.0317460317460317,0.0476190476190476,0.0158730158730159,0.0634920634920635,0.0476190476190476,0.0793650793650794,0.0317460317460317,0.0634920634920635,0.0476190476190476,0.0476190476190476,0.0793650793650794,0.0952380952380952,0.142857142857143,0.253968253968254,0.19047619047619,0.285714285714286,0.206349206349206,0.349206349206349,0.317460317460317,0.428571428571429,0.46031746031746,0.396825396825397,0.412698412698413,0.301587301587302,0.507936507936508,0.476190476190476,0.587301587301587,0.285714285714286,0.444444444444444,0.349206349206349,0.365079365079365,0.492063492063492,0.380952380952381,0.507936507936508,0.571428571428571,0.571428571428571,0.714285714285714,0.587301587301587,0.650793650793651,0.571428571428571,0.650793650793651,0.698412698412698,0.555555555555556,0.73015873015873,0.619047619047619,0.619047619047619,0.571428571428571,0.619047619047619,0.809523809523809,0.523809523809524,0.365079365079365,0.53968253968254,0.650793650793651,0.761904761904762,0.619047619047619,0.682539682539682,0.904761904761905,0.492063492063492,0.777777777777778,0.841269841269841,0.650793650793651,0.777777777777778,0.873015873015873,0.603174603174603,1,0.650793650793651,0.761904761904762,0.968253968253968,0.46031746031746,0.761904761904762,0.857142857142857,0.634920634920635,0.682539682539682,0.571428571428571,0.746031746031746,0.53968253968254,0.650793650793651,0.777777777777778,0.841269841269841,0,"19-11-08_YC038_probe2","415",1
0.157701711491443,0.189486552567237,0.141809290953545,0.15158924205379,0.149144254278729,0.167481662591687,0.178484107579462,0.189486552567237,0.166259168704156,0.185819070904646,0.196821515892421,0.176039119804401,0.179706601466993,0.176039119804401,0.178484107579462,0.199266503667482,0.202933985330073,0.194376528117359,0.185819070904646,0.207823960880196,0.202933985330073,0.194376528117359,0.183374083129584,0.218826405867971,0.184596577017115,0.180929095354523,0.211491442542787,0.23838630806846,0.21638141809291,0.26161369193154,0.231051344743276,0.234718826405868,0.218826405867971,0.246943765281174,0.242053789731051,0.289731051344743,0.234718826405868,0.266503667481663,0.264058679706601,0.297066014669927,0.275061124694376,0.286063569682152,0.264058679706601,0.299511002444988,0.284841075794621,0.32640586797066,0.337408312958435,0.323960880195599,0.310513447432763,0.327628361858191,0.339853300733496,0.361858190709047,0.298288508557457,0.366748166259169,0.365525672371638,0.332518337408313,0.451100244498778,0.378973105134474,0.404645476772616,0.462102689486553,0.43398533007335,0.422982885085575,0.432762836185819,0.504889975550122,0.504889975550122,0.502444987775061,0.507334963325183,0.540342298288509,0.533007334963325,0.56601466992665,0.619804400977995,0.641809290953545,0.655256723716381,0.678484107579462,0.731051344743276,0.728606356968215,0.614914425427873,0.749388753056235,1,0.00611246943765281,0.00611246943765281,1,0.749388753056235,0.614914425427873,0.728606356968215,0.731051344743276,0.678484107579462,0.655256723716381,0.641809290953545,0.619804400977995,0.56601466992665,0.533007334963325,0.540342298288509,0.507334963325183,0.502444987775061,0.504889975550122,0.504889975550122,0.432762836185819,0.422982885085575,0.43398533007335,0.462102689486553,0.404645476772616,0.378973105134474,0.451100244498778,0.332518337408313,0.365525672371638,0.366748166259169,0.298288508557457,0.361858190709047,0.339853300733496,0.327628361858191,0.310513447432763,0.323960880195599,0.337408312958435,0.32640586797066,0.284841075794621,0.299511002444988,0.264058679706601,0.286063569682152,0.275061124694376,0.297066014669927,0.264058679706601,0.266503667481663,0.234718826405868,0.289731051344743,0.242053789731051,0.246943765281174,0.218826405867971,0.234718826405868,0.231051344743276,0.26161369193154,0.21638141809291,0.23838630806846,0.211491442542787,0.180929095354523,0.184596577017115,0.218826405867971,0.183374083129584,0.194376528117359,0.202933985330073,0.207823960880196,0.185819070904646,0.194376528117359,0.202933985330073,0.199266503667482,0.178484107579462,0.176039119804401,0.179706601466993,0.176039119804401,0.196821515892421,0.185819070904646,0.166259168704156,0.189486552567237,0.178484107579462,0.167481662591687,0.149144254278729,0.15158924205379,0.141809290953545,0.189486552567237,0.157701711491443,0,"19-11-08_YC038_probe2","416",2
0,0.285714285714286,0,0.142857142857143,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428572,0.285714285714286,0.285714285714286,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0,0,0.714285714285714,0.714285714285714,0.142857142857143,0.285714285714286,0.428571428571429,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428572,0.285714285714286,0.428571428571429,0.571428571428572,0.285714285714286,0.428571428571429,0.714285714285714,0.142857142857143,0.857142857142857,1,0.428571428571429,1,0.285714285714286,0.571428571428572,0.571428571428572,0.571428571428572,0.714285714285714,0.714285714285714,0.428571428571429,0,0.571428571428572,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0.857142857142857,0.714285714285714,0.714285714285714,0.714285714285714,0.571428571428572,0.571428571428572,0.857142857142857,0,0,0.857142857142857,0.571428571428572,0.571428571428572,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0.571428571428572,0,0.428571428571429,0.714285714285714,0.714285714285714,0.571428571428572,0.571428571428572,0.571428571428572,0.285714285714286,1,0.428571428571429,1,0.857142857142857,0.142857142857143,0.714285714285714,0.428571428571429,0.285714285714286,0.571428571428572,0.428571428571429,0.285714285714286,0.571428571428572,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0.714285714285714,0.714285714285714,0,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0.285714285714286,0.285714285714286,0.571428571428572,0.428571428571429,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0,0.285714285714286,0,0,"19-11-08_YC038_probe2","417",2
0.555555555555555,0.333333333333333,0.444444444444444,0.666666666666667,0.666666666666667,0.222222222222222,0.333333333333333,1,0.666666666666667,0.666666666666667,0.333333333333333,0.222222222222222,0.555555555555555,0.888888888888889,0.555555555555555,0.111111111111111,0.444444444444444,0.222222222222222,0.333333333333333,0.666666666666667,0.444444444444444,0.222222222222222,0.222222222222222,0.555555555555555,0.333333333333333,0.555555555555555,1,0.555555555555555,0.333333333333333,0.444444444444444,0.777777777777778,0.333333333333333,0.555555555555555,0.444444444444444,0.555555555555555,0.111111111111111,0.444444444444444,0.777777777777778,0.555555555555555,0.333333333333333,0.555555555555555,0.111111111111111,0.555555555555555,0.666666666666667,0.777777777777778,0.777777777777778,0.444444444444444,0.555555555555555,0.333333333333333,0.333333333333333,0.222222222222222,0.555555555555555,0.333333333333333,0.555555555555555,0.333333333333333,0.555555555555555,0.444444444444444,0.333333333333333,0.111111111111111,0.555555555555555,0.333333333333333,0.111111111111111,0.555555555555555,0.555555555555555,0.555555555555555,0.555555555555555,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.444444444444444,0.333333333333333,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.666666666666667,0.555555555555555,0.111111111111111,0,0,0.111111111111111,0.555555555555555,0.666666666666667,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.333333333333333,0.444444444444444,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.555555555555555,0.555555555555555,0.555555555555555,0.555555555555555,0.111111111111111,0.333333333333333,0.555555555555555,0.111111111111111,0.333333333333333,0.444444444444444,0.555555555555555,0.333333333333333,0.555555555555555,0.333333333333333,0.555555555555555,0.222222222222222,0.333333333333333,0.333333333333333,0.555555555555555,0.444444444444444,0.777777777777778,0.777777777777778,0.666666666666667,0.555555555555555,0.111111111111111,0.555555555555555,0.333333333333333,0.555555555555555,0.777777777777778,0.444444444444444,0.111111111111111,0.555555555555555,0.444444444444444,0.555555555555555,0.333333333333333,0.777777777777778,0.444444444444444,0.333333333333333,0.555555555555555,1,0.555555555555555,0.333333333333333,0.555555555555555,0.222222222222222,0.222222222222222,0.444444444444444,0.666666666666667,0.333333333333333,0.222222222222222,0.444444444444444,0.111111111111111,0.555555555555555,0.888888888888889,0.555555555555555,0.222222222222222,0.333333333333333,0.666666666666667,0.666666666666667,1,0.333333333333333,0.222222222222222,0.666666666666667,0.666666666666667,0.444444444444444,0.333333333333333,0.555555555555555,0,"19-11-08_YC038_probe2","42",4
