"MFRBlockHz","tf_MedIsi","tf_Entropy","tf_CV2Mean","tf_LvR","Sample","Unit","RespPk","RespGo","RespGr","RespMF","RespMLI","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","Cluster"
16.09,0.036,5.394,0.655,14.376,"19-08-14_YC015",72,0,0,0,0,0,0.058647583,0.095897566,0.080985781,0.120245785,0.6358923,0.23,0.268290351,0.17,-0.047159307,0.09326485,-0.007807335,0.063589227,0.572303045,0.317946136,0.636,-6.60349956,8.757773683,-1.550622555,1
37.78,0.021,6.428,0.545,21.052,"19-08-14_YC015",73,0,0,0,0,0,0.055213347,0.081042499,0.075112676,0.107567671,0.6518077,0.2,0.276984695,0.13,-0.034019183,0.09454573,-0.009909647,0.065180773,0.586626953,0.325903863,0.652,-6.366614997,9.929639013,-1.766324347,1
12.01,0.055,5.926,0.63,9.17,"19-08-14_YC015",741,0,0,0,0,0,0.065,0.057559866,0.13,0.13,0.959011,0.13,0.1,0.1,0.015230374,-0.000746332,-0.003955078,0.095901102,0.863109916,0.479505509,0.959,-18.21444922,6.98591754,-0.352520913,1
32.4,0.022,6.205,0.418,12.305,"19-08-14_YC015",774,0,0,0,0,0,0.085,0.072782394,0.05402852,0.088702157,0.33403713,0.17,0.1,0.1,0.007752384,-0.010717926,0.036531952,0.033403713,0.300633413,0.167018563,0.334,-9.510130718,8.10021401,-0.69432786,1
3.25,0.21,5.545,0.797,4.373,"19-08-14_YC015",874,0,0,0,0,0,0.06368759,0.081749111,0.067068676,0.074519763,0.49525896,0.17,0.147563712,0.1,0.007537077,-0.14198881,-0.02910771,0.049525896,0.445733061,0.247629479,0.495,-9.280277318,10.41783,-1.931261287,1
16.64,0.04,6.396,0.797,24.796,"19-08-14_YC015",931,0,0,0,0,0,0.065,0.046311551,0.046594653,0.077973782,0.2616062,0.13,0.07,0.1,0.012371249,0.003940784,-0.030732708,0.026160619,0.235445568,0.130803093,0.262,-12.34268978,8.50848243,-0.64328196,1
7.81,0.013,4.254,0.622,25.208,"19-08-14_YC016",1020,0,0,0,0,0,0.061234393,0.194810694,0.128861321,0.166357246,0.22803558,0.4,0.627287297,0.17,-0.14507689,0.011008138,0.038892886,0.022803558,0.205232026,0.114017792,0.228,-6.334955939,4.570123707,-0.379445261,2
14.78,0.034,5.168,0.818,36.149,"19-08-14_YC016",1058,0,0,0,0,0,0.065,0.053986394,0.065,0.065,0.80752456,0.13,0.1,0.06,0.026086267,-0.25190294,-0.005859333,0.080752456,0.726772106,0.403762281,0.808,-16.08008678,11.42335368,-2.227931783,2
26.14,0.018,5.698,0.735,37.707,"19-08-14_YC016",134,0,0,0,0,0,0.257585713,0.286734852,0.110901566,0.122380448,0.07691401,0.47,0.464753832,0.14,0.013780393,0.00452149,-0.023753176,0.007691401,0.069222611,0.038457006,0.077,-11.13515459,8.201446692,-0.116356211,1
7.24,0.102,6.882,0.897,14.375,"19-08-14_YC016",136,0,0,0,0,0,0.114642937,0.14849584,0.388972568,0.430284665,0.42338923,0.63,0.542419483,0.29564954,-0.22065546,0.021430057,0.019388382,0.042338923,0.381050304,0.211694613,0.423,-2.509689126,3.607455432,-0.642045017,1
12.33,0.003,2.891,0.905,43.125,"19-08-14_YC016",162,0,0,0,0,0,0.083973951,0.1466167,0.114889406,0.154995833,0.52607256,0.33,0.359713342,0.231721394,0.009891006,0.006821737,0.014779546,0.052607256,0.473465306,0.263036281,0.526,-5.242262747,5.479545744,-0.854690354,2
25.57,0.018,5.651,0.797,46.974,"19-08-14_YC016",19,0,0,0,0,0,0.103203789,0.128990615,0.204093544,0.218976159,0.16006593,0.4,0.551776332,0.17,-0.043269575,0.007830322,0.006657056,0.016006593,0.144059341,0.080032967,0.16,-6.554324206,3.25711774,-0.187662533,1
4.2,0.19,6.4,0.713,4.578,"19-08-14_YC016",210,0,0,0,0,0,0.035,0.02019451,0.035,0.035,0.48222426,0.07,0.06,0.1,0.01914312,-0.12501629,0,0.048222426,0.43400183,0.241112128,0.482,-23.8789777,11.88339165,-2.51446789,1
11.26,0.058,6.427,0.625,8.738,"19-08-14_YC016",214,0,0,0,0,0,0.122456238,0.220933494,0.144010857,0.208323927,0.685912,0.46,0.36498054,0.2,-0.05061282,-0.001829548,0.035071382,0.068591201,0.617320812,0.342956007,0.686,-6.307357141,4.98748961,-1.635488286,1
11.51,0.019,4.88,0.96,45.187,"19-08-14_YC016",276,0,0,0,0,0,0.05,0.029248714,0.05,0.05,0.9998226,0.1,0.04,0.13,0.053784963,-0.025002416,0,0.099982262,0.899840355,0.499911308,1,-32.84385403,6.575903403,-0.180942352,2
16.09,0.026,5.465,0.639,19.055,"19-08-14_YC016",292,0,0,0,0,0,0.065,0.053353197,0.065,0.065,0.66380835,0.13,0.07,0.1,0.028812373,-0.06262254,-0.002095924,0.066380835,0.597427511,0.331904173,0.664,-12.92423065,9.511756391,-1.14771997,1
7.33,0.063,6.134,0.963,21.726,"19-08-14_YC016",296,0,0,0,0,0,0.220873077,0.263483514,0.179005571,0.217722094,0.17568368,0.53,0.468499315,0.17,-0.07027009,0.010045926,-0.030209222,0.017568368,0.158115309,0.087841839,0.176,-7.438306681,5.831157562,-0.351716411,2
6.02,0.057,5.443,1.079,28.344,"19-08-14_YC016",299,0,0,0,0,0,0.070187588,0.137377771,0.09103103,0.10905327,0.51399153,0.27,0.24878754,0.14,-0.02063918,0.023884062,0.040310396,0.051399153,0.462592381,0.256995767,0.514,-7.079165249,8.157794417,-1.48731642,2
19.69,0.034,6.353,0.828,35.377,"19-08-14_YC016",470,0,0,0,0,0,0.065,0.051635787,0.065,0.065,0.28628924,0.13,0.13,0.13,0.017593164,0.029073423,-0.042092413,0.028628924,0.25766032,0.143144622,0.286,-10.58205058,7.063855231,-0.051985144,2
15.68,0.04,6.463,0.688,17.62,"19-08-14_YC016",49,0,0,0,0,0,0.069429264,0.181100864,0.089353087,0.121205819,0.39025456,0.33,0.331992684,0.1,-0.016460586,0.026095929,0.067443179,0.039025456,0.351229101,0.195127279,0.39,-12.73445848,6.597565108,-1.175206167,1
34.93,0.017,5.731,0.668,33.971,"19-08-14_YC016",490,0,0,0,0,0,0.047351527,0.089026923,0.083237537,0.12193491,0.4222312,0.23,0.187667497,0.13,0.0073252,0.021908164,0.021811504,0.04222312,0.380008078,0.211115599,0.422,-11.3982959,7.791606217,-1.478717972,1
13.2,0.039,6.011,0.871,37.372,"19-08-14_YC016",497,0,0,0,0,0,0.04491594,0.082027561,0.054935975,0.063771796,0.5330767,0.16,0.136909393,0.1,-0.008983847,0.02631607,-0.004172969,0.05330767,0.479769033,0.266538352,0.533,-10.95797882,14.29089804,-1.868999615,2
38.76,0.015,5.9,0.705,53.375,"19-08-14_YC016",511,0,0,0,0,0,0.036196154,0.061420433,0.054944805,0.085686529,0.3889973,0.16,0.174940386,0.12,-0.018841026,0.018064676,-0.039625584,0.038899729,0.350097558,0.194498643,0.389,-10.76361516,10.57520807,-1.236435406,1
12.2,0.058,6.521,0.728,15.19,"19-08-14_YC016",526,0,0,0,0,0,0.044942335,0.080439109,0.069549132,0.101069755,0.41938415,0.2,0.209160003,0.17,-0.023284787,0.021757243,-0.004106608,0.041938415,0.377445737,0.209692076,0.419,-5.177069789,9.027397222,-1.583875566,1
12.72,0.039,5.735,0.905,45.401,"19-08-14_YC016",529,0,0,0,0,0,0.065,0.053820538,0.195,0.195,0.686508,0.13,0.07,0.14,-0.007090996,-0.0653293,-0.015580339,0.0686508,0.6178572,0.343254,0.687,-16.39812205,6.687941907,-0.260874636,2
18.93,0.036,6.501,0.692,22.578,"19-08-14_YC016",540,0,0,0,0,0,0.085,0.076658774,0.085,0.085,0.3436513,0.17,0.1,0.13,-0.018529695,-0.101943366,0.011118932,0.034365129,0.309286165,0.171825647,0.344,-8.54644577,8.128098467,-0.559933496,1
12.18,0.044,6.315,0.939,29.08,"19-08-14_YC016",772,0,0,0,0,0,0.081961243,0.164460034,0.112666836,0.14505942,0.16992298,0.36,0.463213978,0.13,-0.0524635,0.011504757,-0.002332858,0.016992298,0.15293068,0.084961489,0.17,-8.942628091,4.585992143,-0.212427519,2
4.95,0.094,5.845,0.806,8.946,"19-08-14_YC016",871,0,0,0,0,0,0.082372333,0.152106886,0.096207113,0.121349881,0.59607804,0.3,0.329045794,0.14,-0.030052243,0.027120233,0.032227792,0.059607804,0.536470234,0.298039019,0.596,-8.658760426,7.394298902,-1.453821558,1
14.93,0.035,6.059,0.872,36.974,"19-08-14_YC016",904,0,0,0,0,0,0.05,0.037385826,0.15,0.15,0.6556379,0.1,0.05,0.1,-0.027982987,-0.07389421,0,0.065563792,0.590074128,0.32781896,0.656,-19.63666287,7.643629862,-0.392573279,2
18.2,0.033,6.277,0.891,41.79,"19-08-14_YC016",906,0,0,0,0,0,0.028911244,0.064788447,0.06174331,0.083445919,0.33017662,0.16,0.126189973,0.12,-0.016163522,0.016104124,-0.03093023,0.033017662,0.29715896,0.165088311,0.33,-12.61811599,10.7610335,-0.99876472,2
20.63,0.035,6.639,0.795,26.167,"19-08-14_YC016",927,0,0,0,0,0,0.03848131,0.075096371,0.081615415,0.111245518,0.31728172,0.2,0.341813213,0.1,-0.009131939,0.013928972,-0.013061666,0.031728172,0.285553551,0.158640862,0.317,-10.59557301,8.234144325,-0.703957873,1
6.65,0.051,5.292,0.887,26.565,"19-08-14_YC016",944,0,0,0,0,0,0.031798394,0.055220081,0.053026045,0.062156731,0.39573634,0.13,0.107439297,0.07,-0.030554958,0.013594044,-0.048922745,0.039573634,0.356162703,0.197868168,0.396,-14.27770329,10.9520793,-1.553307645,2
7.01,0.102,6.613,0.939,15.849,"19-08-14_YC016",95,0,0,0,0,0,0.035572401,0.093452126,0.086411786,0.118827675,0.26905972,0.23,0.354641034,0.13,-0.010124591,0.011015425,0.007230047,0.026905972,0.242153746,0.134529859,0.269,-9.520419803,8.084727213,-0.535332977,1
55.79,0.009,5.437,0.775,66.005,"19-08-14_YC016",972,0,0,0,0,0,0.051035948,0.141630682,0.133332032,0.156319232,0.19630083,0.33,0.427989794,0.2,-0.053534456,0.012654953,8.77e-05,0.019630083,0.176670751,0.098150417,0.196,-5.371642986,5.342133099,-0.3127714,2
15.06,0.017,4.573,0.817,45.315,"19-08-14_YC016",99,0,0,0,0,0,0.229351565,0.264072333,0.130753183,0.144824173,0.1143355,0.5,0.629377545,0.14,-0.045731075,0.004266752,-0.069804068,0.01143355,0.10290195,0.05716775,0.114,-7.915606144,7.112649659,-0.103719768,2
26.3,0.027,6.19,0.602,17.667,"19-08-14_YC016",0,0,0,0,0,0,0.140345853,0.20433736,0.145832549,0.162433392,0.503934,0.4,0.313473476,0.14,-0.022731911,0.03305491,-0.009570417,0.050393403,0.453540623,0.251967013,0.504,-8.505056773,4.661348911,-1.438147184,1
23.68,0.032,6.158,0.6,17.183,"19-08-14_YC016",135,0,0,0,0,0,0.05,0.023345281,0.05,0.140327796,0.14022578,0.1,0.05,0.1,-0.017288748,-0.00775124,0,0.014022578,0.126203205,0.070112891,0.14,-8.607168744,7.743859468,-0.45265495,1
7.77,0.092,5.762,0.566,5.783,"19-08-14_YC016",136,0,0,0,0,0,0.05,0.032227009,0.05,0.140327796,0.4705818,0.1,0.06,0.1,-0.023300467,-0.03597607,0,0.04705818,0.42352362,0.2352909,0.471,-16.58051286,7.489103636,-0.808434462,1
18.53,0.042,6.469,0.631,17.111,"19-08-14_YC016",166,0,0,0,0,0,0.07,0.07628456,0.07,0.140327796,0.9745377,0.14,0.1,0.07,0.047079604,-0.15405428,-0.003801684,0.097453767,0.877083904,0.487268835,0.975,-17.3115078,14.03201431,-3.082664558,1
28.23,0.024,6.107,0.925,63.762,"19-08-14_YC016",167,0,0,0,0,0,0.027822383,0.041096964,0.069094477,0.078828243,0.25437546,0.13,0.167449088,0.1,-0.012487932,0.006866339,-0.010275794,0.025437546,0.228937912,0.127187729,0.254,-10.37928864,10.27351618,-0.872537069,2
5.45,0.123,6.651,0.795,9.823,"19-08-14_YC016",171,0,0,0,0,0,0.070340748,0.147563272,0.079551442,0.103118423,0.7551732,0.27,0.316247976,0.27,-0.035883527,0.025120098,0.039396915,0.075517321,0.679655886,0.377586603,0.755,-2.779938126,9.683496179,-2.135361498,1
21.69,0.036,6.379,0.672,21.344,"19-08-14_YC016",173,0,0,0,0,0,0.035619261,0.078532565,0.066887006,0.103780696,0.34081835,0.2,0.188868676,0.1,-0.014756194,0.012433002,-0.015933463,0.034081835,0.306736511,0.170409173,0.341,-12.78426067,9.034529508,-0.872163404,1
11.89,0.049,5.982,0.742,17.299,"19-08-14_YC016",178,0,0,0,0,0,0.05,0.030062319,0.05,0.103780696,0.35031354,0.1,0.06,0.1,-0.042538684,-0.12488412,0,0.035031354,0.31528219,0.175156772,0.35,-13.78996942,7.823619148,-0.190143069,1
2.11,0.317,6.71,0.958,6.176,"19-08-14_YC016",18,0,0,0,0,0,0.068864143,0.126489575,0.08662874,0.116116755,0.6426967,0.26,0.31524765,0.16,-0.031686537,0.038060714,0.00939783,0.064269668,0.578427011,0.321348339,0.643,-5.172789369,8.72331204,-1.535284156,1
8.28,0.092,5.893,1.1,47.471,"19-08-14_YC016",210,0,0,0,0,0,0.08,0.06237924,0.041999026,0.09349384,0.78950727,0.16,0.07,0.13,0.045835663,-0.05138545,-0.100815028,0.078950727,0.710556543,0.394753635,0.79,-15.08457399,6.617995326,0,2
42.02,0.011,5.474,0.826,84.766,"19-08-14_YC016",211,0,0,0,0,0,0.07,0.055197711,0.035914758,0.080643307,0.37222826,0.14,0.07,0.13,0.027124414,-0.111100234,-0.025435014,0.037222826,0.335005438,0.186114132,0.372,-13.84794301,7.017664498,-0.205439204,2
25.42,0.011,4.378,0.962,92.073,"19-08-14_YC016",216,0,0,0,0,0,0.05,0.04612948,0.05,0.080643307,0.981967,0.1,0.1,0.14,0.056631923,-0.19218832,0,0.098196697,0.883770275,0.490983486,0.982,-23.46675942,5.787577685,0,2
39.77,0.016,5.2,0.53,23.345,"19-08-14_YC016",26,0,0,0,0,0,0.058276412,0.112375482,0.066986322,0.076106151,0.7230028,0.2,0.274304698,0.1,-0.038131937,0.04485233,-0.018689074,0.072300279,0.650702512,0.361501396,0.723,-7.225578098,12.47494616,-2.005090034,2
10.75,0.071,6.911,0.658,10.587,"19-08-14_YC016",334,0,0,0,0,0,0.15,0.091037183,0.151839795,0.18637181,0.46900636,0.3,0.1,0.2,0.034563344,-0.14289296,-0.025313915,0.046900636,0.422105724,0.23450318,0.469,-4.99742094,5.664974855,-1.225313321,1
35.39,0.021,6.787,0.688,36.019,"19-08-14_YC016",404,0,0,0,0,0,0.065,0.047658941,0.042213186,0.078717928,0.8219503,0.13,0.1,0.24,0.068275504,-0.08012078,-0.008749826,0.082195032,0.739755285,0.410975158,0.822,-17.93702732,2.369460398,-0.271728332,1
7.93,0.078,6.543,0.7,10.489,"19-08-14_YC016",427,0,0,0,0,0,0.101253707,0.125921053,0.116179121,0.136723322,0.3322158,0.3,0.226718252,0.13,-0.009799271,0.031243987,0.036733329,0.033221579,0.298994207,0.166107893,0.332,-6.766182797,5.950451248,-1.161452445,1
38.2,0.017,6.576,0.903,88.198,"19-08-14_YC016",429,0,0,0,0,0,0.065,0.054696478,0.065,0.136723322,0.43379617,0.13,0.1,0.1,-0.009343217,-0.046659477,-0.034792182,0.043379617,0.390416551,0.216898084,0.434,-12.08561705,6.457597069,0,2
60.16,0.011,5.472,0.447,21.903,"19-08-14_YC016",442,0,0,0,0,0,0.047162842,0.1077251,0.106167388,0.140912806,0.26673242,0.27,0.515325358,0.13,-0.09621553,0.009462999,-0.013251497,0.026673242,0.240059182,0.133366212,0.267,-7.614640218,6.761344952,-0.46657977,2
8.33,0.044,5.514,0.769,19.15,"19-08-14_YC016",511,0,0,0,0,0,0.083780852,0.281903334,0.146773992,0.257150799,0.2850442,0.6,0.635727433,0.465642624,-0.38309562,0.02069934,0.10619944,0.028504419,0.256539774,0.142522097,0.285,-1.200537322,3.789561762,-0.669394582,1
31.98,0.02,6.052,0.796,55.631,"19-08-14_YC016",553,0,0,0,0,0,0.1,0.036681272,0.102548549,0.134270453,0.14010699,0.2,0.1,0.23,-0.022545746,-0.09495307,0.02733056,0.014010699,0.126096292,0.070053495,0.14,-6.037659335,5.684839163,0,1
5.03,0.143,6.867,0.93,11.231,"19-08-14_YC016",586,0,0,0,0,0,0.077779154,0.12022119,0.142278225,0.182663181,0.34204516,0.33,0.340377766,0.259042761,-0.26669636,0.001646887,-0.014760357,0.034204516,0.307840642,0.171022579,0.342,-3.83536108,5.229334879,-0.746040841,1
48.66,0.014,5.934,0.481,20.179,"19-08-14_YC016",598,0,0,0,0,0,0.055081777,0.130527767,0.105687217,0.138965599,0.26582363,0.3,0.362875497,0.17,-0.112289116,0.012473369,0.024354614,0.026582363,0.239241269,0.132911816,0.266,-6.743112057,6.326427146,-0.612697781,2
62.1,0.013,4.605,0.351,14.251,"19-08-14_YC016",599,0,0,0,0,0,0.111007546,0.296462799,0.140434581,0.183601918,0.2797229,0.53,0.576905046,0.2,-0.14552304,0.016043903,0.052052776,0.02797229,0.251750609,0.13986145,0.28,-5.851463695,3.246059827,-0.440792112,2
48.49,0.014,5.278,0.562,25.853,"19-08-14_YC016",69,0,0,0,0,0,0.031971757,0.082475029,0.068255011,0.094564567,0.24492702,0.2,0.084928294,0.1,-0.028070705,-0.013109974,-0.008364448,0.024492702,0.220434317,0.122463509,0.245,-9.440656492,10.03251297,-1.20971816,2
63.06,0.007,5.29,1.161,220.284,"19-08-14_YC016",825,0,0,0,0,0,0.065,0.03333488,0.065,0.118587929,0.18564855,0.13,0.07,0.14,0.023506533,-0.12455914,-0.0079671,0.018564855,0.167083691,0.092824273,0.186,-10.38035864,7.577169405,-0.541290902,2
17.06,0.038,6.596,1.05,57.224,"19-08-14_YC016",834,0,0,0,0,0,0.065,0.050655706,0.195,0.195,1.0307245,0.13,0.07,0.17,0.110844165,-0.117550924,-0.001528927,0.103072453,0.927652073,0.515362263,1.031,-19.47534388,5.812994284,0,2
8.92,0.075,6.462,0.754,15.704,"19-08-14_YC016",846,0,0,0,0,0,0.042853719,0.065213521,0.099292008,0.117945381,0.2768228,0.2,0.144446325,0.17,-0.004622611,0.015865931,-0.004164898,0.027682281,0.249140525,0.138411403,0.277,-6.699259631,7.583709781,-0.928920708,1
14.46,0.033,5.933,0.918,42.469,"19-08-14_YC016",849,0,0,0,0,0,0.065,0.066561496,0.065,0.159643316,0.73928714,0.13,0.1,0.13,-0.007688118,-0.048669912,-0.016618464,0.073928714,0.665358424,0.369643569,0.739,-15.79800639,5.63705674,0,2
39.14,0.01,4.304,0.738,90.19,"19-08-14_YC016",876,0,0,0,0,0,0.023312573,0.062155513,0.054769734,0.086772108,0.28860438,0.16,0.065271765,0.1,-0.013670257,0.01243047,-0.036116112,0.028860438,0.259743941,0.144302189,0.289,-12.57440793,9.68422542,-0.9299411,2
6.94,0.092,6.586,0.831,11.616,"19-08-14_YC016",881,0,0,0,0,0,0.013016592,0.048408727,0.063559649,0.099637122,0.123252906,0.16,0.03996918,0.1,-0.043979943,0.007293457,-0.05092086,0.012325291,0.110927615,0.061626453,0.123,-9.844971429,7.608110706,-0.480389005,1
19.27,0.042,6.35,0.623,30.168,"19-08-14_YC016",884,0,0,0,0,0,0.035,0.017031682,0.035,0.099637122,0.30128512,0.07,0.03,0.1,-0.008491471,-0.026129056,0,0.030128512,0.271156606,0.150642559,0.301,-17.68968652,8.896958783,-0.897667227,1
11.15,0.028,5.34,1.025,61.532,"19-08-15_YC016",374,0,0,0,0,0,0.05,0.035108537,0.15,0.15,0.4873624,0.1,0.06,0.1,0.03035871,-0.06327209,0,0.048736241,0.438626173,0.243681207,0.487,-16.24966234,5.774240463,-0.406205392,2
26.45,0.017,5.556,0.912,60.951,"19-08-15_YC016",41,0,0,0,0,0,0.05,0.048795574,0.15,0.15,0.6167292,0.1,0.07,0.1,0.025835799,-0.14233442,0,0.06167292,0.55505628,0.3083646,0.617,-14.99691622,7.016458343,-1.327653189,2
19.16,0.024,6.069,1.026,71.803,"19-08-15_YC016",485,0,0,0,0,0,0.044372622,0.082343205,0.086103068,0.100182209,0.3339814,0.2,0.213133851,0.1,-0.010462793,0.020738441,-0.006009417,0.033398139,0.300583255,0.166990697,0.334,-12.79757294,9.00318304,-1.151933639,2
91.43,0.008,5.896,0.499,41.973,"19-08-15_YC016",527,0,0,0,0,0,0.077852141,0.134044157,0.133672373,0.2372471,0.37384382,0.4,0.508200527,0.313191127,-0.18055123,0.014478693,0.005045287,0.037384382,0.336459437,0.186921909,0.374,-1.947259386,3.467988679,-0.635517044,2
22.67,0.035,6.547,0.631,19.843,"19-08-15_YC016",72,0,0,0,0,0,0.05,0.039520698,0.05,0.05,0.5758263,0.1,0.1,0.1,0.020327458,-0.000566216,0,0.057582629,0.518243659,0.287913144,0.576,-16.32532775,11.72223011,-1.190303808,1
44.16,0.01,5.341,0.908,103.063,"19-08-15_YC016",80,0,0,0,0,0,0.085,0.081923248,0.085,0.085,0.25270215,0.17,0.13,0.14,0.009613726,-0.13701192,0.00063318,0.025270215,0.227431932,0.126351073,0.253,-7.727696541,9.130150371,-0.676014055,2
7.45,0.022,4.446,0.989,42.276,"19-08-15_YC016",86,0,0,0,0,0,0.05,0.032199349,0.05,0.05,0.49204662,0.1,0.06,0.06,0.02286572,-0.068160966,0,0.049204662,0.442841962,0.246023312,0.492,-17.1734177,11.39678339,-1.238530953,2
23.74,0.022,5.495,0.811,42.774,"19-08-15_YC016",90,0,0,0,0,0,0.046497191,0.127001215,0.095736251,0.116878108,0.26996168,0.27,0.237864912,0.13,-0.008152298,0.018078424,0.01221273,0.026996168,0.242965516,0.134980842,0.27,-11.5548853,7.353507732,-0.73090611,1
10.68,0.033,4.879,0.799,28.1,"19-08-15_YC016",95,0,0,0,0,0,0.08,0.062426756,0.08,0.08,0.3525895,0.16,0.1,0.16,-0.009983624,0.02569666,-0.040482178,0.035258949,0.317330539,0.176294744,0.353,-8.345660517,7.666497737,-0.378818343,2
12.62,0.057,6.618,0.679,13.296,"19-08-16_YC014",104,0,0,0,0,0,0.110687766,0.179581027,0.136189128,0.162109654,0.59451723,0.37,0.316560972,0.2,-0.042596504,0.03842646,-0.002161349,0.059451723,0.535065508,0.297258615,0.595,-5.520823392,5.554884401,-1.60506093,1
79.85,0.011,5.467,0.533,29.974,"19-08-16_YC014",205,0,0,0,0,0,0.12,0.102892847,0.12,0.12,0.8513474,0.24,0.1,0.17,0.042428307,-0.31084168,-0.073686857,0.085134739,0.766212648,0.425673693,0.851,-8.305717556,5.044186164,-2.098338377,2
11.75,0.073,5.937,0.691,13.261,"19-08-16_YC014",221,0,0,0,0,0,0.05897841,0.091990842,0.100241044,0.115023848,0.33269984,0.23,0.14919248,0.1,-0.014924279,0.016851598,0.034020914,0.033269984,0.299429852,0.166349918,0.333,-13.75242479,7.945000923,-1.312904822,1
19.25,0.041,6.839,0.674,18.599,"19-08-16_YC014",267,0,0,0,0,0,0.08,0.072046658,0.08,0.08,0.19710118,0.16,0.16,0.13,0.026813151,-0.17793262,-0.032681139,0.019710118,0.177391058,0.098550588,0.197,-7.777702287,7.449684669,-0.709116556,1
32.62,0.022,6.272,0.505,19.664,"19-08-16_YC014",273,0,0,0,0,0,0.07,0.053447229,0.039744267,0.08010703,0.22405244,0.14,0.07,0.1,-0.014360243,-0.11634255,-0.032100295,0.022405244,0.2016472,0.112026222,0.224,-11.2985058,5.724984407,-0.791603386,1
33,0.023,6.282,0.615,23.542,"19-08-16_YC014",281,0,0,0,0,0,0.075349572,0.119514705,0.123338871,0.150781246,0.36070013,0.3,0.21770951,0.23,-0.036535706,0.016560275,0.006382239,0.036070013,0.324630117,0.180350065,0.361,-3.77391844,6.049737315,-1.310727987,1
17.44,0.04,6.325,0.67,20.198,"19-08-16_YC014",283,0,0,0,0,0,0.040257977,0.079555675,0.094047467,0.133284877,0.28141028,0.23,0.183806334,0.24,-0.000800718,0.05200972,-0.009160705,0.028141028,0.253269249,0.140705138,0.281,-1.828743306,7.050614949,-1.09357949,1
14.7,0.041,5.901,0.75,19.369,"19-08-16_YC014",285,0,0,0,0,0,0.07,0.050074201,0.07,0.07,0.6748876,0.14,0.07,0.13,0.03806193,0.014685533,-0.001056231,0.06748876,0.607398838,0.337443799,0.675,-16.44707559,11.13639021,-1.389042098,1
25.07,0.029,6.358,0.685,26.914,"19-08-16_YC014",286,0,0,0,0,0,0.1,0.032274481,0.1,0.1,0.3448316,0.2,0.07,0.16,0.022684926,-0.00938322,0.107645821,0.034483159,0.310348427,0.172415793,0.345,-7.297792133,9.587940069,-1.049893087,1
23.79,0.02,6.111,1.043,88.22,"19-08-16_YC014",329,0,0,0,0,0,0.043806305,0.071756126,0.074651103,0.114278913,0.43113247,0.2,0.108383904,0.13,-0.045076318,0.018125257,-0.016723906,0.043113247,0.388019219,0.215566233,0.431,-11.53578207,7.569803338,-1.670597654,2
14.85,0.055,6.986,0.737,19.608,"19-08-16_YC014",389,0,0,0,0,0,0.048016253,0.071850808,0.042016596,0.04780634,0.72375894,0.13,0.14337321,0.1,-0.04591163,0.018481936,-0.008736025,0.072375894,0.651383042,0.361879468,0.724,-9.031829428,17.27191905,-3.008338046,1
14.94,0.024,5.675,1.012,71.669,"19-08-16_YC014",396,0,0,0,0,0,0.05,0.040144776,0.05,0.05,0.87023556,0.1,0.1,0.06,0.044031855,-0.017095033,0,0.087023556,0.783212006,0.435117781,0.87,-22.95952862,12.30731234,-2.072242719,2
12.43,0.048,5.873,0.714,13.037,"19-08-16_YC014",40,0,0,0,0,0,0.045474789,0.081204351,0.067960104,0.077822155,0.55427885,0.17,0.242803438,0.1,-0.023766823,0.031848203,-0.010147983,0.055427885,0.498850965,0.277139425,0.554,-8.580929298,11.35616246,-1.623363045,1
20.88,0.028,5.85,0.687,22.715,"19-08-16_YC014",41,0,0,0,0,0,0.075722725,0.108149541,0.119174539,0.175132216,0.7085605,0.3,0.274289968,0.27,-0.052945066,0.031524837,0.034097435,0.070856053,0.637704474,0.354280263,0.709,-3.2449111,5.879576268,-1.697792548,1
6.95,0.046,4.898,0.897,16.712,"19-08-16_YC014",43,0,0,0,0,0,0.045822098,0.101543772,0.070367895,0.112108399,0.5557528,0.23,0.290978928,0.14,-0.028903786,0.027078493,0.03221124,0.055575281,0.500177532,0.277876407,0.556,-7.783525077,9.082746959,-1.480369312,2
