MFRBlockHz,tf_MedIsi,tf_Entropy,tf_CV2Mean,tf_LvR,SampleP,Sample,Unit,RespPk,RespGo,RespGr,RespMF,RespMLI,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_MaxAmpNorm,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_End,wf_Crossing,wf_Pk10,wf_Pk90,wf_Pk50,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,Cluster_x,Cluster_y,SmallCluster,SmallClusterName,MeanAmpBlock,ACGViolationRatio,tf_MIFRBlockHz,tf_ModeIsi,tf_Perc5Isi,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_Si,tf_skw,wf_EndSlopeTau
1.6,0.554,7.237,0.689,1.937,19-09-30_YC018,19-09-30_YC018_probe1,37,0,0,0,0,0,0.185,0.158269025,0.125627521,0.199143703,0.8860305,0.37,0.23,0.36,0.005831755,-0.05443296,0.004562101,0.08860305,0.797427446,0.443015248,0.886,-6.24624138,2.203242419,0,3,,2,Complex Spike,32.98,0,2.393,4,0.159,0.658,0.586,0.777,0.503,0.046,0.8,0.245755071
1.08,0.766,7.108,0.908,2.915,19-09-30_YC018,19-09-30_YC018_probe1,400,0,0,0,0,0,0.294330042,0.383345786,0.542604959,0.654611451,0.5047462,1.13,0.431162486,0.57,-0.04571006,-0.044152636,-0.023755367,0.05047462,0.454271579,0.252373099,0.505,-2.847364883,1.460472798,-1.400026883,3,,2,Complex Spike,16.39,0,2.819,1,0.103,0.885,0.735,1.145,0.836,0.094,0.752,0.158682515
2.55,0.25,5.811,0.844,5.983,19-09-30_YC018,19-09-30_YC018_probe1,421,0,0,0,0,0,0.14190304,0.205614448,0.12703907,0.168314545,0.2658677,0.44,0.212016194,0.16,-0.018813604,0.009841993,-0.035645307,0.026586771,0.239280939,0.132933855,0.266,-11.68652922,3.665390186,-0.606351103,2,2,4,Granule,12.05,0,8.763,0,0.032,0.813,1.183,1.05,0.745,0.082,2.461,-0.472320041
1.15,0.273,5.442,1.182,8.324,19-09-30_YC018,19-09-30_YC018_probe1,430,0,0,0,0,0,0.041077524,0.080017848,0.067482149,0.078442654,0.49758577,0.17,0.168941277,0.10540723,-0.015433992,0.02365975,-0.010444154,0.049758577,0.447827196,0.248792887,0.498,-18.75137546,11.34906798,-1.943976573,2,2,4,Granule,12.32,0,12.424,0,0.016,1.27,1.564,1.787,1.31,0.195,2.324,0.10161648
20.61,0.019,5.627,0.985,76.989,19-09-30_YC018,19-09-30_YC018_probe1,451,0,0,0,0,0,0.1,0.085469986,0.061096416,0.105891845,0.6172791,0.2,0.16,0.13,0.016117295,-0.16367286,0.014169404,0.061727911,0.555551201,0.308639556,0.617,-10.04616053,7.29062686,-0.541826347,2,3,5,Go + MF,12.36,0.05,111.874,0,0.002,0.992,1.471,1.303,0.966,0.117,2.533,0.857759881
1.15,0.765,7.133,0.874,3.309,19-09-30_YC018,19-09-30_YC018_probe1,472,0,0,0,0,0,0.25,0.123990249,0.2628401,0.327448632,0.46031144,0.5,0.13,0.47,0.010329003,-0.005333051,-0.067385151,0.046031144,0.414280298,0.230155721,0.46,-2.866740446,1.898300633,-1.169891903,3,,2,Complex Spike,17.31,0,5.921,2,0.088,0.829,0.712,1.158,0.806,0.102,0.778,0.250527324
38.61,0.01,5.977,0.624,45.199,19-09-30_YC018,19-09-30_YC018_probe1,481,0,0,0,0,0,0.188343839,0.257203295,0.187114505,0.226103593,0.16305022,0.57,0.393643909,0.23,-0.10290727,0.005675688,0.002658369,0.016305022,0.146745197,0.08152511,0.163,-4.37649134,3.110875948,-0.337895229,2,1,3,Potentially MLI,10.96,0.01,115.722,0,0.004,0.585,1.048,0.71,0.458,0.043,2.247,-0.332594901
8.88,0.048,4.135,0.673,15.276,19-09-30_YC018,19-09-30_YC018_probe1,486,0,0,0,0,0,0.046295542,0.066365042,0.075228416,0.121623646,0.5198584,0.2,0.148461591,0.13,0.003573611,-0.14117362,-0.003788559,0.051985842,0.467872578,0.25992921,0.52,-9.666049224,9.001554175,-2.392087324,2,3,5,Go + MF,16.31,0.01,33.183,0,0.009,0.584,2.325,0.809,0.519,0.057,5.683,-1.371221573
5.85,0.035,5.31,0.895,26.53,19-09-30_YC018,19-09-30_YC018_probe1,5,0,0,0,0,0,0.115104711,0.170647435,0.162834746,0.235762816,0.74607897,0.43,0.330436285,0.23,-0.060412962,0.031547632,0.003540279,0.074607897,0.671471071,0.373039484,0.746,-5.920554274,4.928805365,-1.948936259,2,3,5,Go + MF,10.64,0,43.51,0,0.007,0.857,1.625,1.152,0.838,0.098,2.407,0.186396046
37.47,0.02,6.166,0.509,17.831,19-09-30_YC018,19-09-30_YC018_probe1,504,0,0,0,0,0,0.038958846,0.104476278,0.117569578,0.167790179,0.17492184,0.3,0.418768362,0.16,-0.10349021,0.052713666,-0.008956279,0.017492184,0.157429656,0.08746092,0.175,-6.308765109,4.942639083,-0.206293473,2,1,3,Potentially MLI,12.23,0.04,51.09,0,0.01,0.426,0.709,0.553,0.304,0.026,2.504,0.276643164
14.07,0.028,4.928,0.699,19.866,19-09-30_YC018,19-09-30_YC018_probe1,513,0,0,0,0,0,0.053943581,0.109012749,0.112248464,0.137880947,0.27720538,0.27,0.399987904,0.17,-0.06165763,0.0839399,-0.011577173,0.027720538,0.24948484,0.138602689,0.277,-5.202404723,5.731953311,-0.58345057,2,3,5,Go + MF,12.86,0.01,42.556,0,0.01,0.629,1.708,0.817,0.542,0.054,3.604,0.306869279
24.42,0.035,7.069,0.505,13.329,19-09-30_YC018,19-09-30_YC018_probe1,515,0,0,0,0,0,0.106073644,0.136856651,0.233615196,0.266691749,0.5287812,0.43,0.355520776,0.27,-0.031201337,0.10978743,-0.003548743,0.052878118,0.475903058,0.264390588,0.529,-6.982204373,3.826394297,-1.129901428,1,,1,Purkinke,13.32,0,35.481,0,0.012,0.447,0.609,0.541,0.284,0.024,1.158,0.275485873
8.55,0.104,7.268,0.395,3.573,19-09-30_YC018,19-09-30_YC018_probe1,53,0,0,0,0,0,0.093223552,0.142955543,0.114462075,0.175890843,0.7783793,0.34,0.328872548,0.24,-0.030276643,0.075626746,0.018378393,0.077837932,0.700541389,0.389189661,0.778,-6.464497554,6.537211657,-1.80406503,1,,1,Purkinke,17.29,0,14.856,0,0.024,0.335,0.659,0.414,0.183,0.015,0.683,0.219574142
5.37,0.024,4.581,1.046,24.877,19-09-30_YC018,19-09-30_YC018_probe1,598,0,0,0,0,0,0.07101379,0.154804018,0.089461284,0.120659432,0.59767103,0.3,0.488289811,0.17,-0.14803971,0.22698021,0.048804818,0.059767103,0.537903929,0.298835516,0.598,-5.000427649,6.756971207,-0.992432653,2,3,5,Go + MF,17.55,0,80.684,0,0.004,0.963,1.813,1.938,1.26,0.252,2.407,0.393498138
1.23,0.709,7.176,0.779,2.099,19-09-30_YC018,19-09-30_YC018_probe1,6,0,0,0,0,0,0.291871869,0.343785941,0.472514635,0.559089458,0.26501182,1,0.472447825,0.47,-0.015741408,-4.26E-07,0.007550008,0.026501182,0.238510635,0.132505909,0.265,-2.405000694,1.391049579,-0.561790254,3,,2,Complex Spike,26.27,0,2.154,1,0.149,0.718,0.649,0.913,0.634,0.062,0.754,0.224126334
6.38,0.077,6.386,0.708,10.908,19-09-30_YC018,19-09-30_YC018_probe1,602,0,0,0,0,0,0.100850316,0.167812769,0.141121081,0.182061939,0.7244757,0.37,0.33577334,0.26,-0.06598275,0.02302501,-0.013033607,0.072447568,0.652028114,0.362237841,0.724,-4.470641349,5.78844332,-1.926364038,2,1,3,Potentially MLI,11.35,0.02,20.453,0,0.015,0.654,1.12,0.817,0.542,0.052,1.698,0.210004243
13.77,0.042,5.423,0.579,16.699,19-09-30_YC018,19-09-30_YC018_probe1,692,0,0,0,0,0,0.046087499,0.069710569,0.083573517,0.116595753,0.49621356,0.2,0.124884102,0.13,-0.016379109,-0.15535083,0.034588899,0.049621356,0.4465922,0.248106778,0.496,-10.43975051,8.765661844,-2.241800179,2,1,3,Potentially MLI,16.19,0,41.389,0,0.007,0.488,1.394,0.653,0.391,0.037,3.507,-2.575344646
32.13,0.023,5.33,0.409,10.395,19-09-30_YC018,19-09-30_YC018_probe1,702,0,0,0,0,0,0.049248737,0.118257157,0.109928634,0.155779225,0.24366064,0.3,0.549669103,0.16,-0.016294628,0.08531089,-0.004018419,0.024366064,0.219294579,0.121830322,0.244,-8.759648833,5.143994653,-0.336785412,2,4,6,Unknown,15.99,0.03,45.013,0,0.012,0.282,0.915,0.443,0.23,0.02,3.681,0.42563794
126.24,0.007,6.714,0.242,13.831,19-09-30_YC018,19-09-30_YC018_probe1,725,0,0,0,0,0,0.045839646,0.116494768,0.115074521,0.157268667,0.2425322,0.3,0.400127027,0.17,-0.09613318,0.08411853,-0.007856764,0.024253219,0.218278974,0.121266097,0.243,-6.913170295,5.255116839,-0.497805871,1,,1,Purkinke,12.21,0.03,132.968,0,0.006,0.192,0.251,0.246,0.073,0.006,1.553,0.385586037
111.68,0.008,6.873,0.238,12.542,19-09-30_YC018,19-09-30_YC018_probe1,728,0,0,0,0,0,0.092869278,0.236934315,0.107960939,0.157071608,0.10338655,0.47,0.682780634,0.2,-0.16516723,0.004262245,0.059756875,0.010338655,0.093047896,0.051693276,0.103,-6.393048167,5.310431125,-0.102645214,1,,1,Purkinke,14.45,0.01,122.918,0,0.005,0.169,0.337,0.244,0.079,0.006,1.395,0.300568186
166.01,0.005,6.711,0.207,13.401,19-09-30_YC018,19-09-30_YC018_probe1,729,0,0,0,0,0,0.072261099,0.142802364,0.148983857,0.196493163,0.29193637,0.37,0.530791007,0.33,-0.22084422,0.1386633,0.000543931,0.029193637,0.262742731,0.145968184,0.292,-2.114307826,4.345674718,-0.437274164,1,,1,Purkinke,20.79,0,181.648,0,0.004,0.152,0.342,0.211,0.058,0.004,1.659,0.430343916
138.52,0.007,6.855,0.199,11.16,19-09-30_YC018,19-09-30_YC018_probe1,730,0,0,0,0,0,0.083273721,0.147916585,0.180475049,0.222432083,0.29740596,0.4,0.558411082,0.27,-0.24637553,0.14449209,-0.004187492,0.029740596,0.267665362,0.148702979,0.297,-4.010801403,3.940468366,-0.410362685,1,,1,Purkinke,15.68,0,150.698,0,0.004,0.136,0.321,0.203,0.058,0.004,1.519,0.453463466
46.21,0.015,4.749,0.357,13.396,19-09-30_YC018,19-09-30_YC018_probe1,732,0,0,0,0,0,0.1,0.075887785,0.056940434,0.118419563,0.9379468,0.2,0.1,0.24,0.03720953,-0.07171777,-0.044429893,0.09379468,0.844152117,0.468973398,0.938,-12.35939567,2.932071643,0,2,4,6,Unknown,14.22,0.01,61.696,0,0.012,0.135,0.819,0.389,0.215,0.019,3.352,0.163321063
24,0.04,6.632,0.193,1.823,19-09-30_YC018,19-09-30_YC018_probe1,735,0,0,0,0,0,0.05,0.025024239,0.05,0.05,0.4069141,0.1,0.03,0.1,-0.02240657,-0.104583025,0,0.040691409,0.366222677,0.203457043,0.407,-18.40974868,9.15976854,-1.285813809,1,,1,Purkinke,12.49,0.02,25.089,0,0.03,0.15,0.229,0.195,0.049,0.004,1.582,0.275695659
232.05,0.004,6.043,0.065,2.251,19-09-30_YC018,19-09-30_YC018_probe1,85,0,0,0,0,0,0.135,0.09806294,0.10829402,0.155196201,0.17508829,0.27,0.13,0.2,0.000383962,0.021711797,0.016075952,0.017508829,0.157579458,0.087544143,0.175,-5.288371081,4.031528495,-0.22626392,1,,1,Purkinke,14.09,0,236.394,0,0.004,0.048,0.147,0.066,0.007,0,1.683,0.097838538
82.19,0.005,4.49,0.352,18.364,19-09-30_YC018,19-09-30_YC018_probe1,91,0,0,0,0,0,0.059202034,0.176168939,0.175195671,0.281798552,0.20617804,0.5,0.495445489,0.3,-0.029229991,0.08198063,0.014740071,0.020617804,0.185560235,0.10308902,0.206,-6.113122256,3.163614315,-0.241379862,2,4,6,Unknown,13.09,0.01,171.985,0,0.004,0.081,1.491,0.415,0.273,0.028,2.476,0.332577994
159.56,0.006,6.59,0.139,5.879,19-09-30_YC018,19-09-30_YC018_probe1,94,0,0,0,0,0,0.068339234,0.127341757,0.137149087,0.179043075,0.35509425,0.33,0.4235935,0.264636188,-0.13503183,0.015976705,-0.021911223,0.035509425,0.319584829,0.177547127,0.355,-1.908191394,5.406210366,-0.624972384,1,,1,Purkinke,16.71,0,164.928,0,0.005,0.115,0.134,0.14,0.023,0.002,0.69,0.36549171
44.15,0.017,6.918,0.728,42.948,19-10-01_YC017,19-10-01_YC017_probe1,138,0,0,0,0,0,0.12,0.088489346,0.087678063,0.139206945,0.2610464,0.24,0.13,0.2,-0.004337451,-0.012182321,-0.001113646,0.026104641,0.234941769,0.130523205,0.261,-6.78124939,4.805522786,-0.141829644,2,1,3,Potentially MLI,11.48,0.03,73.266,0,0.006,0.698,0.741,0.831,0.555,0.052,1.316,0.386370076
6.24,0.109,6.269,0.652,6.279,19-10-01_YC017,19-10-01_YC017_probe1,145,0,0,0,0,0,0.05,0.022775466,0.05,0.05,0.33652508,0.1,0.03,0.06,-0.033005692,-0.213852,0,0.033652508,0.302872574,0.168262541,0.337,-15.25142245,8.864783123,-0.638510121,2,1,3,Potentially MLI,12.77,0,11.862,0,0.031,0.592,0.95,0.739,0.467,0.044,2.303,0.623147045
86.06,0.013,6.492,0.711,49.972,19-10-01_YC017,19-10-01_YC017_probe1,151,0,0,0,0,0,0.061626759,0.144745915,0.107133197,0.168835725,0.4173921,0.34,1.023467688,0.084490708,-0.37491322,0.12378913,0.023135942,0.04173921,0.375652894,0.208696052,0.417,-1.524737477,6.07635004,-0.376949035,1,,1,Purkinke,10.6,0.02,94.392,0,0.005,0.669,0.887,0.814,0.54,0.051,1.802,0.903738782
156.75,0.005,6.418,0.294,26.313,19-10-01_YC017,19-10-01_YC017_probe1,156,0,0,0,0,0,0.058103897,0.156585511,0.147145872,0.197959847,0.18723147,0.4,1.057730809,0.27,-0.22667927,0.045959085,-0.000229721,0.018723147,0.16850832,0.093615733,0.187,-3.544795513,4.262262361,-0.036701072,1,,1,Purkinke,12.23,0.04,180.742,0,0.004,0.188,0.465,0.306,0.126,0.01,2.13,0.795145912
127.27,0.007,7.008,0.329,24.633,19-10-01_YC017,19-10-01_YC017_probe1,161,0,0,0,0,0,0.063488068,0.139561686,0.123675498,0.15636979,0.24669091,0.33,0.937235174,0.23,-0.19985276,0.06865521,0.002904585,0.024669091,0.222021823,0.123345457,0.247,-2.971099518,5.457959542,-0.300065566,1,,1,Purkinke,13.13,0.01,145.878,0,0.004,0.27,0.398,0.34,0.13,0.01,1.206,0.874270871
23.67,0.038,6.997,0.313,5.206,19-10-01_YC017,19-10-01_YC017_probe1,175,0,0,0,0,0,0.065,0.053893541,0.065,0.065,0.413434,0.13,0.1,0.1,0.015627958,-0.13257907,-0.033269481,0.0413434,0.372090599,0.206716999,0.413,-11.70402503,8.183635283,-0.886310646,1,,1,Purkinke,11.69,0,29.488,0,0.016,0.253,0.479,0.323,0.121,0.009,1.193,1.003896457
34.14,0.025,6.791,0.37,11.495,19-10-01_YC017,19-10-01_YC017_probe1,186,0,0,0,0,0,0.065,0.062522565,0.065,0.065,0.85814816,0.13,0.1,0.13,0.028183246,-0.18959165,-0.022716021,0.085814816,0.772333342,0.429074079,0.858,-17.44325711,6.766181086,-0.639378832,1,,1,Purkinke,20.92,0,50.299,0,0.009,0.31,0.641,0.386,0.163,0.013,1.488,1.002261925
52.66,0.016,6.623,0.482,22.279,19-10-01_YC017,19-10-01_YC017_probe1,192,0,0,0,0,0,0.084981454,0.153753756,0.11743293,0.148422045,0.4926571,0.33,0.377049909,0.3,-0.057137284,0.06384138,0.001245217,0.04926571,0.443391386,0.246328548,0.493,-3.028182069,5.443587617,-1.064843894,1,,1,Purkinke,31.97,0,66.564,0,0.008,0.42,0.54,0.514,0.263,0.022,1.777,0.22847265
18.8,0.043,6.391,0.375,6.802,19-10-01_YC017,19-10-01_YC017_probe1,204,0,0,0,0,0,0.12,0.119793005,0.12,0.12,0.86038095,0.24,0.1,0.1,0.05712318,-0.21497709,-0.041449365,0.086038095,0.774342853,0.430190474,0.86,-7.515029593,9.007702326,-1.940044147,1,,1,Purkinke,21.02,0,30.489,0,0.013,0.302,0.764,0.396,0.176,0.015,2.285,0.057884582
10.27,0.061,5.083,0.517,13.831,19-10-01_YC017,19-10-01_YC017_probe1,206,0,0,0,0,0,0.031686298,0.086122939,0.070015219,0.098064886,0.340989,0.2,0.090203324,0.1,-0.017591598,-0.025882088,-6.40E-05,0.034098899,0.306890094,0.170494497,0.341,-9.540096782,8.803453503,-1.269590114,2,1,3,Potentially MLI,13.26,0.03,39.497,0,0.006,0.402,1.397,0.586,0.339,0.033,3.986,-1.615591279
6.45,0.121,6.943,0.681,7.115,19-10-01_YC017,19-10-01_YC017_probe1,213,0,0,0,0,0,0.093077471,0.145914103,0.111052799,0.161937377,0.8547762,0.33,0.313305503,0.3,-0.052202,0.016970068,0.003525596,0.08547762,0.769298583,0.427388102,0.855,-1.464173866,6.897991467,-2.126116806,2,1,3,Potentially MLI,28.59,0,13.071,0,0.024,0.624,0.779,0.776,0.502,0.047,1.27,0.200603145
7.56,0.094,6.774,0.713,9.378,19-10-01_YC017,19-10-01_YC017_probe1,220,0,0,0,0,0,0.105463534,0.14909711,0.146867977,0.199801122,0.78526694,0.37,0.305572885,0.26,-0.060106285,0.008489664,0.006937959,0.078526694,0.706740242,0.392633468,0.785,-4.821328027,5.746578417,-2.026424474,2,1,3,Potentially MLI,15.72,0.05,16.628,0,0.02,0.664,0.881,0.817,0.539,0.051,1.522,0.197313372
11.28,0.07,6.799,0.603,8.48,19-10-01_YC017,19-10-01_YC017_probe1,222,0,0,0,0,0,0.111627034,0.150072319,0.151526613,0.191650847,0.7494171,0.36,0.291909268,0.23,-0.047983035,-0.041652314,-0.05001584,0.074941713,0.674475414,0.374708563,0.749,-4.524501208,5.594158898,-2.120625922,2,1,3,Potentially MLI,19.71,0.03,17.856,0,0.023,0.548,0.71,0.665,0.396,0.035,1.562,0.177047136
9.46,0.101,6.945,0.614,6.351,19-10-01_YC017,19-10-01_YC017_probe1,224,0,0,0,0,0,0.160583422,0.211141191,0.172328915,0.212943226,0.7411791,0.47,0.331565279,0.26,-0.059175976,-0.055810343,0.021622672,0.074117911,0.667061198,0.370589554,0.741,-4.119155248,4.233282357,-1.731220829,2,1,3,Potentially MLI,14.02,0,12.18,0,0.035,0.579,0.594,0.675,0.402,0.035,0.94,0.176564817
8.21,0.026,4.435,0.861,47.557,19-10-01_YC017,19-10-01_YC017_probe1,233,0,0,0,0,0,0.038702639,0.058933298,0.05442197,0.062749456,0.66742015,0.13,0.07207094,0.095,-0.020260237,-0.12739983,0.00105028,0.066742015,0.600678134,0.333710074,0.667,-9.70727845,15.43611391,-2.727046648,2,3,5,Go + MF,14.37,0.01,82.376,0,0.003,0.812,2.113,1.1,0.778,0.091,3.652,-2.587964967
48.8,0.019,6.6,0.516,24.299,19-10-01_YC017,19-10-01_YC017_probe1,238,0,0,0,0,0,0.05,0.046250419,0.05,0.05,1.2180635,0.1,0.06,0.06,0.15923661,-0.18610822,0,0.121806347,1.096257126,0.609031737,1.218,-27.0362264,7.939209524,-1.262838547,1,,1,Purkinke,10.43,0,61.096,0,0.009,0.44,0.608,0.561,0.308,0.027,1.834,1.242944899
34.51,0.019,5.423,0.501,20.918,19-10-01_YC017,19-10-01_YC017_probe1,241,0,0,0,0,0,0.072725707,0.117127626,0.081482893,0.093799764,0.5730821,0.23,0.322725633,0.14,-0.027684804,0.07720733,0.018357967,0.057308209,0.51577388,0.286541045,0.573,-8.038572601,8.026467957,-1.431742572,2,4,6,Unknown,33.28,0,57.714,0,0.008,0.441,1.15,0.536,0.28,0.024,3.633,0.224769775
7.96,0.016,2.839,0.849,67.854,19-10-01_YC017,19-10-01_YC017_probe1,242,0,0,0,0,0,0.033903446,0.04241343,0.094054388,0.144010541,0.42700812,0.2,0.098863995,0.13,0.001836003,-0.10800255,0.023962774,0.042700812,0.38430731,0.213504061,0.427,-8.614401804,7.378103178,-1.747823799,2,3,5,Go + MF,24.11,0,111.805,0,0.002,0.785,3.288,1.095,0.768,0.092,5.55,-1.313614999
13.21,0.054,6.191,0.742,15.046,19-10-01_YC017,19-10-01_YC017_probe1,243,0,0,0,0,0,0.065,0.048508042,0.065,0.065,0.49453783,0.13,0.1,0.13,0.023207108,-0.030452255,-0.027973599,0.049453783,0.445084047,0.247268915,0.495,-14.12813242,9.666082988,-1.63884612,2,1,3,Potentially MLI,12.35,0,27.624,0,0.012,0.676,1.084,0.876,0.595,0.06,2.063,3.596378223
8.02,0.096,6.936,0.68,8.192,19-10-01_YC017,19-10-01_YC017_probe1,245,0,0,0,0,0,0.090193215,0.136301906,0.101690856,0.144059549,0.89776015,0.3,0.299626016,0.27,-0.082397476,-0.005115887,-0.015549737,0.089776015,0.807984138,0.448880076,0.898,-2.411797435,7.654403597,-2.55372482,2,1,3,Potentially MLI,16.91,0.01,14.5,0,0.025,0.627,0.766,0.769,0.495,0.046,1.36,0.185151244
22.97,0.029,5.405,0.924,49.438,19-10-01_YC017,19-10-01_YC017_probe1,249,0,0,0,0,0,0.065,0.046356922,0.046102359,0.079211685,1.0555948,0.13,0.13,0.13,0.063827865,-0.05634374,0.02103222,0.10555948,0.950035322,0.527797401,1.056,-20.15002216,8.742274267,-0.618391215,2,3,5,Go + MF,13.39,0,69.436,0,0.004,0.898,1.547,1.202,0.875,0.104,3.203,0.054394973
13.19,0.061,7.018,0.625,10.208,19-10-01_YC017,19-10-01_YC017_probe1,261,0,0,0,0,0,0.108750021,0.158454097,0.129486857,0.185558886,0.8019896,0.37,0.33,0.27,-0.07943906,-0.0530593,0.04100136,0.080198961,0.721790653,0.400994807,0.802,-3.494833044,5.891816246,-1.887059396,2,1,3,Potentially MLI,13.64,0.04,20.216,0,0.02,0.58,0.659,0.69,0.417,0.037,1.246,0.188446322
22.08,0.041,6.378,0.491,11.516,19-10-01_YC017,19-10-01_YC017_probe1,267,0,0,0,0,0,0.15,0.130416272,0.106520753,0.145600145,0.2208797,0.3,1.8,0.2,0.011832017,0.013055681,0.025341478,0.02208797,0.198791733,0.110439852,0.221,-4.357895807,3.801906775,0,1,,1,Purkinke,13.88,0.01,30.236,0,0.014,0.403,0.681,0.534,0.289,0.025,2.3,0.102407128
13.24,0.051,6.583,0.9,30.818,19-10-01_YC017,19-10-01_YC017_probe1,279,0,0,0,0,0,0.04538105,0.064672389,0.094450484,0.115936603,0.2540251,0.2,0.114984248,0.13,-0.014268061,-0.08958476,-0.03397013,0.02540251,0.228622591,0.127012551,0.254,-10.36936177,7.360525843,-1.579557261,2,3,5,Go + MF,11.25,0.01,46.943,0,0.005,0.876,1.007,1.144,0.832,0.095,1.688,-4.472169172
13.41,0.06,7.025,0.606,9.49,19-10-01_YC017,19-10-01_YC017_probe1,280,0,0,0,0,0,0.102427907,0.198210617,0.138438996,0.177810232,0.70668286,0.4,0.371913659,0.27,-0.09482775,0.02976808,-0.01887321,0.070668286,0.636014575,0.35334143,0.707,-3.496891003,5.414884875,-1.734136574,2,1,3,Potentially MLI,17.72,0.02,19.775,0,0.022,0.552,0.645,0.667,0.4,0.035,1.232,0.193921547
33.62,0.015,6.033,0.896,93.053,19-10-01_YC017,19-10-01_YC017_probe1,296,0,0,0,0,0,0.05,0.025258677,0.15,0.15,0.2762674,0.1,0.05,0.13,0.014188082,0.013679534,0,0.027626741,0.248640668,0.138133705,0.276,-13.76690412,6.264570617,-0.914025909,2,3,5,Go + MF,16.06,0,125.787,0,0.002,0.89,1.126,1.108,0.809,0.087,2.419,0.070040184
5.5,0.093,5.604,0.924,16.094,19-10-01_YC017,19-10-01_YC017_probe1,343,0,0,0,0,0,0.033988555,0.070653073,0.062463915,0.075331227,0.35001567,0.16,0.125032094,0.12,-0.013672586,-0.10207593,-0.025925351,0.035001567,0.315014103,0.175007835,0.35,-9.064472653,10.68473284,-1.370039356,2,3,5,Go + MF,12.91,0,28.252,0,0.007,0.898,1.443,1.208,0.879,0.106,2.538,-0.608070032
8.52,0.094,7.008,0.686,9.045,19-10-01_YC017,19-10-01_YC017_probe1,438,0,0,0,0,0,0.1,0.077676123,0.057615998,0.116304273,0.7687156,0.2,0.17,0.23,0.04235369,-0.302022,0.029734374,0.076871562,0.691844058,0.38435781,0.769,-11.43783195,2.498037652,-0.453135247,2,1,3,Potentially MLI,12.74,0.03,15.253,0,0.023,0.644,0.725,0.776,0.5,0.046,1.258,0.799132116
23.76,0.031,6.484,0.822,44.04,19-10-01_YC017,19-10-01_YC017_probe1,446,0,0,0,0,0,0.035,0.031723188,0.035,0.035,0.77035844,0.07,0.06,0.1,0.036621623,-0.13458125,0,0.077035844,0.693322599,0.385179222,0.77,-24.28376488,11.38118511,-2.608630113,2,1,3,Potentially MLI,13.92,0.04,62.996,0,0.004,0.772,0.942,1.011,0.713,0.078,2.074,6.119961834
15.22,0.038,4.556,0.861,35.62,19-10-01_YC017,19-10-01_YC017_probe1,448,0,0,0,0,0,0.03,0.02147122,0.03,0.03,0.68725765,0.06,0.07,0.1,0.033226896,-0.1585279,0,0.068725765,0.618531883,0.343628824,0.687,-32.0083191,10.00973641,-1.851183852,2,3,5,Go + MF,13.88,0.03,50.304,0,0.006,0.814,1.958,1.09,0.776,0.089,6.585,1.183780809
12.46,0.049,5.582,0.759,20.34,19-10-01_YC017,19-10-01_YC017_probe1,454,0,0,0,0,0,0.05,0.041871947,0.083333333,0.083333333,0.6224627,0.1,0.07,0.07,0.036336113,-0.049562037,0,0.062246269,0.560216421,0.311231345,0.622,-18.56830289,10.84284464,-1.377728582,2,1,3,Potentially MLI,25.93,0,31.618,0,0.01,0.708,1.311,0.899,0.614,0.062,3.481,1.206077886
22.2,0.031,6.141,0.727,28.96,19-10-01_YC017,19-10-01_YC017_probe1,456,0,0,0,0,0,0.030997362,0.048298195,0.074047663,0.101094136,0.27663556,0.16,0.115673883,0.1,-0.015666459,-0.08889149,-0.0235769,0.027663556,0.248972002,0.138317779,0.277,-8.048680682,9.577428258,-1.215640781,2,1,3,Potentially MLI,11,0,46.286,0,0.007,0.674,0.997,0.843,0.564,0.055,2.634,-1.259957537
26.96,0.025,6.095,0.635,22.63,19-10-01_YC017,19-10-01_YC017_probe1,458,0,0,0,0,0,0.05,0.02026863,0.083333333,0.083333333,0.2521219,0.1,0.03,0.1,-0.000814184,-0.023206623,0,0.02521219,0.226909706,0.126060948,0.252,-17.12241892,7.89353219,-0.910239393,2,1,3,Potentially MLI,13.36,0,48.662,0,0.009,0.582,0.987,0.709,0.438,0.04,2.568,0.233599214
17.37,0.03,4.303,0.722,22.766,19-10-01_YC017,19-10-01_YC017_probe1,459,0,0,0,0,0,0.03,0.016504791,0.09,0.09,0.19761436,0.06,0.04,0.1,-0.004878432,-0.041953266,0,0.019761436,0.177852921,0.098807178,0.198,-11.97315107,7.549630057,-0.707587428,2,3,5,Go + MF,13.21,0,42.337,0,0.01,0.674,2.003,0.842,0.556,0.055,6.101,0.070375718
8.01,0.097,6.98,0.717,9.926,19-10-01_YC017,19-10-01_YC017_probe1,462,0,0,0,0,0,0.106544496,0.179041149,0.170426689,0.197710686,0.6628253,0.4,0.33556012,0.24,-0.047863103,-0.005998658,-0.011717092,0.066282529,0.596542758,0.331412643,0.663,-5.838973438,4.997338522,-1.729828364,2,1,3,Potentially MLI,13.18,0.03,16.392,0,0.019,0.664,0.789,0.824,0.548,0.052,1.299,0.186798501
