Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau,key,ResponsiveUnit_-1,ResponsiveUnit_GrC,ResponsiveUnit_MF,ResponsiveUnit_Pk
19-11-05_YC037,635,268,9002,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[5, 6, 7]",9002,0,8.49,14.59,1,0.01,0,0,2,"[40, 45]","[3.4070084, -5.7004356]",1,43.272,0.067,0,0.005,6.359,1.017,1.021,1.144,1.396,1.034,29.117,-0.47,0.133,1.77,0.6180512,3.49,1.97,-1,-5.64,2.13,0.16,0.1,0.16,0.04924237,1.87,-0.18058258,3.9,-0.036698399,2.03655708,0.061805117,2.03655708,0.556246054,1.95655708,0.309025586,1.93,2.03,-0.1,2.041893616,-0.9,2.092396096,-0.5,2.07,2.23,0.618,-13.24384762,5.248161534,-0.163045922,0.08,0.06655708,0.05050248,0.088106384,1.207460748,19-11-05_YC037-635,1,0,0,0
19-11-05_YC037,66,41,15852,8,"[0, 3, 9, 15, 16, 17, 18, 19]",1,[9],9296,19,31.46,10.76,1,0,0,0,2,"[47, 41]","[30.170454, -115.3125]",1,44.751,0.029,0,0.009,5.542,0.723,0.682,0.923,0.827,0.548,26.118,-0.216,0.052,2.981,0.3322068,30.76,2.2,-1,-92.58,2,0.2,0.23766983,0.14,-0.01585532,1.6,0.016339144,3.3,-0.007339956,2.109246817,0.033220679,2.115730888,0.298986107,2.155599129,0.166103393,2.13,2.36766983,-0.1,2.09902987,-0.9,2.016045365,-0.5,1.93,2.07,0.332,-10.27416374,9.173270675,-0.80218523,0.039868241,0.084269112,0.082984505,0.09902987,0.434149259,19-11-05_YC037-66,1,0,0,0
19-11-05_YC037,68,43,640,1,[14],1,[14],72,17,6.93,10.93,0,0,0,0,2,"[35, 40]","[75.29297, -83.30078]",1,21.726,0.079,0,0.012,1.812,0.917,0.869,4.608,1.247,0.877,15.662,-0.552,0.115,6.462,0.861693,71.7,1.77,-1,-83.2,1.97,0.2,0.13,0.17,0.04868284,1.47,0.016685292,2.8,0.016710515,1.86433987,0.086169302,1.86433987,0.775523722,1.76433987,0.430846512,1.7,1.83,-0.1,2.17,-0.9,1.97,-0.5,1.9,2.07,0.862,-11.77539213,5.749157541,-0.231453274,0.1,0.09433987,0.2,0.2,0.089600991,19-11-05_YC037-68,1,0,0,0
19-11-05_YC037,81,54,65249,5,"[0, 1, 2, 3, 4]",2,"[3, 4]",24588,10,86.56,11.93,1,0,0,0,2,"[50, 41]","[30.325195, -60.585938]",1,102.008,0.013,0,0.004,6.826,0.749,0.715,0.779,0.86,0.581,63.861,-0.175,0.055,1.476,0.56885874,36.73,2.3,-1,-64.56,2,0.3,0.323322522,0.17,-0.035132427,1.63,0.023306224,2.77,0.02634093,2.139562322,0.056885874,2.148315261,0.511972868,2.231946931,0.284429371,2.17,2.493322522,-0.1,2.122213621,-0.9,2.018175552,-0.5,1.9,2.07,0.569,-6.078010552,7.191602105,-1.531910953,0.08363167,0.151684739,0.104038069,0.122213621,0.190480492,19-11-05_YC037-81,1,0,0,0
19-11-05_YC037,87,63,10026,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",10026,4,9.03,13.03,0,0,0,0,3,"[35, 51, 41]","[14.1953125, 28.382812, -79.55078]",1,14.224,0.088,0,0.027,6.765,0.55,0.487,0.713,0.599,0.34,6.205,-0.28,0.029,1.593,0.41682103,31.66,2.33,-1,-75.97,2,0.33,0.353647901,0.14,-0.01989576,1.7,0.018880172,2.87,0.023255225,2.153616255,0.041682103,2.162461046,0.375138929,2.241979529,0.208410516,2.2,2.553647901,-0.1,2.129922387,-0.9,2.020693384,-0.5,1.93,2.07,0.417,-9.071449714,6.189741632,-1.057455603,0.079518483,0.167538954,0.109229003,0.129922387,0.206443116,19-11-05_YC037-87,1,0,0,0
19-11-05_YC037,92,71,26232,11,"[7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",26107,3,46.34,15.14,0,0,0,0,3,"[37, 49, 41]","[8.0234375, 24.84375, -163.11523]",1,71.447,0.019,0,0.004,6.992,0.586,0.5,0.587,0.66,0.395,34.45,-0.164,0.037,1.116,0.16123511,20.74,2.23,-1,-128.65,2,0.23,0.310626272,0.14,-0.002766361,1.77,0.008687001,2.13,0.01040176,2.130790952,0.016123511,2.136552772,0.145111598,2.197337502,0.080617554,2.17,2.480626272,-0.1,2.107538984,-0.9,2.008986056,-0.5,1.93,2.07,0.161,-9.669127692,7.737121595,-0.300567866,0.06078473,0.093447228,0.098552928,0.107538984,0.25022583,19-11-05_YC037-92,1,0,0,0
19-11-05_YC037,94,72,7514,2,"[6, 7]",2,"[6, 7]",1083,24,11.27,11.06,1,0.05,0,0.02,3,"[36, 49, 41]","[12.647461, 14.510742, -88.42383]",1,20.879,0.064,0,0.018,5.909,0.695,0.617,1.202,0.817,0.545,9.657,-0.379,0.055,2.384,0.21177076,19,1.83,-1,-89.74,2,0.17,0.1,0.14,0.004582679,1.63,0.025880234,2.73,0.010080673,1.891352938,0.021177076,1.891352938,0.190593682,1.806352938,0.105885379,1.77,1.87,-0.1,1.900754255,-0.9,1.963439113,-0.5,1.93,2.07,0.212,-8.798039756,7.628402774,-0.407941984,0.085,0.061352938,0.062684857,0.099245745,0.053518832,19-11-05_YC037-94,1,0,0,0
19-11-05_YC036,102,110,4911,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",4911,2,4.88,15.84,269,,0.05,0,4,"[38, 47, 54, 41]","[49.216038, 18.98436, 4.544911, -104.15749]",1,39.97,0.184,0,0.004,6.046,1.019,1.011,1.163,1.493,1.063,24.473,-0.85,0.155,1.569,0.47637892,49.33,1.9,-1,-103.55,2,0.1,0.05,0.1,0.029274281,1.8,0.01812249,2.67,0,1.928678018,0.047637892,1.928678018,0.428741026,1.878678018,0.238189459,1.878678018,1.928678018,-0.1,2.1,-0.9,2,-0.5,1.97,2.07,0.476,-18.06749767,7.989600099,-0.581955006,0.05,0.028678018,0.1,0.1,0.244791742,19-11-05_YC036-102,1,0,0,0
19-11-05_YC036,103,112,8938,19,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",8723,2,10.12,20.88,66,,0.01,0,3,"[38, 48, 41]","[75.678505, 31.404808, -256.0924]",1,71.27,0.033,0,0.004,5.445,0.957,0.936,1.58,1.288,0.935,43.566,-0.452,0.118,2.631,0.8795914,38.16,1.9,-1,-43.38,2,0.1,0.06,0.06,0.01462708,1.63,0.027364643,2.67,0,1.948245401,0.087959141,1.948245401,0.791632265,1.898245401,0.439795703,1.87,1.93,-0.1,2.05,-0.9,2,-0.5,1.97,2.03,0.88,-21.28142618,9.171548322,-1.043859108,0.05,0.048245401,0.05,0.05,-0.376221466,19-11-05_YC036-103,1,0,0,0
19-11-05_YC036,150,186,15681,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",15681,0,15.12,28.68,2,0,0,0,3,"[38, 47, 41]","[84.37095, 80.37249, -232.68958]",1,20.712,0.057,0,0.021,6.384,0.559,0.496,0.763,0.609,0.347,8.842,-0.231,0.03,2.229,0.37912947,86.95,1.9,-1,-229.35,2,0.1,0.03,0.06,-0.005680137,1.8,0.03492136,2.73,0,1.924625331,0.037912947,1.924625331,0.341216522,1.874625331,0.189564735,1.87,1.9,-0.1,2.05,-0.9,2,-0.5,1.97,2.03,0.379,-16.57356264,10.17680089,-1.068335401,0.05,0.024625331,0.05,0.05,77.14793265,19-11-05_YC036-150,1,0,0,0
19-11-05_YC036,165,196,16861,10,"[9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",12378,2,23.62,17.52,2,0,0,0.01,3,"[32, 48, 40]","[17.076492, 7.8388867, -80.3617]",1,7.042,0.59,0,0.026,4.282,0.906,0.931,1.217,1.115,0.838,7.026,-2.825,0.088,1.16,0.19550078,16.01,1.7,-1,-81.91,1.97,0.27,0.17,0.1,0.005684553,1.53,0.004113771,2.73,-0.03692858,1.836766182,0.019550078,1.836766182,0.175950699,1.701766182,0.097750388,1.63,1.8,-0.1,2.105,-0.9,1.97,-0.5,1.93,2.03,0.196,-3.207414293,7.14614322,-0.402521547,0.135,0.136766182,0.135,0.135,0.071474831,19-11-05_YC036-165,1,0,0,0
19-11-05_YC036,17,35,520,17,"[2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[10, 11, 12]",481,2,0.55,17.87,8,,0.02,0,3,"[37, 44, 40]","[56.9788, 90.18229, -339.66867]",1,37.803,0.713,0,0.003,5.4,1.271,1.426,1.423,2.384,1.524,13.365,-2.771,0.313,2.117,0.22656713,78.78,2.1,-1,-347.69,1.97,0.13,0.058872564,0.105,-0.012628657,1.63,0.010355022,3.2,-0.070039175,2.052763406,0.022656713,2.059113277,0.203910421,2.084378017,0.113283567,2.07,2.128872564,-0.1,2.049708626,-0.9,1.981990186,-0.5,1.93,2.035,0.227,-15.49991695,8.340154092,-0.651289478,0.02526474,0.040886723,0.06771844,0.079708626,-36.02273492,19-11-05_YC036-17,1,0,0,0
19-11-05_YC036,210,219,7388,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",7388,1,6.64,15.09,6,0.07,0,0.02,4,"[37, 48, 54, 41]","[31.324396, 27.396872, 47.90842, -218.7216]",1,10.413,0.135,0,0.034,6.732,0.78,0.736,0.752,0.909,0.628,7.207,-0.393,0.061,1.141,0.26271325,52.86,2.47,-1,-201.22,2,0.47,0.368787288,0.14,-0.021447228,1.8,0.016231202,3.3,0.040604398,2.17022192,0.026271325,2.179299428,0.236441928,2.450270378,0.131356627,2.3,2.668787288,-0.1,2.135345549,-0.9,2.01671513,-0.5,1.93,2.07,0.263,-5.882178287,4.807408737,-0.662842211,0.270970949,0.290700572,0.118630418,0.135345549,0.219397373,19-11-05_YC036-210,1,0,0,0
19-11-05_YC036,213,223,78760,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",78760,1,66.78,12.99,193,0.02,0,0.02,2,"[40, 47]","[-243.89644, 37.691105]",1,73.671,0.014,0,0.008,7.171,0.331,0.285,0.321,0.341,0.127,13.554,-0.074,0.01,0.837,0.13274391,28.94,2.17,-1,-217.99,1.97,0.2,0.50867059,0.14,0.018082578,1.87,0.04056459,3.97,-0.021911336,2.109670574,0.013274391,2.112778169,0.119469519,2.134717114,0.066371955,2.13,2.63867059,-0.1,2.096233765,-0.9,2.006112616,-0.5,1.93,2.07,0.133,-7.40663917,7.398984565,-0.237290263,0.021938944,0.057221831,0.090121149,0.126233765,2.596739971,19-11-05_YC036-213,1,0,0,0
19-11-05_YC036,218,227,33133,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",33133,1,33.18,14.22,134,0.08,0,0.05,2,"[41, 49]","[-219.36418, 21.220839]",1,61.372,0.02,0,0.007,6.181,0.765,0.717,1.05,0.91,0.63,34.413,-0.225,0.064,2.269,0.10433217,22.73,2.27,-1,-217.9,2,0.27,0.341441637,0.14,0.003966899,1.9,0.024980668,2.93,-0.011174687,2.153838276,0.010433217,2.164028408,0.093898954,2.189008697,0.052166086,2.17,2.511441637,-0.1,2.128480107,-0.9,2.022572756,-0.5,1.93,2.07,0.104,-8.998310805,5.251377783,-0.192723849,0.024980289,0.105971592,0.105907351,0.128480107,2.366170442,19-11-05_YC036-218,1,0,0,0
19-11-05_YC036,233,237,10310,9,"[9, 11, 12, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",5014,18,11.97,13.08,1,0.01,0,0.01,2,"[41, 56]","[-145.68547, 18.48954]",1,29.414,0.054,0,0.01,6.089,0.86,0.84,1.118,1.052,0.757,20.078,-0.351,0.08,2.316,0.113119096,13.42,2.63,-1,-118.61,2,0.63,0.540143012,0.23,-0.003147776,1.8,0.006602006,3.27,0.011358164,2.338944886,0.01131191,2.349765518,0.101807186,2.431978422,0.056559548,2.37,2.910143012,-0.1,2.277921735,-0.9,2.052880948,-0.5,1.9,2.13,0.113,-5.315909112,3.129645971,-0.144901235,0.082212904,0.280234482,0.225040788,0.277921735,0.290750135,19-11-05_YC036-233,1,0,0,0
19-11-05_YC036,237,239,6798,17,"[1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",6626,5,12.74,12.99,3,0.04,0,0.01,2,"[55, 42]","[21.419851, -126.89847]",1,37.467,0.039,0,0.009,4.743,0.822,0.783,1.675,0.996,0.701,23.656,-0.338,0.074,4.52,0.18149005,22.22,2.5,-1,-122.44,2.03,0.47,0.416569928,0.27,0.006147857,1.8,0.012580401,3.2,-0.007076776,2.309043315,0.018149005,2.318590631,0.163341044,2.40556002,0.090745024,2.37,2.786569928,-0.1,2.273004089,-0.9,2.071701048,-0.5,1.9,2.17,0.181,-4.715601701,2.894543331,-0.340304253,0.086969389,0.181409369,0.201303042,0.243004089,0.298388438,19-11-05_YC036-237,1,0,0,0
19-11-05_YC036,24,41,10443,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",10443,12,9.31,11.97,10,0.06,0,0.02,2,"[50, 40]","[39.509136, -181.16089]",1,16.563,0.077,0,0.025,6.733,0.687,0.655,0.737,0.775,0.501,9.29,-0.283,0.046,1.273,0.24340057,42.67,2.27,-1,-175.32,1.97,0.3,0.315924347,0.2,-0.04389707,1.53,0.013190151,3.07,-0.019086973,2.155889223,0.024340057,2.164853907,0.219060516,2.221127235,0.121700287,2.2,2.515924347,-0.1,2.135456327,-0.9,2.010667682,-0.5,1.87,2.07,0.243,-4.940775117,5.658112834,-0.549844076,0.056273328,0.105146093,0.124788645,0.165456327,0.268936541,19-11-05_YC036-24,1,0,0,0
19-11-05_YC036,28,45,3362,12,"[0, 1, 2, 3, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",3337,3,7.15,20.02,16,,0,0,3,"[37, 47, 41]","[28.742785, 32.741013, -282.22025]",1,43.959,0.065,0,0.006,4.101,0.988,0.926,2.413,1.363,0.99,30.114,-0.535,0.13,4.817,0.104440734,24.94,1.83,-1,-238.77,2,0.17,0.1,0.17,0.004540193,1.53,-0.012794594,2.73,-0.022289678,1.909075315,0.010444073,1.909075315,0.09399666,1.824075315,0.052220367,1.8,1.9,-0.1,2.141666667,-0.9,2,-0.5,1.93,2.1,0.104,-6.453855785,6.319692469,-0.441592329,0.085,0.079075315,0.141666667,0.141666667,0.083985905,19-11-05_YC036-28,1,0,0,0
19-11-05_YC036,306,274,75328,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[10, 11, 12]",75328,4,107.71,12,44,0,0,0,2,"[35, 40]","[15.342715, -122.38821]",1,137.053,0.007,0,0.005,4.505,0.318,0.164,0.889,0.342,0.169,20.91,-0.097,0.015,4.941,0.13706647,16.49,1.8,-1,-120.3,1.97,0.17,0.06,0.2,-0.02623245,1.73,0.007185284,2.9,-0.015886431,1.854793373,0.013706647,1.854793373,0.123359822,1.769793373,0.068533234,1.77,1.83,-0.1,2.14,-0.9,1.97,-0.5,1.9,2.1,0.137,-7.402626905,4.750979962,-0.13489222,0.085,0.054793373,0.17,0.17,0.103761702,19-11-05_YC036-306,1,0,0,0
19-11-05_YC036,31,48,14914,16,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",13964,7,17.89,13.32,14,0.04,0,0.01,3,"[38, 45, 41]","[35.79268, 60.102123, -167.99957]",1,34.134,0.038,0,0.011,5.921,0.651,0.584,1.06,0.738,0.466,17.38,-0.261,0.044,2.832,0.34867704,59.74,2.13,-1,-171.33,2,0.13,0.071014078,0.1,-0.00480695,1.7,0.007588652,2.9,-0.000390634,2.071660545,0.034867704,2.073105546,0.313809335,2.118026062,0.17433852,2.1,2.171014078,-0.1,2.062340706,-0.9,2.005552373,-0.5,1.93,2.03,0.349,-10.87452204,12.27340214,-1.326786428,0.044920516,0.056894454,0.056788334,0.062340706,0.07385175,19-11-05_YC036-31,1,0,0,0
19-11-05_YC036,323,283,57110,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",56039,9,57.11,12.18,301,0.06,0.01,0.05,2,"[46, 40]","[52.276596, -204.77773]",1,68.203,0.015,0,0.009,6.129,0.413,0.34,0.551,0.437,0.205,17.615,-0.105,0.017,2.736,0.22761981,45.28,2.2,-1,-198.93,2,0.2,0.246912224,0.14,0.002406721,1.83,0.040045295,3.9,-0.004631233,2.111230769,0.022761981,2.116151787,0.204857831,2.150027303,0.113809906,2.13,2.376912224,-0.1,2.098468573,-0.9,2.011075259,-0.5,1.93,2.07,0.228,-9.212365517,7.60768712,-0.525457723,0.033875516,0.083848213,0.087393314,0.098468573,1.11946936,19-11-05_YC036-323,1,0,0,0
19-11-05_YC036,324,285,28276,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",28276,1,58.34,34.65,152,0.13,0.01,0,2,"[51, 41]","[46.9475, -510.8223]",1,73.195,0.014,0,0.008,4.401,0.446,0.378,0.911,0.479,0.237,20.218,-0.108,0.021,7.924,0.09429765,48.46,2.33,-1,-513.94,2,0.33,0.30451245,0.26,-0.057740055,1.5,0.02606998,3.1,-0.009003101,2.254138036,0.009429765,2.258017016,0.084867883,2.304817797,0.047148824,2.27,2.57451245,-0.1,2.220822821,-0.9,2.035404802,-0.5,1.87,2.13,0.094,-4.478390357,3.855510824,-0.216271325,0.04680078,0.071982984,0.185418019,0.220822821,1.673850692,19-11-05_YC036-324,1,0,0,0
19-11-05_YC036,329,287,23717,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",23717,2,55.07,27.54,49,0.06,0,0,2,"[41, 52]","[-475.4093, 36.498066]",1,70.2,0.015,0,0.008,4.694,0.454,0.384,0.915,0.491,0.248,19.638,-0.113,0.022,6.605,0.076453924,33.49,2.37,-1,-438.02,2,0.37,0.296325602,0.26,-0.058507852,1.5,0.027091222,3.2,-0.00392982,2.278010873,0.007645392,2.281493822,0.068808532,2.318107782,0.038226962,2.3,2.596325602,-0.1,2.241725611,-0.9,2.039360938,-0.5,1.87,2.13,0.076,-2.94438097,3.829912777,-0.176216898,0.03661396,0.088506178,0.202364673,0.241725611,7.292294856,19-11-05_YC036-329,1,0,0,0
19-11-05_YC036,33,49,27513,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",27513,0,26.76,17.22,4,0,0,0,2,"[40, 46]","[-186.01003, 37.775043]",1,48.266,0.026,0,0.008,6.366,0.674,0.609,0.888,0.769,0.497,25.603,-0.212,0.047,2.165,0.19459158,36.28,2.17,-1,-186.45,1.97,0.2,0.192155268,0.1,0.03497276,1.6,-0.002575569,2.43,-0.01902344,2.076782819,0.019459158,2.08547711,0.175132424,2.109465217,0.097295791,2.1,2.292155268,-0.1,2.066065879,-0.9,2.000821579,-0.5,1.93,2.03,0.195,-8.588660101,8.311173873,-0.786765539,0.023988107,0.08452289,0.0652443,0.096065879,-1.509888636,19-11-05_YC036-33,1,0,0,0
19-11-05_YC036,330,289,6560,18,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",6526,0,36.02,25.93,4,0.05,0,0,2,"[42, 53]","[-379.08243, 30.095419]",1,70.493,0.015,0,0.008,3.804,0.525,0.417,1.795,0.608,0.352,21.307,-0.166,0.037,5.992,0.06976075,26.57,2.4,-1,-380.88,2.03,0.37,0.308845089,0.27,-0.05895825,1.53,0.017051816,3.03,0.015579869,2.32286514,0.006976075,2.326548473,0.062784673,2.363642022,0.034880374,2.33,2.638845089,-0.1,2.28624802,-0.9,2.07380144,-0.5,1.9,2.17,0.07,-3.566940134,3.40840248,-0.142192116,0.037093549,0.073451527,0.212446581,0.25624802,14.8623391,19-11-05_YC036-330,1,0,0,0
19-11-05_YC036,353,295,17404,6,"[0, 1, 2, 5, 6, 7]",2,"[5, 6]",6052,0,36.67,19.96,9,0.05,0,0.02,2,"[40, 52]","[-233.80237, 16.843317]",1,77.58,0.013,0,0.008,3.026,0.408,0.203,2.267,0.5,0.304,16.071,-0.182,0.035,5.955,0.07524479,9.69,3.13,-1,-128.82,2,1.13,1.213331347,0.33,-0.11796893,1.5,0.02504136,3.93,0.033949819,2.359488937,0.007524479,2.369170392,0.067720313,2.450119398,0.037622396,2.6,3.813331347,-0.1,2.245140718,-0.9,2.04286764,-0.5,1.8,2.13,0.075,-1.656316169,3.814701404,-0.075190474,0.080949006,0.760829608,0.202273078,0.245140718,0.965090149,19-11-05_YC036-353,1,0,0,0
19-11-05_YC036,354,299,44671,19,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",42919,8,63.96,17.07,21,0.01,0,0,2,"[40, 53]","[-174.40198, 11.966705]",1,77.902,0.013,0,0.009,4.495,0.311,0.197,0.772,0.333,0.154,14.219,-0.109,0.013,5.365,0.051591128,9.28,2.4,-1,-179.92,1.97,0.43,0.330619235,0.28358383,-0.06972115,1.47,0.016423026,2.7,0.0171806,2.341889854,0.005159113,2.353329547,0.046432015,2.373540217,0.025795564,2.37,2.700619235,-0.1,2.298579456,-0.9,2.037310977,-0.5,1.91641617,2.2,0.052,-6.727346367,2.848998748,-0.126756092,0.020210671,0.046670453,0.261268479,0.328579456,-3.151076185,19-11-05_YC036-354,1,0,0,0
19-11-05_YC036,356,301,43445,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[3, 4, 5]",43445,3,61.05,15.23,5,0,0,0,3,"[37, 49, 41]","[39.386738, 20.295464, -174.58185]",1,105.284,0.008,0,0.007,3.931,0.356,0.095,1.345,0.405,0.248,16.572,-0.159,0.024,4.202,0.23182027,40.28,1.87,-1,-173.75,2,0.13,0.07,0.17,-0.015685048,1.77,0.056074973,2.73,-0.03173725,1.892991409,0.023182027,1.892991409,0.208638243,1.827991409,0.115910135,1.8,1.87,-0.1,1.899279926,-0.9,1.949043892,-0.5,1.93,2.1,0.232,-12.32302542,5.904459517,-0.100720689,0.065,0.022991409,0.049763966,0.100720074,0.08118434,19-11-05_YC036-356,1,0,0,0
19-11-05_YC036,361,303,90804,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[8, 9, 10]",90804,2,132.23,14.46,50,0,0,0,3,"[36, 53, 41]","[20.063086, 18.202143, -164.17822]",1,137.878,0.007,0,0.006,5.23,0.112,0.052,0.285,0.115,0.038,5.558,-0.041,0.003,4.413,0.14316644,23.26,1.83,-1,-162.44,2,0.17,0.07,0.17,0.039234705,1.8,0.033669848,2.9,-0.020898629,1.881283408,0.014316644,1.881283408,0.128849794,1.796283408,0.071583219,1.8,1.87,-0.1,1.889251145,-0.9,1.951517984,-0.5,1.93,2.1,0.143,-8.740301045,5.54850412,-0.18676645,0.085,0.051283408,0.062266838,0.110748855,0.086728081,19-11-05_YC036-361,1,0,0,0
19-11-05_YC036,37,55,5536,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",5536,0,5.13,15.91,1,0.02,0,0.03,2,"[52, 41]","[52.432056, -205.49731]",1,15.798,0.106,0,0.02,6.384,0.825,0.786,1.105,1.004,0.718,9.582,-0.502,0.076,1.753,0.2845376,41.84,2.37,-1,-147.05,2,0.37,0.310082391,0.26,-0.081193045,1.7,0.01450655,3.5,0.01768513,2.232416567,0.028453761,2.240079394,0.256083852,2.306655617,0.142268807,2.27,2.580082391,-0.1,2.211294253,-0.9,2.044076246,-0.5,1.87,2.13,0.285,-4.706429049,4.317165653,-0.655113624,0.066576223,0.129920606,0.167218008,0.211294253,0.24989596,19-11-05_YC036-37,1,0,0,0
19-11-05_YC036,389,45,3752,13,"[0, 2, 3, 4, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",3521,2,8.03,20.27,15,,0,0,5,"[36, 47, 40, 56, 64]","[26.894567, 34.18485, -282.81848, -5.812681, -6.06262]",1,40.992,0.061,0,0.006,4.812,0.978,0.971,1.806,1.303,0.96,29.819,-0.459,0.118,4.564,0.10135591,25.79,2.2,-1,-254.48,1.97,0.23,0.091862326,0.14,-0.004684707,1.5,0.004278516,3.37,0.007997966,2.12539679,0.010135591,2.129510179,0.091220319,2.146837375,0.050677955,2.13,2.221862326,-0.1,2.108794002,-0.9,2.00375553,-0.5,1.93,2.07,0.101,-8.801685425,6.220499938,-0.433409412,0.017327196,0.070489821,0.105038472,0.138794002,-0.513853147,19-11-05_YC036-389,1,0,0,0
