"Sample","SampleP","Unit","MFRBlockHz","MeanAmpBlock","ACGViolationRatio","tf_MIFRBlockHz","tf_MedIsi","tf_ModeIsi","tf_Perc5Isi","tf_Entropy","tf_CV2Mean","tf_CV2Median","tf_CV","tf_Ir","tf_Lv","tf_LvR","tf_Si","tf_skw","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","wf_EndSlopeTau","Cluster_x","Cluster_y","SmallCluster","SmallClusterName","RespPk","RespGo","RespGr","RespMF","RespMLI","ClusterACG","Cluster","ClusterNo","NewCluster"
"19-01-24_YC013_probe1","19-01-24_YC013",64,72.43,17.28,0,74.156,0.014,0,0.011,7.224,0.14,0.118,0.156,0.141,0.023,2.687,0.002,0.575,0.035662402,0.091558631,0.060039207,0.094244099,0.42704737,0.2,0.179730472,0.14,-0.017686898,0.059258293,-0.016327114,0.042704737,0.384342635,0.213523686,0.427,-9.841563321,9.956579776,-1.236243056,0.134717906,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",35,15.37,11.91,0,16.575,0.062,0,0.039,7.066,0.276,0.232,0.287,0.282,0.09,2.278,0.007,0.942,0.05,0.024441373,0.05,0.05,0.41683796,0.1,0.03,0.06,0.015277253,0.000915029,0,0.041683796,0.375154164,0.20841898,0.417,-18.88202583,10.15012138,-1.021428108,0.183217146,1,NA,1,"Purkinke",0,0,0,0,0,1,"Pk",1,4
"19-08-14_YC015_probe1","19-08-14_YC015",48,64.51,12.62,0,73.889,0.015,0,0.007,7.195,0.433,0.382,0.375,0.454,0.21,22.404,0.017,0.708,0.03677875,0.042539658,0.043903319,0.048815062,0.55627453,0.1,0.099182247,0.06,0.001351252,-0.05714166,0,0.055627453,0.50064708,0.278137267,0.556,-11.7730951,17.39370767,-2.128347624,0.081877078,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",67,40.45,15.22,0.01,58.473,0.019,0,0.008,6.488,0.575,0.517,0.707,0.629,0.364,25.172,0.032,2.012,0.085,0.063250143,0.057836027,0.099854884,0.61312646,0.17,0.1,0.13,0.01257317,0.019268176,0.008295982,0.061312646,0.551813811,0.306563228,0.613,-12.16243208,6.782397385,-0.191141643,0.070847878,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,1
"19-08-14_YC015_probe2","19-08-14_YC015",71,75.54,8.93,0,116.329,0.011,0,0.004,6.819,0.707,0.676,0.708,0.798,0.521,66.811,0.048,1.463,0.061534114,0.111617417,0.060560543,0.073001091,0.7999414,0.2,0.280820361,0.2,-0.058805626,0.16816494,0.00457579,0.079994142,0.719947278,0.39997071,0.8,-4.026442381,11.61136637,-2.253348288,0.280985478,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,1
"19-08-14_YC015_probe2","19-08-14_YC015",79,37.51,13.4,0,56.451,0.021,0,0.008,6.538,0.562,0.501,0.729,0.614,0.35,23.201,0.03,1.92,0.051920563,0.097938441,0.072560673,0.114836808,0.5859956,0.23,0.239986886,0.17,-0.05208384,0.070997715,0.031500739,0.058599561,0.527396053,0.292997807,0.586,-6.251159523,8.766013796,-1.342105942,0.222093916,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,1
"19-08-14_YC015_probe2","19-08-14_YC015",84,73.62,12.66,0,85.021,0.013,0,0.007,7.103,0.366,0.31,0.383,0.38,0.157,18.658,0.012,0.897,0.085,0.078980594,0.085,0.085,0.3649839,0.17,0.1,0.14,-0.003148941,0.037809264,0.001771976,0.036498389,0.328485498,0.182491943,0.365,-8.949124608,7.562238795,-0.392013423,0.056403282,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",88,100.05,14.21,0.01,116.567,0.009,0,0.005,6.934,0.364,0.299,0.432,0.379,0.159,23.524,0.013,1.367,0.05164513,0.102864305,0.092301002,0.105708752,0.32224897,0.23,0.378729186,0.17,-0.07268728,0.09166178,0.01287549,0.032224897,0.290024069,0.161124483,0.322,-6.632133281,6.893882401,-0.684950553,0.346741626,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",94,66.56,15.03,0.01,74.969,0.014,0,0.008,6.821,0.378,0.316,0.449,0.394,0.169,16.289,0.013,1.512,0.05400778,0.116193565,0.106063865,0.125179561,0.27645275,0.27,0.40196556,0.14,-0.032914683,0.10239043,0.003121235,0.027645275,0.248807475,0.138226375,0.276,-8.435142802,5.873055868,-0.540927841,0.388599359,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",97,170.76,11.27,0,190.371,0.005,0,0.004,5.76,0.222,0.12,0.494,0.23,0.087,17.506,0.007,3.251,0.056060778,0.151948107,0.1164419,0.156689213,0.2523697,0.34,0.40714257,0.2,-0.08930655,0.05760535,0.017415719,0.02523697,0.227132732,0.126184851,0.252,-6.308761285,4.642121181,-0.467142545,0.257358386,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,2
"19-08-14_YC015_probe2","19-08-14_YC015",100,38.63,19.55,0,40.486,0.025,0,0.018,7.414,0.148,0.125,0.216,0.148,0.026,1.632,0.002,0.34,0.413971402,0.433151063,0.102902846,0.171599485,0.84958506,0.26,0.26,0.37,0.044254594,0.054064646,-0.014362581,0.084958506,0.764626551,0.424792528,0.85,-8.324604606,2.429618212,-0.237516777,0.197328422,1,NA,1,"Purkinke",0,0,0,0,0,1,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",119,62.65,13.74,0.01,72.09,0.015,0,0.008,7.209,0.357,0.307,0.377,0.37,0.148,15.238,0.012,0.808,0.065,0.057645577,0.065,0.065,0.66024196,0.13,0.1,0.13,0.030795213,-0.02948674,-0.02799088,0.066024196,0.594217765,0.330120981,0.66,-14.97998628,11.06193853,-2.67948214,-1.454319366,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",128,51.68,9.36,0,65.359,0.016,0,0.008,6.944,0.496,0.432,0.536,0.53,0.278,22.547,0.023,1.364,0.018915066,0.078758159,0.105717906,0.11773378,0.053177115,0.23,0.093876297,0.14,-0.11761659,-0.14240965,-0.018100576,0.005317711,0.047859403,0.026588557,0.053,-8.21947522,5.41262163,-0.555887663,-2.801596409,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",140,54.28,10.49,0.01,45.605,0.027,0,0.009,6.692,0.695,0.657,0.776,0.787,0.513,25.101,0.047,1.515,0.05,0.020875912,0.16,0.16,0.4037111,0.1,0.03,0.17,0.010550523,0.033723053,0,0.040371111,0.363339999,0.201855555,0.404,-17.47167982,5.092391383,-0.729952198,0.09334629,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,1
"19-08-14_YC015_probe2","19-08-14_YC015",141,49.53,11.19,0,84.626,0.013,0,0.005,6.508,0.604,0.498,0.89,0.686,0.433,32.344,0.041,1.942,0.135,0.143897069,0.077166622,0.111714345,0.5400532,0.27,0.17,0.14,0.057429627,0.06743126,0.025272794,0.054005319,0.48604787,0.270026594,0.54,-6.024701846,10.63636498,-1.499575321,-6.393567482,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,1
"19-08-14_YC015_probe2","19-08-14_YC015",147,69.21,18.31,0,80.647,0.013,0,0.007,7.018,0.408,0.351,0.412,0.427,0.191,20.821,0.015,1.147,0.062731036,0.090454807,0.102137268,0.117297156,0.3841716,0.23,0.196041147,0.1,-0.018309766,0.00344043,0.022175867,0.038417161,0.345754445,0.192085803,0.384,-9.458560153,6.939650704,-1.358813171,0.129467646,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",176,67.27,20.03,0,78.759,0.013,0,0.007,7.133,0.367,0.312,0.416,0.381,0.157,16.728,0.012,1.023,0.04690845,0.079261687,0.055713101,0.100543078,0.47746372,0.2,0.161159538,0.1,-0.021115405,0.018667867,-0.014307357,0.047746372,0.42971735,0.238731861,0.477,-24.38223362,9.366256097,-1.700820226,0.105665369,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",204,67.46,12.45,0,79.054,0.014,0,0.007,6.868,0.41,0.344,0.412,0.432,0.199,21.529,0.016,1.241,0.077726211,0.115173542,0.133956803,0.165868941,0.44419053,0.3,0.298882887,0.16,0.013899654,0.09161412,-0.010119069,0.044419053,0.399771479,0.222095266,0.444,-12.04092028,5.652319058,-1.147384738,0.371444197,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",290,47.76,9.77,0,62.132,0.018,0,0.008,7.024,0.54,0.491,0.546,0.582,0.319,24.902,0.027,1.248,0.035,0.012488855,0.175,0.175,0.22653973,0.07,0.03,0.1,-0.026607009,-0.022453057,0,0.022653973,0.203885758,0.113269866,0.227,-18.13935141,6.695564615,-0.429585378,0.073135501,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,1
"19-08-14_YC015_probe1","19-08-14_YC015",354,93.06,13.3,0,103.481,0.01,0,0.006,6.925,0.304,0.254,0.298,0.313,0.11,16.192,0.008,1.094,0.035,0.016386074,0.2,0.2,0.23630273,0.07,0.06,0.13,-0.019900817,0.024982983,0,0.023630273,0.21267246,0.118151367,0.236,-14.42094892,3.584781631,-0.078881872,0.092615866,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",392,59.03,12.18,0,71.447,0.015,0,0.008,7.006,0.466,0.412,0.471,0.493,0.243,22.486,0.02,1.258,0.066085998,0.095231541,0.110562524,0.157973615,0.4579623,0.27,0.232323695,0.2,-0.15127887,0.14562564,-0.015594914,0.04579623,0.412166074,0.228981152,0.458,-5.962692736,6.453595587,-1.321050786,0.364363573,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",393,50.43,9.81,0.01,62.531,0.017,0,0.008,7.041,0.48,0.425,0.5,0.51,0.258,20.557,0.021,1.257,0.051712634,0.117818395,0.122729019,0.155867111,0.24171676,0.3,0.626137753,0.17,-0.1272062,0.13107662,-0.011392962,0.024171676,0.217545082,0.120858379,0.242,-6.133731992,5.099680331,-0.371503972,0.543878311,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",401,128.81,19.81,0,136.799,0.007,0,0.005,7.131,0.208,0.171,0.258,0.211,0.053,10.429,0.004,0.883,0.069871794,0.158412314,0.133652673,0.158878623,0.20927408,0.36,0.42732932,0.2,-0.016321717,0.011125761,0.004043272,0.020927408,0.188346675,0.104637042,0.209,-6.774205547,5.820225003,-0.407568531,0.330262958,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,2
"19-08-14_YC015_probe2","19-08-14_YC015",436,89.19,15.53,0.01,97.84,0.01,0,0.007,7.126,0.289,0.241,0.326,0.296,0.099,13.338,0.008,1.042,0.056468213,0.116109596,0.128822165,0.156404278,0.21892929,0.3,0.344293486,0.23,-0.14676274,0.015751531,-0.015883225,0.021892929,0.197036362,0.109464645,0.219,-4.479281839,4.87392595,-0.468083496,-0.388021686,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",590,63.23,21.23,0,74.585,0.014,0,0.008,6.94,0.358,0.302,0.44,0.371,0.15,15.298,0.012,1.32,0.057118157,0.086643969,0.327977278,0.33969849,0.20408867,0.5,0.281312478,0.14,-0.13500516,-0.002416926,0.072162588,0.020408867,0.183679806,0.102044336,0.204,-6.963090751,2.028881658,-0.553109099,-0.444984848,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",606,37.27,21.06,0,43.104,0.025,0,0.013,7.162,0.347,0.298,0.395,0.358,0.139,8.462,0.011,0.957,0.102631407,0.121536784,0.177255357,0.196939747,0.28054214,0.36,0.2672065,0.2,-0.120338276,0.02433502,-0.02093226,0.028054214,0.252487922,0.140271068,0.281,-6.391968527,3.701898967,-0.748524115,0.196360306,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",608,92.46,20.56,0,109.951,0.009,0,0.006,6.334,0.351,0.268,0.527,0.368,0.158,19.609,0.013,2.257,0.099824748,0.172304793,0.173997874,0.221487275,0.36780158,0.43,0.37773475,0.33,-0.17698999,0.058454737,-0.002386462,0.036780158,0.331021419,0.183900788,0.368,-1.309441614,3.79748628,-0.759344271,0.240342029,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,1
"19-08-14_YC015_probe1","19-08-14_YC015",610,42.77,22.37,0,54.553,0.02,0,0.01,6.88,0.418,0.359,0.547,0.439,0.201,13.922,0.016,1.444,0.06585254,0.171362075,0.131813547,0.161968786,0.21507688,0.37,0.356721057,0.2,-0.11928554,-0.004475501,0.004363931,0.021507688,0.193569191,0.107538439,0.215,-5.41695822,3.941203721,-0.491502627,-0.418356431,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe2","19-08-14_YC015",631,63.21,13.92,0,116.939,0.011,0,0.003,6.278,0.541,0.476,0.928,0.589,0.329,47.933,0.029,2.267,0.05,0.032110615,0.13,0.13,0.69174224,0.1,0.06,0.1,0.0336286,0.051993184,0,0.069174224,0.622568017,0.345871121,0.692,-21.61290195,8.549044622,-0.60413469,-1.446944522,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,1
"19-08-14_YC015_probe2","19-08-14_YC015",794,35.37,12,0.03,43.039,0.025,0,0.012,7.135,0.463,0.412,0.458,0.489,0.238,13.877,0.019,1.047,0.050942735,0.123182502,0.159482976,0.179734235,0.16241457,0.33,0.431013082,0.23,-0.17564724,0.049433954,0.004047115,0.016241457,0.146173109,0.081207283,0.162,-4.083772751,4.120650954,-0.239099855,-0.367103224,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",857,66.19,12.07,0.02,80.506,0.013,0,0.007,6.997,0.418,0.359,0.484,0.438,0.201,20.695,0.016,1.292,0.083949627,0.147882255,0.127249919,0.165678453,0.43200773,0.34,0.333535507,0.2,-0.07574514,0.07997555,0.003644782,0.043200773,0.388806957,0.216003865,0.432,-5.123553471,5.164724962,-0.953152286,0.249799145,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",881,54.26,12.05,0,63.256,0.017,0,0.009,7.117,0.345,0.294,0.414,0.357,0.139,12,0.011,1.075,0.129590978,0.232546541,0.147735417,0.180564768,0.22500497,0.47,0.381398441,0.2,-0.09764153,0.011824993,0.018279269,0.022500497,0.202504474,0.112502486,0.225,-6.428579397,4.372465043,-0.487293787,0.219339272,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",929,45.34,11.17,0.02,54.211,0.019,0,0.011,6.945,0.441,0.374,0.474,0.465,0.224,15.132,0.018,1.367,0.031231066,0.072666545,0.106590246,0.133059635,0.15800512,0.23,0.374050731,0.17,0.001746788,0.05105797,-0.023084619,0.015800512,0.142204607,0.079002559,0.158,-9.205664726,6.191195635,-0.363831591,0.390349266,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",967,65.97,18.97,0.01,74.426,0.014,0,0.008,6.981,0.362,0.303,0.362,0.376,0.154,16.175,0.012,1.102,0.03226949,0.084001795,0.084315873,0.098178041,0.2485164,0.2,0.447097701,0.14,-0.003687728,0.009044072,-0.003735068,0.02485164,0.223664756,0.124258198,0.249,-9.225835689,9.207441735,-0.507573143,0.435251648,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC015_probe1","19-08-14_YC015",1026,143.82,14.45,0,166.073,0.006,0,0.004,6.323,0.235,0.114,0.475,0.245,0.097,17.226,0.008,2.308,0.075771524,0.159123167,0.158342492,0.204819108,0.34301943,0.4,0.435350673,0.2,-0.06897993,0.10460721,0.0418125,0.034301943,0.308717483,0.171509713,0.343,-6.821095572,4.168520912,-0.63397364,0.33400586,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,2
"19-08-14_YC015_probe1","19-08-14_YC015",1030,15.35,10.69,0.02,17.6,0.062,0,0.034,6.967,0.35,0.291,0.358,0.363,0.147,4.031,0.012,0.934,0.023602966,0.081707058,0.067577024,0.098461073,0.21433145,0.2,0.26433707,0.1,-0.007789462,0.019479763,-0.004202469,0.021433145,0.192898303,0.107165724,0.214,-8.564504976,8.0473211,-0.510860536,0.226233341,1,NA,1,"Purkinke",0,0,0,0,0,1,"Pk",1,4
"19-08-14_YC015_probe1","19-08-14_YC015",1081,85.25,11.41,0.02,107.162,0.01,0,0.005,6.856,0.503,0.443,0.546,0.537,0.284,35.926,0.024,1.457,0.062389997,0.121878232,0.132057079,0.181050249,0.29744864,0.33,0.560105401,0.23,-0.08268429,0.15722984,-0.014992956,0.029744864,0.267703772,0.148724318,0.297,-5.657415413,4.902433106,-0.430271273,0.474409897,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,1
"19-08-14_YC016_probe1","19-08-14_YC016",100,60.78,12.6,0,128.755,0.01,0,0.003,6.239,0.7,0.638,1.03,0.805,0.533,62.456,0.051,2.17,0.240015556,0.274689792,0.136965052,0.154065907,0.09576578,0.53,0.605771932,0.14,-0.038049966,0.004363641,-0.063962845,0.009576578,0.086189199,0.047882888,0.096,-8.227118901,5.857843921,-0.108401037,0.352589264,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,1
"19-08-14_YC016_probe1","19-08-14_YC016",102,99.1,12.19,0,102.755,0.01,0,0.007,6.75,0.214,0.172,0.253,0.218,0.059,8.702,0.004,1.132,0.035685809,0.09923417,0.095574078,0.112535204,0.22813176,0.23,0.461079417,0.13,-0.015610136,0.013071885,0.002804313,0.022813176,0.205318581,0.114065878,0.228,-9.038926154,8.222253691,-0.37797205,0.411901373,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,2
"19-08-14_YC016_probe1","19-08-14_YC016",142,104.91,16.16,0,115.175,0.009,0,0.006,7.092,0.214,0.169,0.317,0.217,0.059,9.46,0.004,0.916,0.085,0.058894237,0.053852637,0.104662703,0.25246963,0.17,0.07,0.14,-0.00898074,0.06547841,-0.007780598,0.025246963,0.227222666,0.126234815,0.252,-9.858293112,8.078917184,-0.308400941,0.056249763,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,2
"19-08-14_YC016_probe1","19-08-14_YC016",161,98.42,20.79,0,113.426,0.009,0,0.005,7.088,0.266,0.196,0.393,0.273,0.095,14.163,0.007,1.06,0.04241944,0.108579368,0.095120964,0.126112671,0.21995845,0.26,1.066926286,0.13,-0.17524384,0.012714176,0.001010235,0.021995845,0.197962609,0.109979227,0.22,-6.810939666,7.255451585,-0.119235551,0.906940866,1,NA,1,"Purkinke",0,0,0,0,0,5,"Pk",1,3
"19-08-14_YC016_probe2","19-08-14_YC016",17,61.96,15.61,0.01,68.344,0.015,0,0.009,7.134,0.268,0.219,0.32,0.274,0.087,8.749,0.007,0.855,0.065987876,0.119693706,0.079980677,0.093754724,0.6871482,0.23,0.285572568,0.17,-0.034132168,0.03552709,0.017773607,0.068714821,0.618433392,0.343574107,0.687,-5.023038079,10.28985326,-1.802060863,0.201442354,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",211,33.1,9.87,0,47.756,0.025,0,0.009,6.904,0.558,0.488,0.619,0.61,0.349,21.905,0.03,1.417,0.065,0.036714129,0.047724738,0.088170045,0.6308098,0.13,0.1,0.16,0.002853587,0.014331662,0.003220204,0.063080978,0.567728806,0.315404892,0.631,-16.62311847,5.928070471,-0.454186767,0.07598668,1,3,1,"Purkinke",0,0,0,0,0,3,"Pk",1,1
"19-08-14_YC016_probe1","19-08-14_YC016",268,64.21,10.46,0,78.486,0.013,0,0.007,6.977,0.453,0.387,0.483,0.479,0.236,23.03,0.019,1.341,0.029812117,0.112438666,0.092058712,0.124165078,0.13730554,0.27,0.325736692,0.165,-0.006734122,0.006128843,-0.004693511,0.013730554,0.123574989,0.068652771,0.137,-10.99795188,6.94452769,-0.270951692,0.287965303,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",274,56.4,12.35,0.01,65.257,0.016,0,0.009,6.877,0.379,0.31,0.413,0.397,0.174,15.21,0.014,1.433,0.064074779,0.122739147,0.07845442,0.085462752,0.16250727,0.23,0.279586856,0.06,-0.011924923,0.00811928,0.003188214,0.016250727,0.146256539,0.081253633,0.163,-12.40593228,8.369350521,-0.432726596,0.193818142,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",298,89.89,16.69,0,95.768,0.011,0,0.007,7.306,0.307,0.268,0.252,0.315,0.107,15.621,0.008,0.503,0.047608596,0.097910608,0.094624733,0.110137503,0.29383838,0.23,0.374839002,0.14,-0.01712253,0.014788872,0.017681437,0.029383838,0.264454544,0.146919191,0.294,-8.002251669,8.30823355,-0.575466005,0.378399414,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",301,101.4,12.99,0.01,109.103,0.009,0,0.006,7.18,0.292,0.25,0.278,0.299,0.099,15.648,0.007,0.778,0.034508974,0.110955786,0.09087487,0.127193651,0.19814585,0.27,0.427059955,0.17,-0.020510165,0.010540233,0.000258521,0.019814585,0.178331266,0.099072926,0.198,-9.933195006,7.071795972,-0.354879959,0.362788139,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",314,12.05,13.81,0,15.582,0.076,0,0.03,7.215,0.373,0.311,0.497,0.388,0.164,3.706,0.013,0.87,0.115859406,0.166171249,0.114043942,0.149446718,0.80489296,0.34,0.32967699,0.23,-0.0508683,0.045929465,-0.002999782,0.080489296,0.724403661,0.402446479,0.805,-3.745787438,6.539290655,-1.860766687,0.230773836,1,NA,1,"Purkinke",0,0,0,0,0,1,"Pk",1,4
"19-08-14_YC016_probe2","19-08-14_YC016",20,44.5,12.48,0.05,52.178,0.021,0,0.011,7.076,0.355,0.29,0.406,0.369,0.152,11.131,0.012,1.033,0.044236295,0.08807686,0.062449976,0.09926481,0.5822446,0.2,0.237820121,0.14,-0.00843347,0.03091692,-0.020335954,0.058224458,0.524020118,0.291122288,0.582,-10.51061472,9.625327597,-1.757063664,0.166794824,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe2","19-08-14_YC016",22,75.02,13.73,0.01,85.177,0.013,0,0.007,7.122,0.348,0.298,0.369,0.359,0.14,17.071,0.011,0.969,0.054169317,0.111960969,0.066945315,0.07683457,0.7151518,0.2,0.256376356,0.1,-0.007621644,0.040634423,-0.016311929,0.071515179,0.643636608,0.357575893,0.715,-8.709710502,12.57111461,-2.063840299,0.165956308,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",527,27.34,16,0,34.252,0.033,0,0.015,6.974,0.333,0.278,0.494,0.344,0.131,6.455,0.01,1.213,0.08,0.054856228,0.056538374,0.099575563,0.7798178,0.16,0.13,0.16,0.035891604,0.028317288,-0.040006428,0.077981782,0.701836038,0.38990891,0.78,-14.13736993,5.989951461,-0.426330709,0.081678016,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",59,69.65,16.91,0,76.452,0.014,0,0.008,6.879,0.294,0.238,0.321,0.303,0.107,11.627,0.008,1.196,0.036747428,0.077598862,0.072104682,0.08064911,0.33331108,0.17,0.321615195,0.1,-0.023204567,0.01795759,-0.005473524,0.033331108,0.299979973,0.16665554,0.333,-11.15138562,11.10328502,-0.705578392,0.311085637,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",605,71.48,24.78,0,75.121,0.014,0,0.01,7.195,0.181,0.149,0.228,0.182,0.04,4.427,0.003,0.702,0.085,0.057492652,0.05749962,0.106891777,0.7237075,0.17,0.17,0.17,0.03363741,-0.005445654,-0.016801559,0.07237075,0.651336747,0.361853749,0.724,-12.58842747,5.206465885,-0.043160541,0.112023883,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",65,82,14.17,0,90.286,0.012,0,0.007,7.038,0.292,0.24,0.315,0.3,0.104,13.53,0.008,0.844,0.033651404,0.076603233,0.074494492,0.110108925,0.32097185,0.2,0.329140679,0.14,-0.014565497,0.016664676,-0.021992918,0.032097185,0.288874662,0.160485923,0.321,-10.60046146,8.424613016,-0.718411162,0.35971048,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe2","19-08-14_YC016",25,61.31,14.76,0,71.64,0.015,0,0.008,6.883,0.412,0.353,0.462,0.432,0.196,18.499,0.016,1.44,0.050182186,0.087719585,0.063593656,0.072449737,0.71900725,0.17,0.248122387,0.1,-0.040216833,0.036710575,-0.021947053,0.071900725,0.647106528,0.359503627,0.719,-9.839213665,12.34116816,-2.155086914,0.173259533,1,NA,1,"Purkinke",0,0,0,0,0,3,"Pk",1,3
"19-08-14_YC016_probe1","19-08-14_YC016",67,149.06,10.86,0,208.206,0.004,0,0.003,5.391,0.315,0.099,0.879,0.347,0.198,32.171,0.018,2.734,0.063038723,0.139073909,0.119433094,0.158349341,0.32093948,0.33,0.378792695,0.17,-0.031416032,0.015059904,0.00928898,0.032093948,0.288845533,0.160469741,0.321,-8.054707114,5.713964899,-0.653967653,0.273838086,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,2
"19-08-14_YC016_probe1","19-08-14_YC016",714,124.67,12.44,0.01,146.41,0.007,0,0.004,6.406,0.269,0.156,0.494,0.28,0.115,18.479,0.009,2.214,0.033716535,0.071422877,0.094913309,0.111018926,0.22394441,0.2,0.384592624,0.14,-0.013402996,0.012383863,0.000278578,0.022394441,0.20154997,0.111972205,0.224,-10.41524079,8.034476715,-0.369947836,0.352327847,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,1
"19-08-14_YC016_probe1","19-08-14_YC016",83,174.24,14.71,0,192.442,0.005,0,0.004,6.598,0.162,0.101,0.365,0.166,0.046,10.152,0.004,1.876,0.04109343,0.123923865,0.102411491,0.146117191,0.23397405,0.3,0.350662681,0.17,-0.010798991,0.012225327,0.021105834,0.023397405,0.210576649,0.116987027,0.234,-10.72935871,6.426423425,-0.506421251,0.276202926,1,NA,1,"Purkinke",0,0,0,0,0,4,"Pk",1,2
