"Sample","SampleP","Unit","MFRBlockHz","MeanAmpBlock","ACGViolationRatio","tf_MIFRBlockHz","tf_MedIsi","tf_ModeIsi","tf_Perc5Isi","tf_Entropy","tf_CV2Mean","tf_CV2Median","tf_CV","tf_Ir","tf_Lv","tf_LvR","tf_Si","tf_skw","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","wf_EndSlopeTau","Cluster_x","Cluster_y","SmallCluster","SmallClusterName","RespPk","RespGo","RespGr","RespMF","RespMLI","ClusterACG","Cluster","ClusterNo"
"19-10-23_YC022_probe1","19-10-23_YC022",208,0.86,10.64,0,5.15,0.504,0,0.049,6.54,0.98,0.975,0.972,1.294,0.952,4.528,0.116,1.691,0.055413681,0.132553068,0.108263355,0.141200205,0.326251,0.3,0.395846159,0.2,-0.11627184,0.10254287,0.025985181,0.0326251,0.2936259,0.1631255,0.326,-4.786654279,5.683901819,-0.738067202,0.451808253,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"19-10-23_YC022_probe1","19-10-23_YC022",4,1.48,10.69,0,5.002,0.422,1,0.053,6.705,0.913,0.893,0.919,1.158,0.85,4.399,0.096,1.489,0.058194479,0.127133222,0.104202445,0.147074755,0.3837782,0.3,0.413635313,0.2,-0.12864803,0.080631815,0.025321476,0.038377821,0.345400393,0.191889107,0.384,-4.838200016,6.01185639,-0.672078477,0.289270899,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"19-11-14_YC030_probe1","19-11-14_YC030",26,0.53,11.32,0,25.744,0.151,0,0.009,5.311,1.047,1.057,1.618,1.481,1.089,17.586,0.147,2.851,0.057670339,0.087791182,0.063209939,0.071480211,0.93570936,0.17,0.180141745,0.1,-0.04641134,-0.063818045,0.01156598,0.093570936,0.842138422,0.467854679,0.936,-8.95030423,13.88817501,-3.968943134,0.103262528,2,2,4,"Granule",0,0,0,0,0,2,"Gr",4
"19-11-08_YC038_probe2","19-11-08_YC038",42,2.17,29.7,0,12.718,0.154,0,0.019,4.483,0.919,0.858,2.143,1.245,0.89,8.589,0.115,4.031,0.040245332,0.06373805,0.079888847,0.096196315,0.4650559,0.17,0.057681386,0.1,-0.006946378,0.019728819,0.008897007,0.046505591,0.418550321,0.232527956,0.465,-9.303394004,8.03075759,-1.524059738,0.059673896,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"19-11-05_YC037_probe1","19-11-05_YC037",184,3.31,13.96,0,15.411,0.198,0,0.013,5.189,1.012,1.035,1.576,1.399,1.032,11.12,0.135,3.449,0.047330136,0.08613263,0.08302296,0.098816878,0.4682934,0.2,0.252661414,0.14,-0.006125666,0.023610521,-0.001220178,0.04682934,0.421464059,0.234146699,0.468,-7.710674394,9.055709839,-1.379614649,0.193709627,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"19-11-05_YC037_probe1","19-11-05_YC037",233,2.04,20.56,0,166.42,0.364,0,0.002,5.846,1.554,1.977,1.037,3.983,2.125,17.124,0.624,0.839,0.069265132,0.16613565,0.093280289,0.10291016,0.19277649,0.3,0.292870882,0.14,-0.01661221,0.006021252,0.018875216,0.019277649,0.173498838,0.096388243,0.193,-8.941250786,5.830237239,-0.513147103,-0.234330324,2,2,4,"Granule",0,0,0,0,0,2,"Gr",4
"19-11-05_YC037_probe1","19-11-05_YC037",25,2.57,11.53,0,8.418,0.278,0,0.03,6.684,0.939,0.918,0.955,1.214,0.891,6.942,0.104,1.539,0.05030247,0.115497518,0.079609275,0.103020313,0.47481826,0.24,0.271926017,0.17,-0.033847287,0.020269098,0.009101402,0.047481826,0.427336434,0.23740913,0.475,-6.961836911,9.027250824,-1.224439301,0.192881367,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"19-11-05_YC037_probe1","19-11-05_YC037",279,1.14,43.54,0,27.246,0.17,0,0.007,4.914,1.152,1.26,1.665,1.81,1.31,14.631,0.205,2.391,0.068357733,0.098440032,0.129075071,0.149726765,0.35919973,0.27,0.301812622,0.13,-0.013033396,0.018273354,-0.016091371,0.035919973,0.323279759,0.179599866,0.359,-9.166614501,6.100315995,-0.761705472,0.248187467,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"19-11-05_YC036_probe1","19-11-05_YC036",102,4.88,15.84,0,39.97,0.184,0,0.004,6.046,1.019,1.011,1.163,1.493,1.063,24.473,0.155,1.569,0.05,0.028678018,0.1,0.1,0.47637892,0.1,0.05,0.1,0.029274281,0.01812249,0,0.047637892,0.428741026,0.238189459,0.476,-18.06749767,7.989600099,-0.581955006,0.244791742,2,2,4,"Granule",0,0,0,0,0,2,"Gr",4
"19-11-04_YC037_probe1","19-11-04_YC037",13,1.39,10.54,0,11.573,0.224,0,0.019,5.235,0.949,0.935,1.633,1.241,0.911,8.762,0.109,3.243,0.069699431,0.245640352,0.119323971,0.152502212,0.16533731,0.44,0.413337566,0.23,-0.11801925,0.014527505,0.068507993,0.016533731,0.148803578,0.082668655,0.165,-2.717106541,5.305271538,-0.456189868,0.271830046,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"19-11-04_YC037_probe1","19-11-04_YC037",165,1.82,22.72,0,3.105,0.416,2,0.115,6.032,0.781,0.736,0.699,0.909,0.624,2.656,0.06,1.008,0.073568761,0.12128759,0.059231206,0.066396328,0.8753968,0.2,0.466940838,0.1,-0.04867576,0.050001092,-0.021706841,0.087539679,0.787857109,0.437698394,0.875,-8.040671959,11.18941841,-1.638606326,0.971425706,2,2,4,"Granule",0,0,0,0,0,2,"Gr",4
"19-11-04_YC036_probe1","19-11-04_YC036",417,1.27,28.65,0,26.741,0.197,0,0.007,5.239,1.188,1.273,1.629,1.892,1.334,16.199,0.217,2.316,0.05,0.021772303,0.05,0.05,0.46430075,0.1,0.03,0.14,0.014332333,0.0705861,0,0.046430075,0.417870677,0.232150376,0.464,-19.88167628,3.834494689,-0.515132162,-1.711366176,2,2,4,"Granule",0,0,0,0,0,4,"Gr",4
"18-08-31_YC003_probe1","18-08-31_YC003",247,1.35,17.51,0,6.492,0.477,1,0.046,6.569,0.963,0.936,1.019,1.302,0.953,4.914,0.121,1.728,0.231068478,0.279900169,0.344564087,0.407160201,0.5689726,0.9,0.46,0.57,0.037658617,-0.095783874,0.065361105,0.056897259,0.512075329,0.284486294,0.569,-1.878274857,0.793258949,-0.513305091,0.264643455,2,2,4,"Granule",0,0,1,0,0,2,"Gr",4
"18-08-30_YC001_probe1","18-08-30_YC001",198,11.5,24.18,0,67.14,0.031,0,0.004,5.746,1.129,1.209,1.375,1.618,1.219,44.549,0.165,2.156,0.053737167,0.07005204,0.066445936,0.074951106,0.4440142,0.16,0.145709897,0.12,-0.008101095,0.01030984,-0.014050978,0.044401419,0.399612772,0.222007096,0.444,-8.832412431,10.40264235,-1.477645268,0.102015849,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"18-08-30_YC002_probe1","18-08-30_YC002",149,6.44,14.17,0,22.843,0.064,0,0.014,5.247,0.832,0.757,1.653,1.052,0.742,12.822,0.085,3.04,0.052018194,0.084273296,0.086423882,0.098980993,0.3091371,0.2,0.145534765,0.1,-0.011111481,0.01506888,-0.017849445,0.030913711,0.278223395,0.154568553,0.309,-17.63440222,9.366497408,-1.072972289,0.086072876,2,3,5,"Go + MF",0,0,0,0,0,3,"GoMF",5
"18-08-30_YC002_probe1","18-08-30_YC002",255,10.28,15.59,0,55.792,0.031,0,0.005,5.026,1.016,1.028,1.543,1.379,1.03,34.707,0.13,2.786,0.068360595,0.125087571,0.082555685,0.123427895,0.5796552,0.27,0.333792159,0.13,-0.03623022,0.072641216,0.003684848,0.057965517,0.521689653,0.289827585,0.58,-8.452810863,7.290244309,-1.358089636,0.23990075,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"18-08-31_YC003_probe1","18-08-31_YC003",239,29.54,14.29,0,54.516,0.025,0,0.007,5.241,0.85,0.817,1.502,1.055,0.757,31.314,0.083,3.202,0.032322937,0.101201592,0.098234801,0.12925336,0.15895203,0.26,0.547869044,0.13,0.002481135,0.07256,0.006444729,0.015895203,0.143056825,0.079476014,0.159,-8.925069925,5.566893382,-0.165675834,0.392542835,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"18-08-31_YC003_probe1","18-08-31_YC003",300,18.69,26.11,0,60.338,0.02,0,0.006,4.383,0.663,0.418,2.049,0.893,0.603,22.486,0.08,4.136,0.084492987,0.160165021,0.091577299,0.118812052,0.6761914,0.3,0.495819824,0.16,-0.121256,0.24767971,0.019864385,0.067619139,0.608572251,0.338095695,0.676,-5.151354624,7.031158898,-1.024554677,0.359096526,2,3,5,"Go + MF",0,0,0,0,0,3,"GoMF",5
"18-08-31_YC003_probe1","18-08-31_YC003",54,22.7,25.12,0.05,120.357,0.032,0,0.002,7.074,0.942,0.935,0.875,1.313,0.975,85.525,0.128,0.589,0.066317835,0.115656387,0.084439054,0.101534832,0.72287095,0.23,0.255555402,0.13,-0.02973106,0.056274638,-0.02609847,0.072287095,0.650583851,0.361435473,0.723,-7.479141145,9.221106182,-1.988295524,0.167070149,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"18-09-03_YC006_probe1","18-09-03_YC006",104,15.79,20.2,0,101.734,0.021,0,0.003,4.409,0.83,0.525,2.087,1.365,0.894,35.148,0.159,3.579,0.067585187,0.1188597,0.073987873,0.094881355,0.70033866,0.23,0.408052466,0.13,-0.082360424,0.2173052,-0.005715302,0.070033866,0.630304796,0.350169331,0.7,-5.730426517,9.098018424,-1.2965955,0.344892918,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"18-09-03_YC006_probe1","18-09-03_YC006",20,0.94,21.3,0,111.696,0.142,0,0.002,4.686,1.456,1.842,1.564,3.378,1.904,36.285,0.505,1.881,0.03638882,0.082414026,0.032396871,0.062479505,0.6997888,0.16,0.192858853,0.16,-0.029617917,0.03215555,0.030134589,0.069978881,0.629809928,0.349894404,0.7,-12.80771437,14.37833632,-2.265163419,0.129819134,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"18-09-03_YC006_probe1","18-09-03_YC006",41,10.07,27.48,0.01,68.143,0.08,0,0.003,6.726,1.143,1.229,0.917,1.756,1.29,41.19,0.195,1.151,0.067576547,0.085323885,0.075884516,0.09451602,0.5358332,0.2,0.234448051,0.13,-0.027720047,0.05566099,-0.006688201,0.053583318,0.482249862,0.26791659,0.536,-7.462271499,8.940606412,-1.422652967,0.202318857,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"18-09-03_YC006_probe1","18-09-03_YC006",66,4,21.83,0,10.256,0.126,0,0.035,5.177,0.78,0.729,1.534,0.937,0.647,6.437,0.067,3.716,0.07,0.062085916,0.07,0.07,0.7570713,0.14,0.07,0.1,0.035864867,-0.001509229,-0.010843502,0.075707132,0.681364185,0.378535658,0.757,-17.16756155,9.586138205,-0.974489449,2.876032398,2,3,5,"Go + MF",0,0,0,0,0,1,"GoMF",5
"18-09-03_YC006_probe1","18-09-03_YC006",82,4.33,14.43,0.04,19.249,0.085,0,0.016,5.01,0.898,0.872,1.769,1.168,0.836,11.987,0.101,3.653,0.106739471,0.136489685,0.159227783,0.200392162,0.603357,0.36,0.282672639,0.2,-0.057367932,0.012479458,-0.021954058,0.060335702,0.543021315,0.301678509,0.603,-7.04229422,5.009563244,-1.719953024,0.178357979,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"18-09-03_YC006_probe1","18-09-03_YC006",83,4.13,14.7,0.03,18.837,0.087,0,0.016,4.765,0.915,0.887,1.881,1.206,0.862,12.278,0.106,4.043,0.095507787,0.140237726,0.121087943,0.158676102,0.53935957,0.33,0.258333798,0.17,-0.024806526,-0.021883262,0.005246212,0.053935957,0.485423613,0.269679785,0.539,-7.702529209,5.518284155,-1.735959568,0.14881566,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"18-09-03_YC006_probe1","18-09-03_YC006",86,22.97,20.62,0,112.09,0.019,0,0.002,5.285,0.909,0.881,1.565,1.159,0.845,78.473,0.097,3.32,0.032745926,0.069996757,0.063150094,0.076501379,0.3431829,0.16,0.128379208,0.12,-0.005106469,-0.03799939,-0.024137309,0.034318289,0.308864602,0.171591446,0.343,-8.549797137,10.71871759,-1.264476943,0.084374134,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"18-12-13_YC008_probe1","18-12-13_YC008",134,9.05,15.36,0,83.775,0.067,0,0.002,6.338,1.212,1.342,1.123,1.914,1.394,48.132,0.219,1.45,0.042836311,0.074400717,0.094586332,0.103957136,0.1369447,0.2,0.299268568,0.14,-0.007961476,0.019386247,-0.006780218,0.01369447,0.123250227,0.068472348,0.137,-7.700015405,6.946589295,-0.388011188,0.230189591,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"18-12-17_YC009_probe1","18-12-17_YC009",280,17.83,20.44,0,72.919,0.038,0,0.003,6.638,0.99,0.99,1.001,1.336,0.989,51.314,0.124,1.598,0.029987439,0.069460736,0.061121143,0.075524318,0.29640433,0.16,0.182000075,0.12,-0.014191455,-0.002006771,-0.02738462,0.029640433,0.266763899,0.148202166,0.296,-8.223308064,10.42710805,-0.897667697,0.130583153,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"18-12-17_YC009_probe1","18-12-17_YC009",364,14.14,21.11,0.05,73.415,0.029,0,0.002,4.677,0.758,0.581,1.948,1.117,0.706,28.202,0.113,4.236,0.119114603,0.150088342,0.175673888,0.2087594,0.32469743,0.4,0.333840157,0.17,-0.058760975,0.027435584,-0.010201671,0.032469743,0.292227691,0.162348717,0.325,-6.550636952,3.683416375,-0.658349997,0.248138457,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"18-12-17_YC010_probe1","18-12-17_YC010",272,43.72,14.5,0.01,99.013,0.017,0,0.003,6.647,0.807,0.769,0.922,0.967,0.677,66.127,0.07,1.692,0.05,0.030428965,0.12,0.12,0.47602376,0.1,0.13,0.13,0.023113064,-0.022466963,0,0.047602376,0.428421387,0.238011882,0.476,-16.11153617,6.635347216,-0.86045589,0.075423355,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5
"18-12-17_YC010_probe1","18-12-17_YC010",314,28.08,18.44,0,95.498,0.019,0,0.003,6.285,0.961,0.961,1.151,1.25,0.927,64.123,0.109,1.924,0.065,0.064962621,0.195,0.195,0.8878981,0.13,0.13,0.13,0.048694003,-0.06911061,-0.011169211,0.088789809,0.799108279,0.443949044,0.888,-15.97243136,4.560234783,-0.477919822,0.11915506,2,3,5,"Go + MF",1,0,0,0,0,4,"GoMF",5
"18-12-17_YC010_probe1","18-12-17_YC010",99,2.68,18.88,0,32.114,0.035,0,0.012,3.373,0.799,0.574,2.469,1.267,0.807,10.109,0.141,3.126,0.056664965,0.115918028,0.106838747,0.156384229,0.3405562,0.3,0.318161558,0.17,-0.0197633,0.03272158,-0.005284125,0.03405562,0.306500584,0.170278102,0.341,-8.403302769,5.77134535,-0.819804357,0.217831975,2,3,5,"Go + MF",0,0,0,0,0,3,"GoMF",5
"18-12-18_YC010_probe1","18-12-18_YC010",2,3.63,15.27,0,122.935,0.024,0,0.002,4.019,1.174,1.3,2.116,1.972,1.363,57.447,0.238,3.146,0.096636613,0.252821477,0.217002325,0.265553212,0.35937855,0.56,0.490452147,0.27,-0.037675206,0.014236281,0.014086878,0.035937855,0.323440692,0.179689273,0.359,-5.559488889,3.674875313,-0.799351662,0.228580409,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"19-01-16_YC011_probe1","19-01-16_YC011",154,36.18,20.82,0,170.991,0.021,0,0.001,6.548,0.977,0.934,0.946,1.357,1,120.929,0.131,1.331,0.05,0.020967043,0.05,0.05,0.3998735,0.1,0.07,0.13,0.030167269,-0.04548991,0,0.03998735,0.359886146,0.199936748,0.4,-23.02633524,8.263338354,-1.528285228,0.049890066,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"19-01-23_YC012_probe1","19-01-23_YC012",824,33.53,14.16,0,133.044,0.012,0,0.002,5.798,0.852,0.8,1.365,1.067,0.762,76.639,0.085,2.301,0.05,0.055807153,0.05,0.05,0.87198406,0.1,0.07,0.1,0.03692861,-0.06138168,0,0.087198406,0.784785658,0.435992032,0.872,-17.76245043,6.89458048,0,1.355391193,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-01-23_YC012_probe1","19-01-23_YC012",928,5.32,14.08,0,69.037,0.048,0,0.003,4.841,1.142,1.21,1.818,1.718,1.25,44.337,0.185,3.118,0.022859248,0.038231989,0.07021447,0.081493101,0.16469446,0.13,0.094828799,0.1,-0.010590141,-0.02041982,-0.084321318,0.016469446,0.148225012,0.082347229,0.165,-9.048590835,10.87135004,-0.730964909,-1.401089673,2,3,5,"Go + MF",0,0,0,1,0,4,"GoMF",5
"19-01-24_YC012_probe1","19-01-24_YC012",168,10.54,16.41,0.01,94.842,0.028,0,0.002,4.307,1.085,1.128,2.212,1.552,1.146,66.162,0.157,4.552,0.041991643,0.086209068,0.069841572,0.096449277,0.46081164,0.2,0.097468371,0.1,-0.061332203,-0.037385702,0.008102739,0.046081164,0.41473048,0.230405822,0.461,-10.62556048,9.620243423,-2.292831578,-3.582577563,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-01-24_YC013_probe1","19-01-24_YC013",651,4.29,59.83,0,216.902,0.162,0,0.002,4.708,1.696,1.979,1.128,4.339,2.419,28.328,0.683,0.942,0.086839166,0.172209189,0.115940818,0.136535121,0.31724057,0.34,0.384559854,0.13,-0.020566205,0.08928916,0.003454883,0.031724057,0.285516509,0.158620283,0.317,-7.510221425,4.516368623,-0.582633091,0.241370711,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"19-08-14_YC015_probe1","19-08-14_YC015",351,24.33,17.05,0.02,174.779,0.024,0,0.001,6.022,1.09,1.138,1.159,1.58,1.179,127.191,0.163,1.721,0.035705846,0.092549718,0.080987729,0.116730848,0.23764122,0.23,0.237811548,0.155,-0.01266416,0.02066118,-0.000534618,0.023764122,0.213877094,0.118820608,0.238,-8.317604815,6.916095313,-0.704481845,0.182980478,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"19-08-14_YC015_probe2","19-08-14_YC015",642,31.88,18.75,0,159.425,0.014,0,0.002,5.789,0.972,0.967,1.348,1.291,0.953,97.85,0.117,2.378,0.027959931,0.062159689,0.065656505,0.087104354,0.3252579,0.16,0.249083497,0.13,-0.014414111,0.08274947,-0.021218599,0.03252579,0.292732108,0.162628949,0.325,-9.578155887,10.70527964,-0.459589874,0.242250689,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC015_probe2","19-08-14_YC015",643,23.87,11.59,0.01,173.635,0.019,0,0.002,5.071,1.566,1.779,1.28,2.635,2.028,117.505,0.326,1.82,0.12,0.115597229,0.12,0.12,0.2743973,0.24,0.13,0.14,0.0324133,-0.09499366,-0.044840958,0.027439731,0.246957582,0.137198657,0.274,-4.252308967,7.071119891,-0.116517756,0.078497983,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"19-08-14_YC015_probe1","19-08-14_YC015",847,23.89,15.36,0,123.848,0.017,0,0.002,5.398,0.975,0.978,1.502,1.288,0.952,87.359,0.115,2.879,0.032537227,0.068879899,0.070831019,0.086305561,0.32516512,0.17,0.139258139,0.115,-0.010428088,-0.06991431,-0.017154894,0.032516512,0.29264861,0.162582561,0.325,-10.01305365,9.686531958,-1.399262233,-0.883494821,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC015_probe1","19-08-14_YC015",850,16.23,11.92,0.01,97.838,0.028,0,0.002,6.013,0.986,0.985,1.323,1.334,0.979,67.666,0.124,2.19,0.036003006,0.057800117,0.055874257,0.063267319,0.48632282,0.13,0.137385483,0.06,-0.015991427,-0.020248838,-7.1e-07,0.048632282,0.437690538,0.24316141,0.486,-9.559520959,14.03100974,-1.808839167,0.106019093,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC015_probe1","19-08-14_YC015",851,23.68,22.42,0,151.13,0.012,0,0.002,5.077,0.942,0.909,1.693,1.264,0.917,90.098,0.115,3.008,0.055812494,0.081444221,0.084744623,0.102994812,0.3487747,0.2,0.134231496,0.1,-0.016510677,-0.017757406,-0.027099797,0.03487747,0.313897231,0.174387351,0.349,-9.683667689,8.234993368,-1.316456637,-0.541867744,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC015_probe1","19-08-14_YC015",864,6.53,12.61,0.03,60.182,0.053,0,0.004,5.172,1.047,1.081,1.697,1.484,1.082,40.48,0.148,3.084,0.045307102,0.075599908,0.073797256,0.081707612,0.3527859,0.17,0.1817515,0.1,-0.018393394,0.00128404,0.000590647,0.035278589,0.317507297,0.176392943,0.353,-10.78099839,9.949942756,-1.136661425,0.117848412,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC016_probe1","19-08-14_YC016",1058,14.78,12.76,0.01,53.651,0.034,0,0.005,5.168,0.818,0.76,1.572,1.01,0.711,36.149,0.078,3.878,0.065,0.053986394,0.065,0.065,0.80752456,0.13,0.1,0.06,0.026086267,-0.25190294,-0.005859333,0.080752456,0.726772106,0.403762281,0.808,-16.08008678,11.42335368,-2.227931783,2.956920533,2,3,5,"Go + MF",0,0,0,0,0,3,"GoMF",5
"19-08-14_YC016_probe1","19-08-14_YC016",162,12.33,16.07,0,275.206,0.003,0,0.002,2.891,0.905,0.506,2.305,1.945,1.144,43.125,0.278,2.68,0.083973951,0.1466167,0.114889406,0.154995833,0.52607256,0.33,0.359713342,0.231721394,0.009891006,0.006821737,0.014779546,0.052607256,0.473465306,0.263036281,0.526,-5.242262747,5.479545744,-0.854690354,0.21898883,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5
"19-08-14_YC016_probe1","19-08-14_YC016",276,11.51,19.83,0,79.008,0.019,0,0.004,4.88,0.96,0.935,1.796,1.292,0.948,45.187,0.119,2.907,0.05,0.029248714,0.05,0.05,0.9998226,0.1,0.04,0.13,0.053784963,-0.025002416,0,0.099982262,0.899840355,0.499911308,1,-32.84385403,6.575903403,-0.180942352,0.059289942,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC016_probe1","19-08-14_YC016",299,6.02,18.11,0,42.297,0.057,0,0.006,5.443,1.079,1.137,1.518,1.517,1.13,28.344,0.15,2.596,0.070187588,0.137377771,0.09103103,0.10905327,0.51399153,0.27,0.24878754,0.14,-0.02063918,0.023884062,0.040310396,0.051399153,0.462592381,0.256995767,0.514,-7.079165249,8.157794417,-1.48731642,0.140827097,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC016_probe1","19-08-14_YC016",99,15.06,28.03,0,82.76,0.017,0,0.004,4.573,0.817,0.765,2.004,1.01,0.706,45.315,0.078,3.439,0.229351565,0.264072333,0.130753183,0.144824173,0.1143355,0.5,0.629377545,0.14,-0.045731075,0.004266752,-0.069804068,0.01143355,0.10290195,0.05716775,0.114,-7.915606144,7.112649659,-0.103719768,0.385307667,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5
"19-08-14_YC016_probe2","19-08-14_YC016",167,28.23,14.84,0,85.962,0.024,0,0.003,6.107,0.925,0.904,1.081,1.19,0.874,63.762,0.101,2.434,0.027822383,0.041096964,0.069094477,0.078828243,0.25437546,0.13,0.167449088,0.1,-0.012487932,0.006866339,-0.010275794,0.025437546,0.228937912,0.127187729,0.254,-10.37928864,10.27351618,-0.872537069,-0.528528985,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC016_probe2","19-08-14_YC016",210,8.28,15.32,0,90.675,0.092,0,0.002,5.893,1.1,1.081,1.191,1.72,1.209,47.471,0.193,1.715,0.08,0.06237924,0.041999026,0.09349384,0.78950727,0.16,0.07,0.13,0.045835663,-0.05138545,-0.100815028,0.078950727,0.710556543,0.394753635,0.79,-15.08457399,6.617995326,0,0.095120107,2,2,4,"Granule",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC016_probe2","19-08-14_YC016",216,25.42,22.6,0.05,150.812,0.011,0,0.002,4.378,0.962,0.94,1.979,1.3,0.947,92.073,0.12,4.336,0.05,0.04612948,0.05,0.080643307,0.981967,0.1,0.1,0.14,0.056631923,-0.19218832,0,0.098196697,0.883770275,0.490983486,0.982,-23.46675942,5.787577685,0,0.646394138,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC016_probe2","19-08-14_YC016",834,17.06,11.86,0.04,85.237,0.038,0,0.002,6.596,1.05,1.076,1.029,1.464,1.09,57.224,0.143,1.431,0.065,0.050655706,0.195,0.195,1.0307245,0.13,0.07,0.17,0.110844165,-0.117550924,-0.001528927,0.103072453,0.927652073,0.515362263,1.031,-19.47534388,5.812994284,0,0.148288976,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-14_YC016_probe2","19-08-14_YC016",876,39.14,27.42,0,154.281,0.01,0,0.002,4.304,0.738,0.676,2.025,0.873,0.587,90.19,0.06,5.029,0.023312573,0.062155513,0.054769734,0.086772108,0.28860438,0.16,0.065271765,0.1,-0.013670257,0.01243047,-0.036116112,0.028860438,0.259743941,0.144302189,0.289,-12.57440793,9.68422542,-0.9299411,-0.776287752,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5
"19-08-15_YC016_probe1","19-08-15_YC016",374,11.15,19.88,0,103.178,0.028,0,0.002,5.34,1.025,1.025,1.643,1.463,1.054,61.532,0.147,2.682,0.05,0.035108537,0.15,0.15,0.4873624,0.1,0.06,0.1,0.03035871,-0.06327209,0,0.048736241,0.438626173,0.243681207,0.487,-16.24966234,5.774240463,-0.406205392,0.076265687,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-15_YC016_probe1","19-08-15_YC016",41,26.45,24.18,0,95.852,0.017,0,0.003,5.556,0.912,0.884,1.428,1.176,0.857,60.951,0.1,2.789,0.05,0.048795574,0.15,0.15,0.6167292,0.1,0.07,0.1,0.025835799,-0.14233442,0,0.06167292,0.55505628,0.3083646,0.617,-14.99691622,7.016458343,-1.327653189,0.072051581,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5
"19-08-15_YC016_probe1","19-08-15_YC016",485,19.16,15.87,0.03,111.563,0.024,0,0.002,6.069,1.026,1.052,1.217,1.402,1.045,71.803,0.133,1.928,0.044372622,0.082343205,0.086103068,0.100182209,0.3339814,0.2,0.213133851,0.1,-0.010462793,0.020738441,-0.006009417,0.033398139,0.300583255,0.166990697,0.334,-12.79757294,9.00318304,-1.151933639,0.135806809,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
"19-08-15_YC016_probe1","19-08-15_YC016",80,44.16,11.59,0.01,160.511,0.01,0,0.002,5.341,0.908,0.887,1.502,1.158,0.842,103.063,0.097,3.063,0.085,0.081923248,0.085,0.085,0.25270215,0.17,0.13,0.14,0.009613726,-0.13701192,0.00063318,0.025270215,0.227431932,0.126351073,0.253,-7.727696541,9.130150371,-0.676014055,0.789877696,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5
